family	ref	mem	coh_fwd	inv_frac	rep_hits	shuffle	n_blocks
RCF_751	SSU72L6	LOC115936205	1.0	0.0	0.0	0.0	1
RCF_751	SSU72L6	LOC115936287	1.0	0.0	0.0	0.0	1
RCF_751	SSU72L6	LOC134759324	0.901	0.0	0.0	0.0	1
RCF_736	LOC101126577	LOC101137478	0.999	0.0	0.0	0.0	1
RCF_736	LOC101126577	LOC101146120	0.987	0.0	0.0	0.0	1
RCF_736	LOC101126577	LOC101151037	0.987	0.0	0.0	0.0	1
RCF_736	LOC101126577	LOC101151121	0.999	0.0	0.0	0.0	1
RCF_736	LOC101126577	LOC109028360	1.0	0.0	0.0	0.0	1
RCF_736	LOC101126577	LOC115931577	0.96	0.0	0.0	0.0	1
RCF_736	LOC101126577	LOC129534058	0.967	0.0	0.0	0.0	1
RCF_737	LOC134756682	LOC101138607	1.0	0.0	0.0	0.0	1
RCF_737	LOC134756682	LOC101139924	0.964	0.0	0.0	0.0	1
RCF_738	LOC101125574	LOC129534179	1.0	0.0	0.0	0.0	1
RCF_738	LOC101125574	LOC129534225	1.0	0.0	0.0	0.0	1
RCF_739	LOC101124995	LOC101132577	1.0	0.0	0.0	0.0	1
RCF_740	LOC101144988	LOC101129892	1.0	0.0	0.0	0.0	1
RCF_740	LOC101144988	LOC101130286	1.0	0.0	0.0	0.0	1
RCF_740	LOC101144988	LOC101133796	0.998	0.0	0.0	0.0	1
RCF_740	LOC101144988	LOC101141346	0.97	0.0	0.0	0.0	1
RCF_740	LOC101144988	LOC101143299	0.944	0.0	0.0	0.0	1
RCF_740	LOC101144988	LOC101145780	0.975	0.0	0.0	0.0	1
RCF_740	LOC101144988	LOC101146854	0.932	0.0	0.0	0.0	1
RCF_740	LOC101144988	LOC101151078	1.0	0.0	0.0	0.0	1
RCF_740	LOC101144988	LOC101152650	1.0	0.0	0.0	0.0	1
RCF_740	LOC101144988	LOC109023669	0.988	0.0	0.0	0.0	1
RCF_741	LOC101127634	LOC101138853	0.947	0.0	0.0	0.0	1
RCF_742	LOC115935285	LOC109024694	0.999	0.0	0.0	0.0	1
RCF_743	LOC109026927	LOC129525865	1.0	0.0	0.0	0.0	1
RCF_760	LOC101141672	LOC101144382	1.0	0.0	0.0	0.0	1
RCF_761	LOC101143155	LOC101138541	1.0	0.0	0.0	0.0	1
RCF_762	FRAT2	LOC101145989	0.988	0.0	0.0	0.0	1
RCF_763	LOC101130806	LOC101152497	0.856	0.0	0.0	0.0	1
RCF_764	LOC101132106	LOC134759323	1.0	0.0	0.0	0.0	1
RCF_765	LOC101141682	LOC101142067	0.956	0.0	0.0	0.0	1
RCF_766	LOC101139737	LOC101140821	0.995	0.0	0.0	0.0	1
RCF_767	LOC101128530	LOC101124517	1.0	0.0	0.0	0.0	1
RCF_768	LOC101124653	LOC109027626	0.966	0.0	0.0	0.0	1
RCF_768	LOC101124653	LOC115936296	0.989	0.0	0.0	0.0	1
RCF_769	LOC101129351	LOC115936295	0.977	0.0	0.0	0.0	1
RCF_770	LOC101136183	LOC101136556	1.0	0.0	0.0	0.0	1
RCF_771	PGAM4	LOC101133347	0.883	0.0	0.0	0.0	1
RCF_772	LOC129526772	LOC101127646	0.84	0.0	0.0	0.0	1
RCF_772	LOC129526772	LOC109027898	0.898	0.0	0.0	0.0	1
RCF_772	LOC129526772	LOC109028877	0.801	0.0	0.0	0.0	1
RCF_773	LOC115933342	UBTFL1	1.0	0.0	0.0	0.0	1
RCF_774	LOC134756361	LOC101142081	0.96	0.0	0.0	0.0	1
RCF_775	LOC101143535	LOC101144282	0.906	0.0	0.0	0.0	1
RCF_728	LOC101126280	LOC101125318	0.271	0.0	0.0	0.0	1
RCF_728	LOC101126280	LOC101125684	0.121	0.0	0.0	0.0	1
RCF_728	LOC101126280	LOC101126997	0.249	0.0	0.0	0.0	1
RCF_728	LOC101126280	LOC101127374	0.313	0.0	0.0	0.0	1
RCF_728	LOC101126280	LOC101145202	0.334	0.0	0.0	0.0	1
RCF_728	LOC101126280	PCDHB11	0.253	0.0	0.0	0.0	1
RCF_728	LOC101126280	PCDHB12	0.33	0.0	0.0	0.0	1
RCF_728	LOC101126280	PCDHB14	0.215	0.0	0.0	0.0	1
RCF_728	LOC101126280	PCDHB15	0.2	0.0	0.0	0.0	1
RCF_728	LOC101126280	PCDHB2	0.211	0.0	0.0	0.0	1
RCF_728	LOC101126280	PCDHB5	0.178	0.0	0.0	0.0	1
RCF_728	LOC101126280	PCDHB8	0.142	0.0	0.0	0.0	1
RCF_728	LOC101126280	PCDHB9	0.211	0.0	0.0	0.0	1
RCF_729	LOC129533630	LOC115932124	1.0	0.0	0.0	0.0	1
RCF_730	LOC101150857	LOC109027080	1.0	0.0	0.0	0.0	1
RCF_731	LOC101129469	LOC101142817	0.559	0.0	0.0	0.0	1
RCF_731	LOC101129469	LOC115930181	0.598	0.0	0.0	0.0	1
RCF_731	LOC101129469	LOC115933483	1.0	0.0	0.0	0.0	1
RCF_731	LOC101129469	LOC115935008	1.0	0.0	0.0	0.0	1
RCF_731	LOC101129469	LOC115935586	0.851	0.0	0.0	0.0	1
RCF_732	LOC101142993	LOC109025589	0.803	0.0	0.0	0.0	1
RCF_732	LOC101142993	LOC109027258	1.0	0.0	0.0	0.0	1
RCF_732	LOC101142993	LOC109028392	0.933	0.0	0.0	0.0	1
RCF_732	LOC101142993	LOC115931078	0.976	0.0	0.0	0.0	1
RCF_732	LOC101142993	LOC115931082	0.976	0.0	0.0	0.0	1
RCF_732	LOC101142993	LOC115931086	0.983	0.0	0.0	0.0	1
RCF_732	LOC101142993	LOC115931087	0.977	0.0	0.0	0.0	1
RCF_732	LOC101142993	LOC115935789	0.766	0.0	0.0	0.0	1
RCF_732	LOC101142993	LOC115935839	0.992	0.0	0.0	0.0	1
RCF_732	LOC101142993	LOC129524434	0.832	0.0	0.0	0.0	1
RCF_732	LOC101142993	NPAP1L	0.973	0.0	0.0	0.0	1
RCF_733	LOC101134814	LOC101127003	0.0	0.0	0.0	0.0	0
RCF_733	LOC101134814	LOC101133882	0.378	0.0	0.0	0.0	1
RCF_734	LOC129528891	LOC101146163	0.895	0.0	0.0	0.0	1
RCF_735	LOC101142644	LOC101150350	0.994	0.0	0.0	0.0	1
RCF_800	LOC134756976	LOC129526444	1.0	0.0	0.0	0.0	1
RCF_800	LOC134756976	LOC129527204	1.0	0.0	0.0	0.0	1
RCF_801	LOC101123709	KBTBD6	0.459	0.0	0.0	0.0	1
RCF_802	LOC115930451	LOC101125773	0.999	0.0	0.0	0.0	1
RCF_803	LOC101135389	LOC134757235	1.0	0.0	0.0	0.0	1
RCF_804	LOC101135421	LOC101138942	0.938	0.0	0.0	0.0	1
RCF_804	LOC101135421	LOC101144800	0.97	0.0	0.0	0.0	1
RCF_805	LOC101125924	LOC109024327	0.796	0.0	0.0	0.0	1
RCF_806	LOC101136911	LOC101128102	0.993	0.0	0.0	0.0	1
RCF_807	LOC129527639	LOC101128806	0.992	0.0	0.0	0.0	1
RCF_807	LOC129527639	LOC115933000	1.0	0.0	0.0	0.0	1
RCF_776	LOC101133825	LOC101140090	0.947	0.0	0.0	0.0	1
RCF_777	LOC101151385	LOC101138765	1.0	0.0	0.0	0.0	1
RCF_777	LOC101151385	LOC101139383	0.997	0.0	0.0	0.0	1
RCF_778	LOC115930419	LOC101126499	1.0	0.0	0.0	0.0	1
RCF_778	LOC115930419	LOC101138287	0.936	0.0	0.0	0.0	1
RCF_778	LOC115930419	LOC101146767	0.974	0.0	0.0	0.0	1
RCF_779	LOC115930167	LOC101130090	1.0	0.0	0.0	0.0	1
RCF_780	LOC101129959	LOC101148543	0.891	0.0	0.0	0.0	1
RCF_781	LOC101146937	LOC115933763	0.998	0.0	0.0	0.0	1
RCF_782	LOC129524570	LOC109024803	1.0	0.0	0.0	0.0	1
RCF_782	LOC129524570	LOC129526400	0.966	0.0	0.0	0.0	1
RCF_782	LOC129524570	LOC129526551	1.0	0.0	0.0	0.0	1
RCF_782	LOC129524570	LOC129526554	1.0	0.0	0.0	0.0	1
RCF_782	LOC129524570	LOC134757039	1.0	0.0	0.0	0.0	1
RCF_783	LOC129531947	LOC109028351	1.0	0.0	0.0	0.0	1
RCF_783	LOC129531947	LOC115932939	1.0	0.0	0.0	0.0	1
RCF_783	LOC129531947	LOC129526375	1.0	0.0	0.0	0.0	1
RCF_783	LOC129531947	LOC129526401	1.0	0.0	0.0	0.0	1
RCF_783	LOC129531947	LOC129526552	1.0	0.0	0.0	0.0	1
RCF_783	LOC129531947	LOC129526976	0.998	0.0	0.0	0.0	1
RCF_783	LOC129531947	LOC129527275	1.0	0.0	0.0	0.0	1
RCF_783	LOC129531947	LOC129529333	0.998	0.0	0.0	0.0	1
RCF_783	LOC129531947	LOC129529548	1.0	0.0	0.0	0.0	1
RCF_783	LOC129531947	LOC129529639	1.0	0.0	0.0	0.0	1
RCF_783	LOC129531947	LOC134757038	1.0	0.0	0.0	0.0	1
RCF_808	LOC101144085	LOC115931273	1.0	0.0	0.0	0.0	1
RCF_809	LOC129528093	LOC101137570	1.0	0.0	0.0	0.0	1
RCF_810	LOC134757567	LOC129527881	1.0	0.0	0.0	0.0	1
RCF_810	LOC134757567	LOC129527886	0.985	0.0	0.0	0.0	1
RCF_810	LOC134757567	LOC129527888	0.955	0.0	0.0	0.0	1
RCF_811	LOC129528035	LOC129527887	1.0	0.0	0.0	0.0	1
RCF_811	LOC129528035	LOC134757565	1.0	0.0	0.0	0.0	1
RCF_811	LOC129528035	LOC134757615	1.0	0.0	0.0	0.0	1
RCF_811	LOC129528035	LOC134757642	1.0	0.0	0.0	0.0	1
RCF_812	OR7D1	LOC101142266	0.995	0.0	0.0	0.0	1
RCF_813	LOC101146516	LOC101142999	0.477	0.0	0.0	0.0	1
RCF_814	FFAR3	LOC101143734	1.0	0.0	0.0	0.0	1
RCF_815	LOC101139358	LOC101141522	0.788	0.0	0.0	0.0	1
RCF_816	LOC101149865	LOC101149512	0.582	0.0	0.0	0.0	1
RCF_817	LOC109024494	LOC101136522	0.538	0.0	0.0	0.0	1
RCF_817	LOC109024494	LOC101137607	0.318	0.0	0.0	0.0	1
RCF_817	LOC109024494	LOC129529257	0.469	0.0	0.0	0.0	1
RCF_818	LOC101137254	LOC101136877	0.681	0.0	0.0	0.0	1
RCF_819	LOC129529656	LOC115931939	0.974	0.0	0.0	0.0	1
RCF_820	LOC101144123	LOC115931910	1.0	0.0	0.0	0.0	1
RCF_821	LOC101141047	FAM47B	0.832	0.0	0.0	0.0	2
RCF_822	CENPVL3	LOC101142669	0.795	0.0	0.0	0.0	1
RCF_822	CENPVL3	LOC101145832	0.784	0.0	0.0	0.0	1
RCF_823	LOC109027862	GNG5B	0.965	0.0	0.0	0.0	1
RCF_784	LOC129529526	LOC101151758	0.986	0.0	0.0	0.0	1
RCF_785	LOC129532194	LOC129532044	0.0	0.0	0.0	0.0	0
RCF_785	LOC129532194	LOC129532101	0.361	0.0	0.0	0.0	1
RCF_785	LOC129532194	LOC129532195	0.0	0.0	0.0	0.0	0
RCF_785	LOC129532194	LOC129532196	0.0	0.0	0.0	0.0	0
RCF_785	LOC129532194	LOC129532197	0.0	0.0	0.0	0.0	0
RCF_785	LOC129532194	LOC129532198	0.986	0.0	0.0	0.0	1
RCF_785	LOC129532194	LOC129532200	0.466	0.0	0.0	0.0	1
RCF_786	LOC129526105	LOC101129329	1.0	0.0	0.0	0.0	1
RCF_786	LOC129526105	LOC134756755	1.0	0.0	0.0	0.0	1
RCF_787	LOC129526873	LOC129526106	1.0	0.0	0.0	0.0	1
RCF_787	LOC129526873	LOC134756953	1.0	0.0	0.0	0.0	1
RCF_788	LOC129534637	LOC101135486	1.0	0.0	0.0	0.0	1
RCF_789	LOC115931637	LOC101131725	0.952	0.0	0.0	0.0	1
RCF_789	LOC115931637	LOC101147225	1.0	0.0	0.0	0.0	1
RCF_789	LOC115931637	LOC129530591	1.0	0.0	0.0	0.0	1
RCF_789	LOC115931637	LOC134757034	1.0	0.0	0.0	0.0	1
RCF_790	LOC101129209	LOC101128867	0.942	0.0	0.0	0.0	1
RCF_791	IFNA2	IFNA21	0.605	0.0	0.0	0.0	1
RCF_791	IFNA2	IFNA6	0.935	0.0	0.0	0.0	1
RCF_791	IFNA2	IFNA8	0.577	0.0	0.0	0.0	1
RCF_791	IFNA2	LOC101138981	0.537	0.0	0.0	0.0	1
RCF_791	IFNA2	LOC101139336	0.632	0.0	0.0	0.0	1
RCF_791	IFNA2	LOC101139713	0.596	0.0	0.0	0.0	1
RCF_791	IFNA2	LOC101140412	0.615	0.0	0.0	0.0	1
RCF_791	IFNA2	LOC101141543	0.93	0.0	0.0	0.0	1
RCF_791	IFNA2	LOC101142673	0.636	0.0	0.0	0.0	1
RCF_791	IFNA2	LOC115935827	0.577	0.0	0.0	0.0	1
RCF_791	IFNA2	LOC115935829	0.878	0.0	0.0	0.0	1
RCF_791	IFNA2	LOC115935831	0.94	0.0	0.0	0.0	1
RCF_791	IFNA2	LOC115935832	0.94	0.0	0.0	0.0	1
RCF_791	IFNA2	LOC115935833	0.805	0.0	0.0	0.0	1
RCF_791	IFNA2	LOC115935834	0.9	0.0	0.0	0.0	1
RCF_791	IFNA2	LOC134756937	0.875	0.0	0.0	0.0	1
RCF_792	LOC109023730	LOC101133681	0.71	0.0	0.0	0.0	1
RCF_793	LOC115935826	LOC101149308	0.942	0.0	0.0	0.0	1
RCF_794	LOC101150373	LOC101153273	0.808	0.0	0.0	0.0	1
RCF_795	LOC101141789	LOC101124026	0.852	0.0	0.0	0.0	1
RCF_796	LOC101127816	LOC109028157	0.304	0.0	0.0	0.0	1
RCF_797	LOC129528412	ELOA2	0.309	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528410	0.999	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528411	1.0	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528414	1.0	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528415	0.999	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528416	1.0	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528417	0.999	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528418	0.999	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528419	0.999	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528420	0.999	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528421	0.999	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528422	0.999	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528423	1.0	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528424	1.0	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528426	1.0	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528427	1.0	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528428	1.0	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528429	1.0	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528430	1.0	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC129528431	1.0	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC134756367	1.0	0.0	0.0	0.0	1
RCF_797	LOC129528412	LOC134757035	1.0	0.0	0.0	0.0	1
RCF_798	LOC115933428	LOC129526136	1.0	0.0	0.0	0.0	1
RCF_798	LOC115933428	LOC129526436	1.0	0.0	0.0	0.0	1
RCF_798	LOC115933428	LOC129527250	1.0	0.0	0.0	0.0	1
RCF_799	LOC129526087	LOC129527234	0.743	0.0	0.0	0.0	1
RCF_799	LOC129526087	LOC134756956	0.7	0.0	0.0	0.0	1
RCF_176	LOC101144080	LOC101125558	0.943	0.0	0.0	0.0	1
RCF_176	LOC101144080	LOC101151653	0.948	0.0	0.0	0.0	1
RCF_176	LOC101144080	LOC115933306	0.937	0.0	0.0	0.0	1
RCF_176	LOC101144080	LOC115934662	0.941	0.0	0.0	0.0	1
RCF_176	LOC101144080	LOC129533458	0.937	0.0	0.0	0.0	1
RCF_176	LOC101144080	LOC129533792	0.999	0.0	0.0	0.0	1
RCF_176	LOC101144080	LOC129533797	0.8	0.0	0.0	0.0	1
RCF_176	LOC101144080	LOC129533806	0.946	0.0	0.0	0.0	1
RCF_176	LOC101144080	LOC129533808	0.943	0.0	0.0	0.0	1
RCF_176	LOC101144080	LOC129533813	0.946	0.0	0.0	0.0	1
RCF_177	IGBP1	IGBP1C	0.549	0.0	0.0	0.0	1
RCF_178	TEX14	LOC115931040	0.669	0.0	0.0	0.0	1
RCF_178	TEX14	LOC115933152	0.63	0.0	0.0	0.0	1
RCF_178	TEX14	LOC129531435	0.584	0.0	0.0	0.0	1
RCF_178	TEX14	LOC134756757	0.417	0.0	0.0	0.0	1
RCF_179	MSX2	LOC101140742	0.882	0.0	0.0	0.0	1
RCF_180	LOC101129624	NME2	0.699	0.0	0.0	0.0	1
RCF_181	LOC129527692	LOC101141855	0.552	0.0	0.118	0.194	3
RCF_181	LOC129527692	LOC115931062	0.786	0.0	0.0	0.0	2
RCF_181	LOC129527692	LOC115931102	0.58	0.0	0.134	0.2	2
RCF_181	LOC129527692	LOC115932744	0.593	0.0	0.186	0.067	3
RCF_181	LOC129527692	LOC115933079	0.402	0.0	0.229	0.222	2
RCF_181	LOC129527692	LOC115933350	0.524	0.0	0.128	0.133	2
RCF_181	LOC129527692	LOC129527592	0.763	0.0	0.0	0.0	2
RCF_181	LOC129527692	LOC129527636	0.466	0.0	0.237	0.143	2
RCF_181	LOC129527692	LOC129527720	0.999	0.0	0.32	0.0	1
RCF_181	LOC129527692	NPIPB11	0.496	0.0	0.075	0.2	3
RCF_182	LOC115932779	LOC115933039	1.0	0.0	0.0	0.0	1
RCF_183	ATP5MC1	LOC101138209	1.0	0.0	0.0	0.0	1
RCF_824	LOC101129330	LOC115932133	1.0	0.0	0.0	0.0	1
RCF_824	LOC101129330	LOC115932200	1.0	0.0	0.0	0.0	1
RCF_825	F8A3	F8A1	1.0	0.0	0.0	0.0	1
RCF_825	F8A3	LOC115932395	1.0	0.0	0.0	0.0	1
