chrom	start	end	n_isoforms	n_fsm
NC_073231.2	149140310	149148552	2	1
NC_073231.2	149156591	149211261	12	0
NC_073231.2	149418887	149420030	1	0
NC_073231.2	149426076	149429861	3	0
NC_073231.2	149454709	149461026	2	0
NC_073231.2	149464060	149468995	1	0
NC_073231.2	149536213	149549907	8	0
NC_073231.2	149670219	149683244	5	1
NC_073231.2	149770123	149782055	1	0
NC_073231.2	149831478	149838600	1	0
NC_073231.2	149901971	149911450	1	0
NC_073231.2	149933355	149944624	12	0
NC_073231.2	149945824	149948280	1	0
NC_073231.2	149954334	149958359	1	0
NC_073231.2	149960083	149967139	3	0
NC_073231.2	149997128	150138006	4	0
NC_073231.2	150140218	150163484	2	0
NC_073231.2	150222926	150257490	5	0
NC_073231.2	150271660	150276808	3	0
NC_073231.2	150276970	150292717	2	0
NC_073231.2	150298913	150314094	1	0
NC_073231.2	150314563	150323379	2	0
NC_073231.2	150326109	150352095	4	1
NC_073231.2	150361174	150367915	4	0
NC_073231.2	150455125	150477966	1	0
NC_073231.2	150568482	150602654	1	0
NC_073231.2	150636161	150638934	2	0
NC_073231.2	150671248	150687182	7	1
NC_073231.2	150710910	150750540	6	0
NC_073231.2	150751780	150800506	1	0
NC_073231.2	150960715	150968162	1	0
NC_073231.2	150970090	150970473	1	0
NC_073231.2	151022485	151075267	1	0
NC_073231.2	151170130	151185371	2	0
NC_073232.2	8663807	8669066	1	0
NC_073232.2	8811231	8869798	1	0
NC_073232.2	8975314	8977966	1	0
NC_073232.2	8980654	9002703	2	0
NC_073232.2	9063095	9184124	10	2
NC_073232.2	9205034	9237584	1	0
NC_073232.2	9274614	9411900	2	0
NC_073232.2	9989568	9990453	1	0
NC_073232.2	9996846	10072545	4	1
NC_073232.2	10241327	10257407	2	0
NC_073232.2	11516084	11516723	1	0
NC_073232.2	12003434	12079659	3	0
NC_073232.2	12080589	12117058	1	0
NC_073232.2	12718269	12730442	1	0
NC_073232.2	12732849	12739084	2	0
NC_073232.2	13796066	13812368	3	0
NC_073232.2	13827045	13889394	1	0
NC_073232.2	13991039	14078134	2	0
NC_073232.2	14351657	14363808	1	1
NC_073232.2	14405225	14417148	2	0
NC_073232.2	14850425	14905916	9	1
NC_073232.2	14912334	14938500	1	0
NC_073232.2	14982074	14983752	1	0
NC_073232.2	15063507	15090357	2	0
NC_073232.2	15119242	15207795	4	2
NC_073232.2	15298679	15309355	1	0
NC_073232.2	16267674	16394030	1	0
NC_073232.2	16750325	16753748	1	0
NC_073232.2	16784294	16804015	1	0
NC_073232.2	17235338	17236766	1	0
NC_073232.2	18182679	18190237	1	0
NC_073232.2	18561449	18712647	1	0
NC_073232.2	18812464	18893376	1	0
NC_073232.2	20041334	20383890	6	1
NC_073232.2	20487397	20648476	2	0
NC_073232.2	20948580	21071319	2	0
NC_073232.2	21097320	21285659	5	1
NC_073232.2	21588280	21870282	1	0
NC_073232.2	21928458	22082363	3	0
NC_073232.2	22106354	22132425	1	0
NC_073232.2	22132497	22170456	2	1
NC_073232.2	22203027	22243316	1	0
NC_073232.2	22416920	22431382	1	0
NC_073232.2	22439734	22450773	1	0
NC_073232.2	22472175	22551471	1	0
NC_073232.2	22658588	22670488	1	0
NC_073232.2	22673444	22679971	1	0
NC_073232.2	22762004	22884005	1	0
NC_073232.2	23840987	23861110	1	0
NC_073232.2	23861419	23901176	2	0
NC_073232.2	23901235	23976273	8	2
NC_073232.2	24554524	24658391	2	0
NC_073232.2	24763707	24847816	3	0
NC_073232.2	25175423	25177464	1	0
NC_073232.2	25415706	25494129	3	0
NC_073232.2	25804759	25856681	1	0
NC_073232.2	25859054	25886289	1	0
NC_073232.2	25912520	26068336	2	0
NC_073232.2	26070751	26110450	1	0
NC_073232.2	26124542	26183879	1	0
NC_073232.2	26193734	26212878	1	0
NC_073232.2	26303911	26441104	2	0
NC_073232.2	26821727	26895043	2	0
NC_073232.2	27238668	27251864	1	0
NC_073232.2	27487273	27629797	13	1
NC_073232.2	28046079	28234205	1	0
NC_073232.2	28470545	28771854	1	0
NC_073232.2	29500130	29535847	1	0
NC_073232.2	30277732	30359428	2	0
NC_073232.2	30526774	30667576	1	0
NC_073232.2	30743259	30987652	3	0
NC_073232.2	31293225	31308455	2	0
NC_073232.2	32661215	32663271	1	0
NC_073232.2	32872814	33069978	1	0
NC_073232.2	33215872	33546804	6	1
NC_073232.2	34915593	35148651	1	0
NC_073232.2	35598762	35606504	1	0
NC_073232.2	35606557	35622447	1	0
NC_073232.2	35677533	35793866	2	2
NC_073232.2	36017599	36056995	1	0
NC_073232.2	36066735	36111792	2	0
NC_073232.2	36213880	36338859	4	0
NC_073232.2	36391574	36400064	1	0
NC_073232.2	36678965	36697585	1	0
NC_073232.2	36830880	36878505	1	0
NC_073232.2	37549128	37571515	1	0
NC_073232.2	37711389	37766758	2	0
NC_073232.2	37873585	37952108	1	0
NC_073232.2	38494807	38797687	1	0
NC_073232.2	39186256	39284307	1	0
NC_073232.2	40392524	40474454	1	0
NC_073232.2	40514297	40539600	4	0
NC_073232.2	40780525	40924728	1	0
NC_073232.2	41039950	41631752	12	0
NC_073232.2	41631854	41754425	1	0
NC_073232.2	41878741	41939202	2	1
NC_073232.2	41941663	41951588	2	0
NC_073232.2	41951702	41964812	5	0
NC_073232.2	41981174	42012067	3	0
NC_073232.2	42022505	42077206	1	0
NC_073232.2	42078923	42091473	1	0
NC_073232.2	42117250	42245776	2	0
NC_073232.2	42326597	42365227	1	0
NC_073232.2	42379640	42487580	4	0
NC_073232.2	42498082	42608946	6	0
NC_073232.2	42610356	42632324	3	0
NC_073232.2	42645662	42736338	2	0
NC_073232.2	42855974	43048046	1	0
NC_073232.2	43135407	43395735	1	0
NC_073232.2	43404425	43426522	1	0
NC_073232.2	43543864	43663931	3	0
NC_073232.2	43676248	43701410	2	0
NC_073232.2	43945350	44066398	2	0
NC_073232.2	44139485	44145965	1	0
NC_073232.2	44876481	44940652	1	0
NC_073232.2	44970042	44975827	1	0
NC_073232.2	44976643	44984166	2	0
NC_073232.2	45127706	45292462	6	0
NC_073232.2	45366109	45452437	3	0
NC_073232.2	45515045	45547264	2	0
NC_073232.2	45600394	45634748	3	1
NC_073232.2	45788949	45812552	1	0
NC_073232.2	45817838	45830608	1	0
NC_073232.2	46115430	46118830	1	0
NC_073232.2	46220309	46222196	1	0
NC_073232.2	46243434	46337428	3	0
NC_073232.2	46350687	46474095	1	0
NC_073232.2	46484202	46514521	1	0
NC_073232.2	46543263	46572850	2	0
NC_073232.2	46577982	46629632	1	0
NC_073232.2	46629741	46630302	1	0
NC_073232.2	46830268	46851084	1	0
NC_073232.2	46859262	46924576	3	0
NC_073232.2	46961578	47036236	8	0
NC_073232.2	47284135	47343212	1	0
NC_073232.2	47349628	47425234	12	1
NC_073232.2	47425249	47465682	2	0
NC_073232.2	47671246	47825787	12	1
NC_073232.2	47916183	47961002	2	1
NC_073232.2	49186851	49846849	2	0
NC_073232.2	49976423	49989590	1	0
NC_073232.2	51077521	51079876	1	0
NC_073232.2	51682728	51735338	1	0
NC_073232.2	52632060	52633995	1	0
NC_073232.2	53091176	53108424	1	0
NC_073232.2	53487761	53563613	3	2
NC_073232.2	54087576	54088956	1	0
NC_073232.2	54800996	54876437	1	0
NC_073232.2	54949727	54966147	1	0
NC_073232.2	55465610	55598349	1	0
NC_073232.2	55603320	55718014	2	0
NC_073232.2	56388812	56513014	1	0
NC_073232.2	56921998	57132633	2	0
NC_073232.2	57352645	57368354	1	1
NC_073232.2	58247496	58251024	1	0
NC_073232.2	59128569	59306455	1	0
NC_073232.2	59306468	59314314	2	0
NC_073232.2	59869010	59990040	1	0
NC_073232.2	60199295	60252879	1	0
NC_073232.2	61346132	61490809	1	0
NC_073232.2	62898058	62904328	1	0
NC_073232.2	63370054	63856041	1	0
NC_073232.2	65038685	65043104	1	0
NC_073232.2	65170709	65482914	4	0
NC_073232.2	65721327	65834903	13	0
NC_073232.2	65870279	65935452	2	0
NC_073232.2	65938450	66068195	1	0
NC_073232.2	66124244	66152801	3	0
NC_073232.2	66349349	66434578	3	0
NC_073232.2	66493033	66600212	1	0
NC_073232.2	66912998	67153696	1	0
NC_073232.2	67416742	67452247	1	0
NC_073232.2	67750425	67851905	20	3
NC_073232.2	68216108	68230257	1	0
NC_073232.2	68231946	68235005	1	0
NC_073232.2	68345371	68400345	3	0
NC_073232.2	68517475	68538150	1	0
NC_073232.2	68599432	68643652	5	0
NC_073232.2	69296868	69324575	1	0
NC_073232.2	69356315	69530994	20	0
NC_073232.2	69556382	69654543	18	1
NC_073232.2	69716860	69780035	5	0
NC_073232.2	69800981	69802240	1	0
NC_073232.2	69906202	69940644	1	0
NC_073232.2	70215719	70226441	1	0
NC_073232.2	70263078	70267634	1	0
NC_073232.2	70314007	70326052	1	0
NC_073232.2	70334939	70342503	1	0
NC_073232.2	70451028	70465117	1	0
NC_073232.2	70981536	71055585	2	0
NC_073232.2	71479123	71504087	1	0
NC_073232.2	71838351	71849833	1	0
NC_073232.2	71881607	71884688	1	0
NC_073232.2	71953992	72019746	2	0
NC_073232.2	72105517	72110416	1	0
NC_073232.2	72251979	72261342	2	0
NC_073232.2	72270601	72318705	3	0
NC_073232.2	72618916	72670669	1	0
NC_073232.2	72767474	72897856	6	0
NC_073232.2	72902853	72937358	12	0
NC_073232.2	72977252	73018687	1	0
NC_073232.2	80965742	80992858	4	0
NC_073232.2	81024212	81083264	1	0
NC_073232.2	81134520	81161433	3	1
NC_073232.2	81253135	81309993	5	0
NC_073232.2	81892718	81960576	1	0
NC_073232.2	83514008	83655641	4	0
NC_073232.2	83748171	83795773	1	0
NC_073232.2	83832817	83836400	1	0
NC_073232.2	83870588	83960500	9	2
NC_073232.2	83960567	83986433	1	0
NC_073232.2	83998474	84085321	1	1
NC_073232.2	84086791	84101560	1	0
NC_073232.2	84405177	84987634	7	0
NC_073232.2	85770525	85928549	2	0
NC_073232.2	86221656	86526057	2	0
NC_073232.2	86530171	86538259	1	0
NC_073232.2	86539177	86653747	1	0
NC_073232.2	86751890	86830387	3	0
NC_073232.2	87077934	87082991	2	0
NC_073232.2	87169630	87298924	1	0
NC_073232.2	88066131	88264146	7	0
NC_073232.2	88401674	88428372	1	0
NC_073232.2	88730932	88733782	1	0
NC_073232.2	88750267	88786789	1	0
NC_073232.2	89536570	89630891	1	0
NC_073232.2	90151605	90157199	1	0
NC_073232.2	90275855	90288896	1	0
NC_073232.2	91109093	91280806	1	0
NC_073232.2	91465598	91512064	1	0
NC_073232.2	91790199	91796439	1	0
NC_073232.2	91892107	91895809	1	0
NC_073232.2	92073121	92239621	7	0
NC_073232.2	92320176	92342374	1	0
NC_073232.2	92446305	92460716	3	1
NC_073232.2	92523409	92573621	1	0
NC_073232.2	92621773	92627697	1	0
NC_073232.2	92731196	92742332	1	0
NC_073232.2	92782150	92806074	1	0
NC_073232.2	92842404	92896332	1	1
NC_073232.2	92956314	93018038	7	0
NC_073232.2	93082773	93109438	1	0
NC_073232.2	93312270	93325279	1	0
NC_073232.2	93347961	93348879	1	0
NC_073232.2	93770470	93786856	1	0
NC_073232.2	95761992	95772309	1	0
NC_073232.2	96012325	96015067	1	0
NC_073232.2	96281586	96353788	1	0
NC_073232.2	96712707	96897284	4	1
NC_073232.2	97807765	97827122	1	0
NC_073232.2	98170104	98374230	1	0
NC_073232.2	98567432	98579471	1	0
NC_073232.2	98802729	98890523	1	0
NC_073232.2	99423278	99425704	1	0
NC_073232.2	99479043	99576094	9	0
NC_073232.2	99588231	99723455	3	0
NC_073232.2	99987761	100075878	1	0
NC_073232.2	100081529	100146653	1	0
NC_073232.2	100153155	100169784	1	0
NC_073232.2	100385701	100389263	1	0
NC_073232.2	100658313	100690769	2	0
NC_073232.2	100920011	100932423	1	0
NC_073232.2	101139505	101147163	1	0
NC_073232.2	101260593	101319050	2	2
NC_073232.2	101386780	101397492	1	0
NC_073232.2	101620885	101623724	1	0
NC_073232.2	101676048	101752927	1	0
NC_073232.2	101767588	101876412	1	0
NC_073232.2	101988297	102044089	2	0
NC_073232.2	102044090	102070504	1	0
NC_073232.2	103094824	103177578	1	0
NC_073232.2	103218221	103248907	3	0
NC_073232.2	103749421	103854287	2	0
NC_073232.2	103966562	104142185	5	0
NC_073232.2	104262464	104371869	4	0
NC_073232.2	104719213	104847889	4	0
NC_073232.2	104960566	104962969	1	0
NC_073232.2	105111867	105337348	3	0
NC_073232.2	105583003	105668645	1	0
NC_073232.2	105851749	105863896	1	0
NC_073232.2	105896347	105943774	1	0
NC_073232.2	105944117	105978400	1	0
NC_073232.2	106020209	106025851	1	0
NC_073232.2	106033600	106079326	1	1
NC_073232.2	106229429	106602542	8	0
NC_073232.2	106818408	106876070	4	0
NC_073232.2	107574142	107824051	1	0
NC_073232.2	107834539	107861014	1	0
NC_073232.2	107867914	107918964	4	0
NC_073232.2	107955270	108266058	11	2
NC_073232.2	108398557	108515803	24	0
NC_073232.2	108612037	108624111	1	0
NC_073232.2	108632778	108750553	1	0
NC_073232.2	108858536	108982733	4	0
NC_073232.2	109113118	109271406	5	1
NC_073232.2	109279859	109330984	1	0
NC_073232.2	109503947	109570508	5	0
NC_073232.2	109635127	109704644	2	0
NC_073232.2	109714052	109724184	1	0
NC_073232.2	109724220	109735141	3	0
NC_073232.2	109736104	109776543	2	0
NC_073232.2	109925552	109950525	1	0
NC_073232.2	110010136	110034030	3	0
NC_073232.2	110309567	110317384	1	0
NC_073232.2	110405335	110514469	12	9
NC_073232.2	110653562	110685601	3	0
NC_073232.2	110686587	110717389	7	0
NC_073232.2	110727494	111027942	2	0
NC_073232.2	111417745	111567703	1	0
NC_073232.2	111598832	111662974	1	0
NC_073232.2	111666883	111700828	2	0
NC_073232.2	111701084	111708301	1	0
NC_073232.2	111868285	111878515	1	0
NC_073232.2	111881584	111893303	1	1
NC_073232.2	111967015	112030823	6	2
NC_073232.2	112139035	112219105	1	0
NC_073232.2	112447333	112469536	1	0
NC_073232.2	112492397	112527641	1	0
NC_073232.2	112534647	112544119	1	1
NC_073232.2	112545559	112557097	1	0
NC_073232.2	112603689	112621835	1	0
NC_073232.2	112743690	112776941	2	0
NC_073232.2	113169188	113221328	1	0
NC_073232.2	113225707	113233894	1	0
NC_073232.2	113235013	113241775	1	0
NC_073232.2	113263037	113287434	1	1
NC_073232.2	113287515	113297523	3	0
NC_073232.2	113317459	113323376	1	0
NC_073232.2	113619503	113824399	4	1
NC_073232.2	113845964	113856835	1	0
NC_073232.2	114052553	114086632	2	0
NC_073232.2	114113652	114324822	4	0
NC_073232.2	114424935	114436467	9	0
NC_073232.2	114501372	114653677	7	1
NC_073232.2	114664793	114673102	2	2
NC_073232.2	114852891	114905790	1	0
NC_073232.2	115098270	115107981	1	0
NC_073232.2	115141394	115178025	1	1
NC_073232.2	115326883	115361863	2	0
NC_073232.2	115364921	115467780	13	4
NC_073232.2	115554801	115578187	1	0
NC_073232.2	115580185	115628012	1	0
NC_073232.2	115665835	115671190	1	0
NC_073232.2	115673316	115723036	1	0
NC_073232.2	116156630	116192697	3	1
NC_073232.2	116266686	116301700	1	0
NC_073232.2	116304872	116334436	2	0
NC_073232.2	116334838	116336192	1	0
NC_073232.2	116421086	116507742	4	0
NC_073232.2	116545075	116564826	1	0
NC_073232.2	116588373	116614670	1	0
NC_073232.2	116631461	116733129	1	1
NC_073232.2	117479313	117543590	1	0
NC_073232.2	117731401	117773752	1	0
NC_073232.2	118197800	118243272	1	0
NC_073232.2	120179809	120184877	1	0
NC_073232.2	121532616	121566909	1	0
NC_073232.2	121583793	121586487	1	0
NC_073232.2	122131129	122189927	4	0
NC_073232.2	122264563	122402821	9	2
NC_073232.2	122493351	122556828	5	0
NC_073232.2	122558903	122575926	2	0
NC_073232.2	123142130	123172938	1	0
NC_073232.2	123192635	123272182	5	0
NC_073232.2	124425454	124460320	2	0
NC_073232.2	124586839	124593113	1	0
NC_073232.2	124595100	124623427	1	0
NC_073232.2	124625002	124634359	1	0
NC_073232.2	124654712	124712113	5	0
NC_073232.2	124712755	125102856	8	1
NC_073232.2	125427701	125454828	1	0
NC_073232.2	125887764	125953033	2	0
NC_073232.2	125978199	126030702	4	0
NC_073232.2	126436629	126476563	1	0
NC_073232.2	126478837	126530239	8	0
NC_073232.2	126595645	126705340	2	0
NC_073232.2	126731817	126985107	5	0
NC_073232.2	127091607	127122820	1	0
NC_073232.2	127419435	128247606	3	0
NC_073232.2	128963111	129037932	3	1
NC_073232.2	129525589	129626934	4	0
NC_073232.2	130593229	130644890	2	0
NC_073232.2	130970424	131042907	1	1
NC_073232.2	131398201	131431643	4	0
NC_073232.2	131867287	131893564	7	0
NC_073232.2	132121208	132165615	4	1
NC_073232.2	132756687	132890459	2	0
NC_073232.2	133153206	133220567	2	0
NC_073232.2	133503027	133517031	1	0
NC_073232.2	133836150	133894959	1	0
NC_073232.2	134037753	134219373	7	1
NC_073232.2	134663871	134721082	3	0
NC_073232.2	135106103	135123509	1	0
NC_073232.2	135266362	135282746	1	0
NC_073232.2	135282761	135328952	1	0
NC_073232.2	136230406	136234789	1	0
NC_073232.2	136287013	136345501	1	0
NC_073232.2	136674238	136696280	1	0
NC_073232.2	136739088	136891555	2	0
NC_073232.2	137031141	137070680	5	0
NC_073232.2	137189246	137258815	2	0
NC_073232.2	137259154	137434462	3	3
NC_073232.2	137989781	138035534	6	0
NC_073232.2	138038654	138042201	1	0
NC_073232.2	138048692	138094936	3	0
NC_073232.2	138107744	138517772	9	0
NC_073232.2	139425918	139486782	1	1
NC_073232.2	139834435	139835069	1	0
NC_073232.2	140284761	140383496	3	0
NC_073232.2	140570361	140581357	1	0
NC_073232.2	142151221	142278671	1	0
NC_073232.2	142376365	142427222	2	0
NC_073232.2	142452220	142501144	1	0
NC_073232.2	144336113	144350371	1	0
NC_073232.2	144405390	144475616	1	0
NC_073232.2	144546966	144587408	2	0
NC_073232.2	145101820	145132332	1	0
NC_073232.2	145187124	145308562	3	0
NC_073232.2	145481039	145486678	1	0
NC_073232.2	145639445	145654807	1	0
NC_073232.2	145656480	145691287	3	0
NC_073232.2	145740794	145752250	1	0
NC_073232.2	145772690	145797189	2	0
NC_073232.2	145858060	145863644	1	0
NC_073232.2	145945996	145957376	1	0
NC_073232.2	145957473	145967411	1	0
NC_073232.2	145968458	145975562	1	0
NC_073233.2	6489562	6630474	1	0
NC_073233.2	6651946	6656467	1	0
NC_073233.2	6656504	6686840	4	2
NC_073233.2	6860077	6864386	2	0
NC_073233.2	6870849	6883759	1	0
NC_073233.2	6885141	6885908	1	0
NC_073233.2	6901964	6942521	1	0
NC_073233.2	6944329	6958218	3	0
NC_073233.2	7007496	7011111	1	1
NC_073233.2	7060755	7064703	1	0
NC_073233.2	7263641	7269788	1	0
NC_073233.2	7277126	7283035	2	0
NC_073233.2	7286999	7310956	3	0
NC_073233.2	7370921	7458146	1	0
NC_073233.2	7558603	7568343	1	0
NC_073233.2	7719336	7720749	1	0
NC_073233.2	7721499	7724595	1	0
NC_073233.2	8204956	8220363	1	0
NC_073233.2	8316931	8320537	1	0
NC_073233.2	8384592	8400529	1	0
NC_073233.2	8482695	8483719	1	0
NC_073233.2	8650142	8656085	1	0
NC_073233.2	8788875	8804236	3	0
NC_073233.2	8871613	8878625	1	0
NC_073233.2	9427429	9476766	9	2
NC_073233.2	9484831	9541293	7	0
NC_073233.2	9553944	9635724	1	0
NC_073233.2	9788803	9811207	1	0
NC_073233.2	9845677	9847561	1	0
NC_073233.2	10008287	10012030	1	1
NC_073233.2	10043704	10163699	1	0
NC_073233.2	10221712	10416382	1	0
NC_073233.2	10425631	10460113	2	0
NC_073233.2	10482759	10504488	1	1
NC_073233.2	10520723	10559892	1	0
NC_073233.2	10739566	10765865	3	0
NC_073233.2	10950784	10953780	1	0
NC_073233.2	10955424	10965029	2	0
NC_073233.2	11856905	12019104	6	0
NC_073233.2	12023078	12043800	3	0
NC_073233.2	12073122	12094845	1	1
NC_073233.2	12277218	12287261	1	0
NC_073233.2	12342412	12361677	1	0
NC_073233.2	12546982	12570509	4	0
NC_073233.2	12615865	12657509	2	1
NC_073233.2	12731063	12754982	2	1
NC_073233.2	12784206	12793068	1	0
NC_073233.2	12810286	12823971	3	1
NC_073233.2	12832136	12857703	1	1
NC_073233.2	12876536	12949796	6	0
NC_073233.2	13259561	13269034	1	0
NC_073233.2	13339813	13363205	1	0
NC_073233.2	13372991	13413268	1	0
NC_073233.2	13810166	13854222	1	0
NC_073233.2	13854292	14017083	9	2
NC_073233.2	14343905	14347754	1	0
NC_073233.2	14465423	14545093	2	0
NC_073233.2	14747823	14972587	7	1
NC_073233.2	15048178	15050208	1	0
NC_073233.2	15053225	15058596	1	0
NC_073233.2	15060451	15252046	6	1
NC_073233.2	15293236	15302285	1	1
NC_073233.2	15310102	15312601	1	0
NC_073233.2	15346761	15371363	6	0
NC_073233.2	15399363	15413639	1	0
NC_073233.2	15428508	15439819	2	0
NC_073233.2	15440002	15448159	1	0
NC_073233.2	15518268	15648510	3	0
NC_073233.2	15661453	15696384	1	0
NC_073233.2	15764818	15830931	2	0
NC_073233.2	15846002	15859108	1	0
NC_073233.2	16142348	16439798	3	0
NC_073233.2	16586031	16683609	1	0
NC_073233.2	16697656	16720118	1	0
NC_073233.2	16839250	16895868	1	0
NC_073233.2	16902450	16929957	1	0
NC_073233.2	16946534	16957518	1	0
NC_073233.2	17210351	17214264	1	0
NC_073233.2	17689577	18039322	1	0
NC_073233.2	18271624	18389503	2	0
NC_073233.2	18540621	18794682	6	0
NC_073233.2	19019409	19032467	1	0
NC_073233.2	19335959	19377759	1	0
NC_073233.2	19433093	19441311	1	0
NC_073233.2	19708953	19896277	9	0
NC_073233.2	19959681	20151974	5	0
NC_073233.2	20848944	20858791	1	0
NC_073233.2	20910262	20923395	2	0
NC_073233.2	21043351	21284133	6	0
NC_073233.2	21296582	21639064	2	0
NC_073233.2	22243041	22243943	1	0
NC_073233.2	22246692	22259955	1	0
NC_073233.2	22365605	22740788	3	0
NC_073233.2	22862494	22875347	1	0
NC_073233.2	23010912	23133735	1	0
NC_073233.2	23473272	23485225	1	0
NC_073233.2	23485433	23608818	1	0
NC_073233.2	23608888	23731221	34	8
NC_073233.2	23774980	23810528	2	0
NC_073233.2	23812921	23859122	1	0
NC_073233.2	24382468	24396155	1	0
NC_073233.2	24400471	24429265	1	0
NC_073233.2	24459067	24488720	1	0
NC_073233.2	24666048	24754489	9	1
NC_073233.2	25099523	25102519	1	0
NC_073233.2	25502640	25561994	2	0
NC_073233.2	25567983	25587617	1	1
NC_073233.2	26317404	26421588	1	0
NC_073233.2	26435027	26503902	1	0
NC_073233.2	26770544	26896153	1	0
NC_073233.2	28134132	28182492	2	0
NC_073233.2	28327225	28338054	1	0
NC_073233.2	28359688	28368096	1	0
NC_073233.2	29181439	29287310	3	0
NC_073233.2	30597164	30601271	1	0
NC_073233.2	31250141	31426951	1	0
NC_073233.2	32780236	33000726	2	0
NC_073233.2	33712209	33718444	1	0
NC_073233.2	33718559	33729790	1	0
NC_073233.2	33823595	33828697	2	0
NC_073233.2	33859143	34035611	3	0
NC_073233.2	34469308	34693235	1	0
NC_073233.2	34711415	34721212	1	0
NC_073233.2	36400177	36406867	1	0
NC_073233.2	36765046	36942536	4	0
NC_073233.2	37226142	37284517	1	0
NC_073233.2	37423321	37853675	8	2
NC_073233.2	37853720	38134232	1	1
NC_073233.2	38570546	38616572	2	0
NC_073233.2	38654049	38676355	1	0
NC_073233.2	38796786	38819595	1	0
NC_073233.2	38927474	39145096	5	1
NC_073233.2	39299173	39325425	1	0
NC_073233.2	39375957	39394105	1	0
NC_073233.2	39399902	39445566	2	0
