a	b	seq_id	cov_min	cov_max	len_min	len_max	len_ratio	njunc_a	njunc_b	njunc_min	njunc_diff	njunc_ratio	frac_ref	frac_mem	aln_cov_small	contig	co_junc	antisense	same_chrom	log_dist	overlap	disjoint	edge_betw	jaccard_nbr	common_nbr	deg_min	deg_max	compara_pos	panel_real	panel_counter	group
LOC101133154	LOC101154187	0.9597	0.9606	0.9831	1715	1752	0.9789	10	10	10	0	1.0	1.0	1.0	0.981	10	10	0	1	7.157	0	1	0.2	0.6667	2	3	4	0	0	0	259
LGALS9C	LOC101133154	0.9579	0.6353	0.89	1254	1752	0.7158	10	10	10	0	1.0	1.0	1.0	0.888	10	10	0	1	7.252	0	1	0.1	1.0	2	3	3	0	0	0	259
LOC101142859	LOC134758545	0.9887	0.406	0.9941	3373	8259	0.4084	2	2	2	0	1.0	1.0	1.0	0.994	2	2	0	1	6.642	0	1	1.0	0.0	0	1	1	0	0	0	260
LOC109027025	LOC115932787	0.9783	0.7629	0.8885	1291	1510	0.855	3	3	3	0	1.0	1.0	1.0	0.888	3	3	0	1	6.933	0	1	0.333333	1.0	1	2	2	0	0	0	261
LOC109027025	MAP2K3	0.9674	0.5167	0.9489	1291	2369	0.545	3	12	3	9	0.25	0.25	1.0	0.947	3	3	0	1	6.957	0	1	0.333333	1.0	1	2	2	0	0	0	261
LOC109026822	LOC129533583	0.9559	0.7373	0.963	3159	4141	0.7629	1	2	1	1	0.5	0.5	1.0	0.961	1	1	0	1	6.934	0	1	0.333333	1.0	1	2	2	0	0	0	262
KCNJ12	LOC109026822	0.9543	0.4626	0.8484	3159	5804	0.5443	3	1	1	2	0.3333	0.333	1.0	0.847	1	1	0	1	6.948	0	1	0.333333	1.0	1	2	2	0	0	0	262
LOC129533934	LOC134757796	0.9979	0.3221	0.4241	2261	2977	0.7595	2	4	2	2	0.5	0.0	0.0	0.424	0	0	1	0		0	1	0.000406	0.6667	14	17	20	0	0	0	13
LOC129524726	LOC129533934	0.9978	0.2503	0.4082	2261	3688	0.6131	1	2	1	1	0.5	0.0	0.0	0.408	0	0	1	0		0	1	0.00041	0.6667	14	17	20	0	0	0	13
LOC129528280	LOC129533934	0.9977	0.2871	0.3843	2261	3027	0.7469	1	2	1	1	0.5	0.0	0.0	0.384	0	0	1	0		0	1	0.000478	0.6364	14	18	20	0	0	0	13
LOC129533934	LOC134757253	0.9965	0.2975	0.3843	2261	2921	0.774	2	1	1	1	0.5	0.0	0.0	0.384	0	0	1	0		0	1	0.000336	0.75	15	17	20	0	0	0	13
LOC115934976	LOC129533934	0.9954	0.2882	0.3843	2261	3015	0.7499	1	2	1	1	0.5	0.0	0.0	0.384	0	0	1	0		0	1	0.001036	0.65	13	15	20	0	0	0	13
LOC129533934	LOC129534573	0.9908	0.2871	0.3843	2261	3027	0.7469	2	1	1	1	0.5	0.0	0.0	0.384	0	0	1	0		0	1	0.001145	0.5455	12	16	20	0	0	0	13
LOC129529606	LOC129533934	0.9707	0.0	0.4224	1766	2261	0.7811	3	2	2	1	0.6667	0.0	0.0	0.0	0	0	1	0		0	1	0.001719	0.4211	8	9	20	0	0	0	13
LOC129524559	LOC129533934	0.985	0.373	0.3843	2261	2330	0.9704	1	2	1	1	0.5	0.0	0.0	0.384	0	0	1	0		0	1	0.000405	0.8182	18	20	22	0	0	0	13
LOC115936058	LOC129533934	0.9978	0.2332	0.3552	2261	3444	0.6565	1	2	1	1	0.5	0.0	0.0	0.355	0	0	1	0		0	1	0.00053	0.5455	12	16	20	0	0	0	13
FUT5	LOC129533934	0.9514	0.3336	0.418	2261	2812	0.8041	2	2	2	0	1.0	0.0	0.0	0.414	0	0	1	0		0	1	0.001744	0.7	14	16	20	0	0	0	13
LOC115934041	LOC129533934	0.9477	0.0	0.4224	2261	20526	0.1102	1	2	1	1	0.5	0.0	0.0	0.422	0	0	0	0		0	1	0.001009	0.6364	14	18	20	0	0	0	13
LOC129525550	LOC129533934	0.9417	0.0	0.4224	2261	5607	0.4032	1	2	1	1	0.5	0.0	0.0	0.421	0	0	1	0		0	1	0.022974	0.4286	12	20	22	0	0	0	13
EPPK1	LOC129533934	0.9471	0.0	0.3843	2261	25126	0.09	1	2	1	1	0.5	0.0	0.0	0.379	0	0	1	0		0	1	0.005767	0.1579	3	4	20	0	0	0	13
LOC129533934	LOC134756403	0.9409	0.0	0.4188	2261	59125	0.0382	2	2	2	0	1.0	0.0	0.0	0.418	0	0	1	1	7.33	0	1	0.002321	0.3158	6	7	20	0	0	0	13
LOC129528791	LOC129533934	0.9393	0.201	0.3826	2261	4343	0.5206	3	2	2	1	0.6667	0.0	0.0	0.383	0	0	1	0		0	1	0.005315	0.2105	4	5	20	0	0	0	13
LOC129525035	LOC129533934	0.926	0.0	0.3702	2261	4370	0.5174	1	2	1	1	0.5	0.0	0.0	0.369	0	0	1	0		0	1	0.001106	0.55	11	13	20	0	0	0	13
LOC129533934	LOC134758719	0.9113	0.3065	0.3826	2261	2825	0.8004	2	3	2	1	0.6667	0.0	0.0	0.382	0	0	1	0		0	1	0.001916	0.4211	8	9	20	0	0	0	13
FCGBP	LOC129533934	0.9102	0.0	0.364	2261	30598	0.0739	37	2	2	35	0.0541	0.0	0.0	0.0	0	0	1	0		0	1	0.01109	0.0455	1	5	20	0	0	0	13
LOC115932787	MAP2K3	0.9612	0.5302	0.8358	1510	2369	0.6374	3	12	3	9	0.25	0.25	1.0	0.831	3	3	0	1	5.66	0	1	0.333333	1.0	1	2	2	0	0	0	261
KCNJ12	LOC129533583	0.9842	0.5329	0.7484	4141	5804	0.7135	3	2	2	1	0.6667	0.667	1.0	0.746	2	2	0	1	5.439	0	1	0.333333	1.0	1	2	2	0	0	0	262
LOC115932794	LOC129529083	0.9436	0.7832	0.8334	4168	4429	0.9411	4	1	1	3	0.25	0.25	1.0	0.829	1	1	0	0		0	1	0.666667	0.0	0	1	2	0	0	0	263
LINC02693	LOC109025320	0.9514	0.2176	0.9951	2471	5253	0.4704	1	2	1	1	0.5	0.5	1.0	0.679	1	1	0	0		0	1	1.0	0.0	0	1	1	0	0	0	264
LOC101125106	LOC129530229	0.9013	0.7958	0.9862	1517	1763	0.8605	2	2	2	0	1.0	1.0	1.0	0.922	2	2	0	0		0	1	0.066667	1.0	4	5	5	0	0	0	265
LOC101125106	LOC115932812	0.9101	0.0	0.6523	1236	1763	0.7011	2	2	2	0	1.0	1.0	1.0	0.928	2	2	0	0		0	1	0.066667	1.0	4	5	5	0	0	0	265
LOC101125106	LOC129531439	0.9105	0.0	0.6489	1226	1763	0.6954	2	2	2	0	1.0	1.0	1.0	0.931	2	2	0	0		0	1	0.066667	1.0	4	5	5	0	0	0	265
LOC101125106	LOC109028905	0.9118	0.6398	0.9942	1206	1763	0.6841	2	2	2	0	1.0	1.0	1.0	0.933	2	2	0	0		0	1	0.066667	1.0	4	5	5	0	0	0	265
LOC101125106	LOC115933037	0.9113	0.6001	0.9765	1151	1763	0.6529	2	2	2	0	1.0	1.0	1.0	0.917	2	2	0	0		0	1	0.066667	1.0	4	5	5	0	0	0	265
LOC101154187	LOC115932657	0.9204	0.842	0.9789	1375	1715	0.8017	10	8	8	2	0.8	0.7	0.875	0.978	6	7	0	1	6.255	0	1	0.4	0.0	0	1	4	0	0	0	259
LGALS9C	LOC101154187	0.9901	0.6507	0.89	1254	1715	0.7312	10	10	10	0	1.0	1.0	1.0	0.89	10	10	0	1	6.544	0	1	0.2	0.6667	2	3	4	0	0	0	259
CCDC144A	LOC109026769	0.9707	0.6583	0.994	5026	11873	0.4233	18	17	17	1	0.9444	0.833	0.882	0.931	11	15	0	1	6.535	0	1	0.166667	1.0	2	3	3	0	0	0	266
LOC101143460	LOC109026769	0.9919	0.1558	0.9783	1891	11873	0.1593	6	17	6	11	0.3529	0.353	1.0	0.978	6	6	0	1	6.158	0	1	0.25	0.5	1	2	3	0	0	0	266
LOC115934576	UPF3A	0.9383	0.888	0.8893	2249	2374	0.9473	2	9	2	7	0.2222	0.0	0.0	0.889	0	0	0	0		0	1	0.333333	1.0	1	2	2	0	0	0	267
LOC101127370	LOC115934576	0.9951	0.639	1.0	1440	2249	0.6403	2	2	2	0	1.0	1.0	1.0	0.998	2	2	0	1	6.544	0	1	0.333333	1.0	1	2	2	0	0	0	267
B9D1	EPN2	1.0	0.4545	0.546	1276	4793	0.2662	6	10	6	4	0.6	0.0	0.0	0.0	0	0	1	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	268
LOC129533358	LOC129533360	1.0	0.9975	1.0	804	808	0.995	4	4	4	0	1.0	1.0	1.0	1.0	4	4	0	1	4.404	0	1	1.0	0.0	0	1	1	0	0	0	269
LOC101142742	LOC129533355	1.0	0.4586	0.8875	1316	2547	0.5167	6	5	5	1	0.8333	0.833	1.0	0.888	5	5	0	1	3.097	0	1	1.0	0.0	0	1	1	0	0	0	270
CCDC144A	LOC101143460	0.9871	0.2317	0.9783	1891	5026	0.3762	18	6	6	12	0.3333	0.278	0.833	0.978	5	5	0	1	6.293	0	1	0.25	0.5	1	2	3	0	0	0	266
CDRT4	TVP23B	0.9853	0.0	0.3229	1429	2310	0.6186	8	6	6	2	0.75	0.75	1.0	0.523	6	6	0	0		0	1	1.0	0.0	0	1	1	0	0	0	271
FBXW10	LOC101143828	0.9879	0.9851	1.0	3374	3427	0.9845	13	15	13	2	0.8667	0.867	1.0	1.0	10	13	0	0		0	1	1.0	0.0	0	1	1	0	0	0	272
ATP2A3	LOC115932652	0.9815	0.5063	0.9361	2646	4892	0.5409	21	16	16	5	0.7619	0.667	0.875	0.935	14	14	0	0		0	1	1.0	0.0	0	1	1	0	0	0	273
LOC101124084	ZNF286A	0.9772	0.9294	0.9572	2017	5253	0.384	4	6	4	2	0.6667	0.667	1.0	0.771	4	4	0	0		0	1	1.0	0.0	0	1	1	0	0	0	274
LOC101125311	LOC115934575	0.9805	0.3123	1.0	2556	8155	0.3134	2	8	2	6	0.25	0.25	1.0	0.995	2	2	0	1	6.241	0	1	0.1	1.0	3	4	4	0	0	0	222
LOC101125311	LOC101133404	0.9447	0.2857	1.0	2556	8795	0.2906	2	36	2	34	0.0556	0.056	1.0	0.978	2	2	0	0		0	1	0.1	1.0	3	4	4	0	0	0	222
LOC101124577	LOC115932656	0.9832	0.8877	0.995	1612	1807	0.8921	8	8	8	0	1.0	1.0	1.0	0.995	8	8	0	1	6.203	0	1	0.066667	1.0	1	2	2	0	0	0	243
LOC115932994	LOC129533365	0.9738	0.4022	0.7249	1565	2216	0.7062	9	8	8	1	0.8889	0.556	0.625	0.555	5	5	0	1	6.194	0	1	1.0	0.0	0	1	1	0	0	0	275
COPS3	LOC109024660	0.9334	0.5791	0.9447	1428	2471	0.5779	12	1	1	11	0.0833	0.083	1.0	0.945	1	1	0	0		0	1	1.0	0.0	0	1	1	0	0	0	276
LLGL1	LOC134758557	1.0	0.0	0.3799	737	3448	0.2137	22	1	1	21	0.0455	0.0	0.0	0.38	0	0	1	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	277
EVPL	EVPLL	0.9439	0.0	0.5121	1773	6695	0.2648	21	9	9	12	0.4286	0.381	0.889	0.51	8	8	0	1	7.828	0	1	1.0	0.0	0	1	1	0	0	0	278
LOC101133404	LOC115934575	0.9489	0.3625	0.3955	8155	8795	0.9272	36	8	8	28	0.2222	0.139	0.625	0.388	5	5	0	0		0	1	0.1	1.0	3	4	4	0	0	0	222
LOC115934575	USP6	0.9502	0.3906	0.4505	7101	8155	0.8708	8	31	8	23	0.2581	0.161	0.625	0.447	5	5	0	0		0	1	0.1	1.0	3	4	4	0	0	0	222
CCDC144A	LOC101126875	0.9831	0.1253	0.994	1005	5026	0.2	18	4	4	14	0.2222	0.167	0.75	0.722	3	3	0	1	6.055	0	1	0.25	0.5	1	2	3	0	0	0	266
LOC101127370	UPF3A	0.9074	0.5505	0.8347	1440	2374	0.6066	2	9	2	7	0.2222	0.0	0.0	0.835	0	0	0	0		0	1	0.333333	1.0	1	2	2	0	0	0	267
LOC101131455	LRRC75A	1.0	0.1575	0.4907	1080	3365	0.321	5	3	3	2	0.6	0.0	0.0	0.491	0	0	1	1	0.0	1	0	0.333333	1.0	1	2	2	0	0	0	143
LOC101147463	LOC115931282	0.9753	0.4204	0.5725	779	1061	0.7342	2	1	1	1	0.5	0.5	1.0	0.573	1	1	0	0		0	1	0.666667	0.0	0	1	2	0	0	0	279
LOC101126875	LOC109026769	0.9841	0.0	0.994	1005	11873	0.0846	4	17	4	13	0.2353	0.235	1.0	0.993	4	4	0	1	6.667	0	1	0.25	0.5	1	2	3	0	0	0	266
LOC101133649	LOC109029292	0.9675	0.674	0.9303	330	457	0.7221	2	1	1	1	0.5	0.0	0.0	0.93	0	0	0	0		0	1	1.0	0.0	0	1	1	0	0	0	280
LOC109023026	SET	0.9325	0.2893	1.0	858	3018	0.2843	1	7	1	6	0.1429	0.0	0.0	0.999	0	0	0	0		0	1	0.333333	0.5	1	2	3	0	0	0	79
LOC101141269	PSME2	0.9638	0.5181	0.9987	771	1492	0.5168	1	10	1	9	0.1	0.0	0.0	0.999	0	0	0	0		0	1	1.0	0.0	0	1	1	0	0	0	281
LOC101144823	LOC115931276	0.9352	0.6061	0.7276	3209	3872	0.8288	3	3	3	0	1.0	0.0	0.0	0.726	0	0	0	0		0	1	0.091746	0.2	2	3	11	0	0	0	282
LOC101144823	LOC109023877	0.9333	0.0	0.3949	2968	3872	0.7665	3	1	1	2	0.3333	0.333	1.0	0.514	1	1	0	0		0	1	0.016508	0.6667	2	3	4	0	0	0	282
LOC101144823	LOC129527970	0.9315	0.3441	0.3949	3872	4464	0.8674	3	1	1	2	0.3333	0.333	1.0	0.393	1	1	0	0		0	1	0.025079	0.5	2	3	5	0	0	0	282
SRP19	ZRSR2	0.9594	0.3026	0.3029	4514	4560	0.9899	4	11	4	7	0.3636	0.0	0.0	0.303	0	0	0	0		0	1	1.0	0.0	0	1	1	0	0	0	283
DCP2	MCC	1.0	0.2891	0.431	8650	8908	0.971	11	19	11	8	0.5789	0.0	0.0	0.0	0	0	1	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	284
HMGN2	LOC101153591	0.9582	0.0	0.8034	417	1790	0.233	5	1	1	4	0.2	0.0	0.0	0.803	0	0	0	0		0	1	0.5	0.0	0	1	3	0	0	0	102
C4H5orf63	LOC129525260	0.9197	0.4896	0.6207	1011	1297	0.7795	4	1	1	3	0.25	0.0	0.0	0.616	0	0	0	0		0	1	1.0	0.0	0	1	1	0	0	0	285
CDC42SE2	LOC134758585	1.0	0.3458	0.5007	3739	5305	0.7048	5	2	2	3	0.4	0.0	0.0	0.501	0	0	1	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	286
LOC101136000	LOC134757115	0.9152	0.3231	0.5002	4710	7311	0.6442	1	1	1	0	1.0	0.0	0.0	0.498	0	0	0	0		0	1	0.004146	0.0526	1	2	20	0	0	0	30
KHDC1	LOC101136000	0.9244	0.3369	0.4176	1072	4710	0.2276	5	1	1	4	0.2	0.0	0.0	0.0	0	0	0	0		0	1	0.005804	0.0435	1	2	24	0	0	0	30
HSPA9	LOC101152106	0.9472	0.6051	1.0	2144	3563	0.6017	16	2	2	14	0.125	0.062	0.5	0.999	1	1	0	0		0	1	0.666667	0.0	0	1	2	0	0	0	287
LOC101146984	PCDHB16	0.9017	0.0	0.3233	3208	3416	0.9391	5	1	1	4	0.2	0.0	0.0	0.323	0	0	0	1	4.632	0	1	1.0	0.0	0	1	1	0	0	0	288
LOC129525480	LOC129533659	0.9251	0.0	0.4703	2798	16081	0.174	3	1	1	2	0.3333	0.0	0.0	0.469	0	0	0	0		0	1	0.001548	0.2593	7	16	20	0	0	0	13
LOC129533659	LOC134756881	0.9485	0.0	0.4678	2798	10510	0.2662	1	1	1	0	1.0	0.0	0.0	0.467	0	0	0	0		0	1	0.001151	0.3571	10	20	20	0	0	0	13
LOC129526140	LOC129533659	0.915	0.3186	0.4653	2798	4171	0.6708	2	1	1	1	0.5	0.5	1.0	0.465	1	1	0	0		0	1	0.000425	0.4348	10	15	20	0	0	0	13
LOC129533659	LOC134758374	0.9252	0.0	0.47	2798	12309	0.2273	1	4	1	3	0.25	0.25	1.0	0.469	1	1	0	0		0	1	0.001161	0.25	5	7	20	0	0	0	13
LOC129533659	LOC134757935	0.9159	0.0	0.4428	2798	11098	0.2521	1	2	1	1	0.5	0.0	0.0	0.441	0	0	0	0		0	1	0.000344	0.4091	9	13	20	0	0	0	13
LOC129533659	LOC134756677	0.9618	0.0	0.4657	2798	6744	0.4149	1	1	1	0	1.0	0.0	0.0	0.464	0	0	0	0		0	1	0.00102	0.3871	12	20	25	0	0	0	13
LOC109026355	LOC129533659	0.9213	0.0	0.4668	2798	7033	0.3978	2	1	1	1	0.5	0.0	0.0	0.466	0	0	0	0		0	1	0.000353	0.3478	8	13	20	0	0	0	13
LOC129526164	LOC129533659	0.9264	0.307	0.4746	1833	2798	0.6551	4	1	1	3	0.25	0.0	0.0	0.469	0	0	0	0		0	1	0.000871	0.6	15	20	22	0	0	0	13
LOC129533522	LOC129533659	0.9283	0.2988	0.6221	1323	2798	0.4728	2	1	1	1	0.5	0.0	0.0	0.621	0	0	0	1	7.157	0	1	0.000705	0.7083	17	20	23	0	0	0	13
LOC109028763	LOC129533659	0.9241	0.302	0.4905	1596	2798	0.5704	4	1	1	3	0.25	0.25	1.0	0.529	1	1	0	0		0	1	0.000729	0.6552	19	20	30	0	0	0	13
FAM114A2	LOC101126949	0.9935	0.5296	0.9859	1707	3056	0.5586	15	1	1	14	0.0667	0.0	0.0	0.985	0	0	0	0		0	1	1.0	0.0	0	1	1	0	0	0	289
KIF4A	KIF4B	0.9528	0.963	0.9687	4444	4463	0.9957	30	1	1	29	0.0333	0.0	0.0	0.967	0	0	0	0		0	1	1.0	0.0	0	1	1	0	0	0	290
LOC109028763	LOC129533522	0.9025	0.7464	0.9645	1323	1596	0.8289	4	2	2	2	0.5	0.25	0.5	0.831	1	1	0	0		0	1	0.00031	0.7	21	23	30	0	0	0	13
LOC129533261	LOC129533522	0.9206	0.0	0.647	1323	4634	0.2855	1	2	1	1	0.5	0.0	0.0	0.647	0	0	0	0		0	1	0.001648	0.28	7	11	23	0	0	0	13
LOC129525480	LOC129533522	0.9224	0.0	0.6508	1323	16081	0.0823	3	2	2	1	0.6667	0.0	0.0	0.648	0	0	0	0		0	1	0.001368	0.2759	8	16	23	0	0	0	13
LOC129526164	LOC129533522	0.9191	0.4654	0.6266	1323	1833	0.7218	4	2	2	2	0.5	0.25	0.5	0.627	1	1	0	0		0	1	0.000266	0.7917	19	22	23	0	0	0	13
LOC129533522	LOC134758340	0.9182	0.0	0.65	1323	4580	0.2889	2	1	1	1	0.5	0.5	1.0	0.65	1	1	0	0		0	1	0.001169	0.3704	10	16	23	0	0	0	13
LOC129533522	LOC134756881	0.9202	0.0	0.61	1323	10510	0.1259	2	1	1	1	0.5	0.0	0.0	0.61	0	0	0	0		0	1	0.000804	0.3667	11	20	23	0	0	0	13
LOC129527400	LOC129533522	0.905	0.2489	0.6463	1323	3552	0.3725	1	2	1	1	0.5	0.5	1.0	0.646	1	1	0	0		0	1	0.001525	0.2083	5	8	23	0	0	0	13
LOC129526140	LOC129533522	0.9057	0.0	0.647	1323	4171	0.3172	2	2	2	0	1.0	0.0	0.0	0.647	0	0	0	0		0	1	0.001208	0.2857	8	15	23	0	0	0	13
LOC129533522	LOC134758374	0.9136	0.0	0.6236	1323	12309	0.1075	2	4	2	2	0.5	0.0	0.0	0.623	0	0	0	0		0	1	0.002537	0.2174	5	7	23	0	0	0	13
LOC129533522	LOC134757935	0.9345	0.0	0.5805	1323	11098	0.1192	2	2	2	0	1.0	0.0	0.0	0.577	0	0	0	0		0	1	0.001215	0.2593	7	13	23	0	0	0	13
LOC129533522	LOC134756677	0.9023	0.0	0.647	1323	6744	0.1962	2	1	1	1	0.5	0.0	0.0	0.645	0	0	0	0		0	1	0.000794	0.3529	12	23	25	0	0	0	13
LOC115931263	LOC129533522	0.9002	0.0	0.647	1323	18547	0.0713	14	2	2	12	0.1429	0.0	0.0	0.647	0	0	1	0		0	1	0.006675	0.1379	4	12	23	0	0	0	13
LOC129525550	LOC129533522	0.9184	0.0	0.6002	1323	5607	0.236	1	2	1	1	0.5	0.0	0.0	0.599	0	0	0	0		0	1	0.024481	0.1316	5	22	23	0	0	0	13
LOC129532154	LOC129533522	0.9031	0.0	0.6047	1323	2739	0.483	1	2	1	1	0.5	0.0	0.0	0.605	0	0	0	0		0	1	0.000998	0.3043	7	9	23	0	0	0	13
ATG10	LOC129533522	0.9028	0.0	0.4951	1323	5311	0.2491	8	2	2	6	0.25	0.0	0.0	0.0	0	0	0	1	7.902	0	1	0.004286	0.0833	2	5	23	0	0	0	13
LOC109026355	LOC129533522	0.9251	0.0	0.6175	1323	7033	0.1881	2	2	2	0	1.0	0.0	0.0	0.617	0	0	0	0		0	1	0.001394	0.2593	7	13	23	0	0	0	13
LOC129533522	LOC134756815	0.9175	0.0	0.3099	1026	1323	0.7755	2	2	2	0	1.0	0.5	0.5	0.392	1	1	0	0		0	1	0.002774	0.3784	14	23	30	0	0	0	13
LOC129533522	LOC134757446	0.9077	0.2766	0.3333	1137	1323	0.8594	2	2	2	0	1.0	0.0	0.0	0.322	0	0	0	0		0	1	0.001646	0.6071	17	23	24	0	0	0	13
BLNK	NPM1	0.9253	0.2258	0.6348	1517	4167	0.3641	16	10	10	6	0.625	0.0	0.0	0.62	0	0	0	0		0	1	0.5	0.0	0	1	2	0	0	0	291
LOC101137437	NPM1	0.9561	0.3151	0.6584	432	1517	0.2848	2	10	2	8	0.2	0.0	0.0	0.0	0	0	0	0		0	1	0.666667	0.0	0	2	2	0	0	0	291
LOC109026809	PPA1	0.9562	0.4501	0.9893	1212	2688	0.4509	1	10	1	9	0.1	0.0	0.0	0.989	0	0	0	0		0	1	1.0	0.0	0	1	1	0	0	0	292
LOC101136188	LOC129533402	0.9855	0.7643	0.7929	2912	2974	0.9792	14	10	10	4	0.7143	0.714	1.0	0.781	10	10	0	1	6.472	0	1	0.000333	0.5	9	10	19	0	0	0	3
LOC115936299	LOC129533402	0.9759	0.0	0.785	2912	8650	0.3366	24	10	10	14	0.4167	0.417	1.0	0.783	8	10	0	0		0	1	0.000792	0.2692	7	16	19	0	0	0	3
LOC129523553	LOC129533402	0.9838	0.0	0.3613	2912	7674	0.3795	9	10	9	1	0.9	0.3	0.333	0.361	3	3	0	0		0	1	0.000944	0.2857	8	19	19	0	0	0	3
LOC129527979	LOC129533402	0.972	0.3541	0.4666	2214	2912	0.7603	3	10	3	7	0.3	0.3	1.0	0.466	3	3	0	0		0	1	0.000329	0.5263	10	12	19	0	0	0	3
LOC101148918	LOC129533402	0.9757	0.0	0.3393	2912	18822	0.1547	31	10	10	21	0.3226	0.29	0.9	0.439	9	9	0	0		0	1	0.001415	0.18	9	19	42	0	0	0	3
LOC129523684	LOC129533402	0.9596	0.3142	0.5586	1638	2912	0.5625	8	10	8	2	0.8	0.3	0.375	0.559	3	3	0	0		0	1	0.000318	0.4737	9	11	19	0	0	0	3
LOC109025131	LOC129533402	0.9083	0.3146	0.3259	2845	2912	0.977	13	10	10	3	0.7692	0.154	0.2	0.315	2	2	0	0		0	1	0.001114	0.2174	5	11	19	0	0	0	3
LOC129533402	LOC129534780	0.9642	0.2593	0.6514	1159	2912	0.398	10	2	2	8	0.2	0.2	1.0	0.651	2	2	0	0		0	1	0.00052	0.3714	13	19	31	0	0	0	3
LOC129531744	LOC129533402	0.9655	0.249	0.301	2399	2912	0.8238	10	10	10	0	1.0	0.3	0.3	0.301	3	3	0	0		0	1	0.000956	0.1333	6	19	34	0	0	0	3
LOC109027802	LOC129533402	0.9818	0.2263	0.738	893	2912	0.3067	1	10	1	9	0.1	0.1	1.0	0.738	1	1	0	0		0	1	0.00061	0.3111	14	19	42	0	0	0	3
LOC101131460	THOC3	0.9919	0.7582	0.9988	1604	2113	0.7591	5	5	5	0	1.0	1.0	1.0	0.999	5	5	0	1	6.473	0	1	1.0	0.0	0	1	1	0	0	0	293
LOC101130871	LOC115933189	0.9891	0.77	0.8953	3029	3067	0.9876	27	29	27	2	0.931	0.931	1.0	0.903	27	27	0	1	6.41	0	1	0.333333	1.0	1	2	2	0	0	0	294
LOC101130871	LOC115933006	0.9676	0.8953	0.9493	2820	3067	0.9195	27	26	26	1	0.963	0.963	1.0	0.949	23	26	0	1	6.422	0	1	0.333333	1.0	1	2	2	0	0	0	294
LOC129533404	LOC129533422	0.9822	0.6234	1.0	391	632	0.6187	2	2	2	0	1.0	1.0	1.0	1.0	2	2	0	1	6.427	0	1	0.266667	0.5	1	2	3	0	0	0	295
LOC129533404	LOC129533423	0.9786	0.4592	0.711	391	612	0.6389	2	2	2	0	1.0	1.0	1.0	0.711	2	2	0	1	6.407	0	1	0.066667	1.0	1	2	2	0	0	0	295
LOC129533405	LOC129533420	0.9369	0.7741	1.0	1124	1434	0.7838	2	2	2	0	1.0	1.0	1.0	0.868	2	2	0	1	6.404	0	1	0.266667	0.5	1	2	3	0	0	0	295
LOC129533405	LOC129533421	0.9313	0.6876	0.8561	1170	1434	0.8159	2	2	2	0	1.0	1.0	1.0	0.947	2	2	0	1	6.426	0	1	0.266667	0.5	1	2	3	0	0	0	295
LOC129533405	LOC129533422	0.9939	0.2294	0.5206	632	1434	0.4407	2	2	2	0	1.0	0.0	0.0	0.521	0	0	1	1	6.425	0	1	0.6	0.0	0	3	3	0	0	0	295
LOC101137455	LOC115932824	0.9017	0.3094	0.6059	1969	4234	0.465	11	7	7	4	0.6364	0.545	0.857	0.605	4	6	0	1	6.425	0	1	0.5	0.0	0	1	3	0	0	0	296
LOC109026962	SIMC1	0.9329	0.3784	0.5501	3481	5077	0.6856	6	9	6	3	0.6667	0.444	0.667	0.538	4	4	0	1	6.107	0	1	1.0	0.0	0	1	1	0	0	0	297
BRCC3	LOC101140265	0.9681	0.4481	0.7893	1666	2941	0.5665	11	1	1	10	0.0909	0.0	0.0	0.789	0	0	0	0		0	1	1.0	0.0	0	1	1	0	0	0	298
GRK6	LOC129533413	1.0	0.2126	0.5021	1400	3011	0.465	16	1	1	15	0.0625	0.0	0.0	0.502	0	0	1	1	0.0	1	0	1.0	0.0	0	1	1	0	0	0	299
LOC101137455	LOC129533418	0.9956	0.3222	0.8047	1695	4234	0.4003	11	3	3	8	0.2727	0.273	1.0	0.805	3	3	0	1	6.03	0	1	0.5	0.0	0	1	3	0	0	0	296
LOC101137455	LOC129533419	0.9954	0.3094	0.7964	1645	4234	0.3885	11	8	8	3	0.7273	0.636	0.875	0.796	7	7	0	1	5.153	0	1	0.5	0.0	0	1	3	0	0	0	296
LOC129533420	LOC129533421	0.9962	0.8496	0.8872	1124	1170	0.9607	2	2	2	0	1.0	1.0	1.0	0.923	2	2	0	1	5.089	0	1	0.066667	1.0	1	2	2	0	0	0	295
LOC129533422	LOC129533423	0.9964	0.4446	0.4592	612	632	0.9684	2	2	2	0	1.0	1.0	1.0	0.459	2	2	0	1	5.043	0	1	0.266667	0.5	1	2	3	0	0	0	295
LOC115933006	LOC115933189	0.9752	0.7703	0.9496	2820	3029	0.931	26	29	26	3	0.8966	0.897	1.0	0.949	23	26	0	1	3.978	0	1	0.333333	1.0	1	2	2	0	0	0	294
LOC101136188	LOC115936299	0.9761	0.0	0.9842	2974	8650	0.3438	14	24	14	10	0.5833	0.583	1.0	0.984	12	14	0	0		0	1	0.00033	0.4118	7	10	16	0	0	0	3
LOC101124648	LOC101136188	0.9517	0.0	0.5047	2974	8161	0.3644	19	14	14	5	0.7368	0.316	0.429	0.504	6	6	0	0		0	1	0.00113	0.2581	8	10	31	0	0	0	3
