family_id	n_loci	dominant_gene	member_dn	member_gene	chrom	start	end
489	2	LOC129530473	DN_NC_073246.2_2173988_2	LOC129530473	NC_073246.2	2173988	2180391
489	2	LOC129530473	DN_NC_086018.1_1713296_2	LOC129530554	NC_086018.1	1713296	1719732
490	2	LOC101142904	DN_NC_073246.2_2235416_3	LOC101142904	NC_073246.2	2235416	2244379
490	2	LOC101142904	DN_NC_086018.1_1774757_3	LOC129530552	NC_086018.1	1774757	1783719
491	3	LOC129530550	DN_NC_073246.2_2410732_2	NA	NC_073246.2	2410732	2415354
491	3	LOC129530550	DN_NC_073246.2_2410733_2	NA	NC_073246.2	2410733	2415397
491	3	LOC129530550	DN_NC_086018.1_1957958_2	LOC129530550	NC_086018.1	1957958	1963131
491	3	LOC129530550	DN_NC_086018.1_6578545_2	NA	NC_086018.1	6578545	6583522
492	3	LOC129530478	DN_NC_073246.2_2464898_3	LOC129530478	NC_073246.2	2464898	2468732
492	3	LOC129530478	DN_NC_086018.1_2012052_3	LOC101143142	NC_086018.1	2012052	2015897
492	3	LOC129530478	DN_NC_086018.1_6525382_3	NA	NC_086018.1	6525382	6529265
493	2	VPS26C	DN_NC_073246.2_39115533_2	VPS26C	NC_073246.2	39115533	39155691
493	2	VPS26C	DN_NC_073246.2_39153720_2	VPS26C	NC_073246.2	39153720	39161132
494	2	PTTG1IP	DN_NC_073246.2_46697499_3	PTTG1IP	NC_073246.2	46697499	46707629
494	2	PTTG1IP	DN_NC_073246.2_46697510_2	PTTG1IP	NC_073246.2	46697510	46723202
495	2	LOC101143381	DN_NC_073246.2_46782162_4	LOC101143381	NC_073246.2	46782162	46788681
495	2	LOC101143381	DN_NC_073246.2_46785229_2	NA	NC_073246.2	46785229	46785229
496	2	ASMTL	DN_NC_073247.2_10819597_13	ASMTL	NC_073247.2	10819597	10876880
496	2	ASMTL	DN_NC_073248.2_8163494_2	ASMTL	NC_073248.2	8163494	8181186
497	2	NA	DN_NC_073247.2_111144748_2	NA	NC_073247.2	111144748	111152384
497	2	NA	DN_NC_073247.2_111144771_2	NA	NC_073247.2	111144771	111328733
498	2	TCEAL2	DN_NC_073247.2_113908222_3	TCEAL2	NC_073247.2	113908222	113910324
498	2	TCEAL2	DN_NC_073247.2_115371773_3	TCEAL4	NC_073247.2	115371773	115376487
499	3	TCEAL6	DN_NC_073247.2_113922705_3	TCEAL6	NC_073247.2	113922705	113925133
499	3	TCEAL6	DN_NC_073247.2_115050911_3	TCEAL5	NC_073247.2	115050911	115056182
499	3	TCEAL6	DN_NC_073247.2_115394224_3	LOC101130542	NC_073247.2	115394224	115401136
500	3	LOC129523474	DN_NC_073247.2_114041704_23	LOC129523474	NC_073247.2	114041704	114106258
500	3	LOC129523474	DN_NC_073247.2_114140052_23	LOC101145461	NC_073247.2	114140052	114204763
500	3	LOC129523474	DN_NC_073247.2_114854872_20	NXF3	NC_073247.2	114854872	114872786
501	2	GPRASP2	DN_NC_073247.2_114441496_5	GPRASP2	NC_073247.2	114441496	114449247
501	2	GPRASP2	DN_NC_073247.2_114501773_5	GPRASP2	NC_073247.2	114501773	114507648
502	2	BEX1	DN_NC_073247.2_114842677_3	BEX1	NC_073247.2	114842677	114844408
502	2	BEX1	DN_NC_073247.2_115094764_3	BEX2	NC_073247.2	115094764	115096400
503	2	ZCCHC18	DN_NC_073247.2_115884983_3	ZCCHC18	NC_073247.2	115884983	115888385
503	2	ZCCHC18	DN_NC_073247.2_130545427_4	ZCCHC12	NC_073247.2	130545427	130549003
504	2	CD99	DN_NC_073247.2_11949199_10	CD99	NC_073247.2	11949199	12001450
504	2	CD99	DN_NC_073248.2_9270633_10	CD99	NC_073248.2	9270633	9322656
505	2	TSC22D3	DN_NC_073247.2_119495343_3	TSC22D3	NC_073247.2	119495343	119558336
505	2	TSC22D3	DN_NC_073247.2_119495344_2	TSC22D3	NC_073247.2	119495344	119498617
506	2	DCAF12L2	DN_NC_073247.2_137840069_2	DCAF12L2	NC_073247.2	137840069	137843801
506	2	DCAF12L2	DN_NC_073247.2_138224742_2	DCAF12L1	NC_073247.2	138224742	138228671
507	2	EOLA1	DN_NC_073247.2_161158664_6	EOLA1	NC_073247.2	161158664	161172248
507	2	EOLA1	DN_NC_073247.2_161607555_5	EOLA2	NC_073247.2	161607555	161615285
508	2	LOC129530018	DN_NC_073247.2_161251228_4	LOC129530018	NC_073247.2	161251228	161256488
508	2	LOC129530018	DN_NC_073247.2_161458538_3	MAGEA9	NC_073247.2	161458538	161464324
509	2	LOC129530020	DN_NC_073247.2_161266095_3	LOC129530020	NC_073247.2	161266095	161270014
509	2	LOC129530020	DN_NC_073247.2_161413981_7	TMEM185A	NC_073247.2	161413981	161453484
510	7	MAGEA12	DN_NC_073247.2_163590486_3	MAGEA4	NC_073247.2	163590486	163600790
510	7	MAGEA12	DN_NC_073247.2_164381222_3	LOC129529976	NC_073247.2	164381222	164384848
510	7	MAGEA12	DN_NC_073247.2_164381237_2	LOC129529976	NC_073247.2	164381237	164384845
510	7	MAGEA12	DN_NC_073247.2_164397061_3	LOC129529978	NC_073247.2	164397061	164401095
510	7	MAGEA12	DN_NC_073247.2_164405406_2	MAGEA12	NC_073247.2	164405406	164411366
510	7	MAGEA12	DN_NC_073247.2_164407411_3	MAGEA12	NC_073247.2	164407411	164411338
510	7	MAGEA12	DN_NC_073247.2_164407414_2	MAGEA12	NC_073247.2	164407414	164411260
510	7	MAGEA12	DN_NC_073247.2_164426194_3	LOC129529983	NC_073247.2	164426194	164430228
510	7	MAGEA12	DN_NC_073247.2_164442447_2	LOC129529986	NC_073247.2	164442447	164446101
510	7	MAGEA12	DN_NC_073247.2_164442447_3	LOC129529986	NC_073247.2	164442447	164446071
510	7	MAGEA12	DN_NC_073247.2_164861277_3	MAGEA1	NC_073247.2	164861277	164865959
511	3	PNMA6E	DN_NC_073247.2_165002679_2	PNMA6F	NC_073247.2	165002679	165007218
511	3	PNMA6E	DN_NC_073247.2_165081266_2	PNMA6E	NC_073247.2	165081266	165087073
511	3	PNMA6E	DN_NC_073247.2_165081268_2	PNMA6E	NC_073247.2	165081268	165099741
512	2	IKBKG	DN_NC_073247.2_166164942_10	IKBKG	NC_073247.2	166164942	166182682
512	2	IKBKG	DN_NC_073247.2_166250782_8	LOC115932121	NC_073247.2	166250782	166258482
513	5	LOC129529790	DN_NC_073247.2_17003459_2	LOC129529790	NC_073247.2	17003459	17004234
513	5	LOC129529790	DN_NC_073247.2_18318973_2	LOC115932241	NC_073247.2	18318973	18320131
513	5	LOC129529790	DN_NC_073247.2_18638732_2	LOC101136398	NC_073247.2	18638732	18639569
513	5	LOC129529790	DN_NC_073247.2_18934892_2	LOC115932281	NC_073247.2	18934892	18935727
513	5	LOC129529790	DN_NC_073248.2_30080680_2	LOC129530333	NC_073248.2	30080680	30081536
514	2	ZFX	DN_NC_073247.2_34649963_8	ZFX	NC_073247.2	34649963	34714923
514	2	ZFX	DN_NC_073248.2_9517725_8	ZFY	NC_073248.2	9517725	9568731
515	2	MAGEB6B	DN_NC_073247.2_36669088_2	MAGEB6B	NC_073247.2	36669088	36672187
515	2	MAGEB6B	DN_NC_073247.2_36702175_2	MAGEB6	NC_073247.2	36702175	36705427
516	2	LOC101152062	DN_NC_073247.2_38333222_3	LOC101152062	NC_073247.2	38333222	38349427
516	2	LOC101152062	DN_NC_073247.2_38356091_2	LOC101152062	NC_073247.2	38356091	38361398
516	2	LOC101152062	DN_NC_073247.2_38356425_2	LOC101152062	NC_073247.2	38356425	38359504
517	2	USP9X	DN_NC_073247.2_51578190_11	USP9X	NC_073247.2	51578190	51596292
517	2	USP9X	DN_NC_073248.2_31260866_11	USP9Y	NC_073248.2	31260866	31281794
518	2	DDX3X	DN_NC_073247.2_51699012_17	DDX3X	NC_073247.2	51699012	51716063
518	2	DDX3X	DN_NC_073248.2_31199793_17	DDX3Y	NC_073248.2	31199793	31218694
519	3	LOC101151343	DN_NC_073247.2_58634411_8	LOC101151343	NC_073247.2	58634411	58646702
519	3	LOC101151343	DN_NC_073247.2_62823555_8	LOC101153153	NC_073247.2	62823555	62833870
519	3	LOC101151343	DN_NC_073247.2_62876862_8	LOC129529923	NC_073247.2	62876862	62887262
520	9	LOC129529765	DN_NC_073247.2_59696701_5	LOC129529765	NC_073247.2	59696701	59705136
520	9	LOC129529765	DN_NC_073247.2_59706220_5	LOC129529767	NC_073247.2	59706220	59715078
520	9	LOC129529765	DN_NC_073247.2_59715729_5	LOC129529768	NC_073247.2	59715729	59724620
520	9	LOC129529765	DN_NC_073247.2_59725264_5	LOC129529769	NC_073247.2	59725264	59733595
520	9	LOC129529765	DN_NC_073247.2_59744368_5	LOC129529771	NC_073247.2	59744368	59751694
520	9	LOC129529765	DN_NC_073247.2_59753367_5	LOC101132445	NC_073247.2	59753367	59761248
520	9	LOC129529765	DN_NC_073247.2_59772963_5	LOC129529774	NC_073247.2	59772963	59781277
520	9	LOC129529765	DN_NC_073247.2_59782481_5	LOC129529775	NC_073247.2	59782481	59789847
520	9	LOC129529765	DN_NC_073247.2_59792068_6	LOC129529807	NC_073247.2	59792068	59859839
521	2	NUDT10	DN_NC_073247.2_61509959_2	NUDT10	NC_073247.2	61509959	61515308
521	2	NUDT10	DN_NC_073247.2_61690478_2	LOC101141171	NC_073247.2	61690478	61698539
522	2	LOC101146541	DN_NC_073247.2_62249491_13	LOC101146541	NC_073247.2	62249491	62256990
522	2	LOC101146541	DN_NC_073247.2_62361057_13	LOC101144987	NC_073247.2	62361057	62368506
523	2	LOC115932194	DN_NC_073247.2_62664010_4	LOC115932194	NC_073247.2	62664010	62669073
523	2	LOC115932194	DN_NC_073247.2_62680287_4	LOC101148088	NC_073247.2	62680287	62685309
524	2	KDM5C	DN_NC_073247.2_63315044_26	KDM5C	NC_073247.2	63315044	63349383
524	2	KDM5C	DN_NC_073248.2_27118037_27	KDM5D	NC_073248.2	27118037	27159000
525	2	FAM236B	DN_NC_073247.2_84517974_3	FAM236B	NC_073247.2	84517974	84518773
525	2	FAM236B	DN_NC_073247.2_84678651_3	LOC129530010	NC_073247.2	84678651	84679545
526	9	LOC129530205	DN_NC_073248.2_15918163_7	LOC129530259	NC_073248.2	15918163	15930931
526	9	LOC129530205	DN_NC_073248.2_16416010_5	LOC129530266	NC_073248.2	16416010	16427389
526	9	LOC129530205	DN_NC_073248.2_19602755_10	LOC129530205	NC_073248.2	19602755	19616647
526	9	LOC129530205	DN_NC_073248.2_19625716_11	LOC129530205	NC_073248.2	19625716	19639637
526	9	LOC129530205	DN_NC_073248.2_19648671_11	LOC129530205	NC_073248.2	19648671	19662590
526	9	LOC129530205	DN_NC_073248.2_19671639_11	LOC129530238	NC_073248.2	19671639	19685492
526	9	LOC129530205	DN_NC_073248.2_19694607_11	LOC129530241	NC_073248.2	19694607	19708531
526	9	LOC129530205	DN_NC_073248.2_25704431_6	LOC129530271	NC_073248.2	25704431	25716342
526	9	LOC129530205	DN_NC_073248.2_25725363_11	LOC129530249	NC_073248.2	25725363	25739264
527	2	LOC129530250	DN_NC_073248.2_26366947_7	LOC129530250	NC_073248.2	26366947	26392609
527	2	LOC129530250	DN_NC_073248.2_9423438_7	RPS4Y1	NC_073248.2	9423438	9449373
528	4	LOC129530275	DN_NC_073248.2_34736504_6	LOC129530275	NC_073248.2	34736504	34739289
528	4	LOC129530275	DN_NC_073248.2_34798633_6	LOC129530278	NC_073248.2	34798633	34801361
528	4	LOC129530275	DN_NC_073248.2_34819290_6	LOC129530279	NC_073248.2	34819290	34822050
528	4	LOC129530275	DN_NC_073248.2_34839953_6	LOC129530280	NC_073248.2	34839953	34842734
529	2	CRYBG3	DN_NC_086017.1_108627629_4	CRYBG3	NC_086017.1	108627629	108684809
529	2	CRYBG3	DN_NC_086017.1_108681024_19	CRYBG3	NC_086017.1	108681024	108754968
530	2	LOC109026206	DN_NC_086017.1_117701253_4	LOC109026206	NC_086017.1	117701253	117732867
530	2	LOC109026206	DN_NC_086017.1_117728965_2	LOC109026206	NC_086017.1	117728965	117732883
531	2	TRNT1	DN_NC_086017.1_12917334_8	TRNT1	NC_086017.1	12917334	12942679
531	2	TRNT1	DN_NC_086017.1_12936527_11	CRBN	NC_086017.1	12936527	12969191
532	2	ARHGAP31	DN_NC_086017.1_130144954_2	ARHGAP31	NC_086017.1	130144954	130154588
532	2	ARHGAP31	DN_NC_086017.1_130145214_12	ARHGAP31	NC_086017.1	130145214	130270244
533	2	GSK3B	DN_NC_086017.1_130685211_11	GSK3B	NC_086017.1	130685211	130956468
533	2	GSK3B	DN_NC_086017.1_130899629_2	GSK3B	NC_086017.1	130899629	130955998
534	2	CCDC14	DN_NC_086017.1_134778224_13	CCDC14	NC_086017.1	134778224	134826190
534	2	CCDC14	DN_NC_086017.1_134778224_2	CCDC14	NC_086017.1	134778224	134787632
535	2	LOC101127338	DN_NC_086017.1_134833806_5	LOC101127338	NC_086017.1	134833806	134857146
535	2	LOC101127338	DN_NC_086017.1_136815000_6	ALG1L1P	NC_086017.1	136815000	136829407
536	2	OSBPL11	DN_NC_086017.1_136401128_13	OSBPL11	NC_086017.1	136401128	136470541
536	2	OSBPL11	DN_NC_086017.1_136467658_2	OSBPL11	NC_086017.1	136467658	136470518
537	2	PLXND1	DN_NC_086017.1_140746758_18	PLXND1	NC_086017.1	140746758	140762462
537	2	PLXND1	DN_NC_086017.1_140746758_2	PLXND1	NC_086017.1	140746758	140748999
538	2	RAB6B	DN_NC_086017.1_145000409_2	RAB6B	NC_086017.1	145000409	145004451
538	2	RAB6B	DN_NC_086017.1_145000409_8	RAB6B	NC_086017.1	145000409	145072080
539	3	ZBTB38	DN_NC_086017.1_152589059_3	ZBTB38	NC_086017.1	152589059	152635613
539	3	ZBTB38	DN_NC_086017.1_152612872_2	ZBTB38	NC_086017.1	152612872	152633165
539	3	ZBTB38	DN_NC_086017.1_152618662_2	ZBTB38	NC_086017.1	152618662	152635612
539	3	ZBTB38	DN_NC_086017.1_152627210_2	ZBTB38	NC_086017.1	152627210	152635609
540	2	TSC22D2	DN_NC_086017.1_161554109_3	TSC22D2	NC_086017.1	161554109	161606067
540	2	TSC22D2	DN_NC_086017.1_161554163_2	TSC22D2	NC_086017.1	161554163	161561067
541	2	SEC62	DN_NC_086017.1_181049848_8	SEC62	NC_086017.1	181049848	181082539
541	2	SEC62	DN_NC_086017.1_181076983_2	SEC62	NC_086017.1	181076983	181081661
542	2	ACTL6A	DN_NC_086017.1_190656695_14	ACTL6A	NC_086017.1	190656695	190682728
542	2	ACTL6A	DN_NC_086017.1_190680196_7	MRPL47	NC_086017.1	190680196	190698763
543	2	SOX2	DN_NC_086017.1_192652140_6	SOX2	NC_086017.1	192652140	192832200
543	2	SOX2	DN_NC_086017.1_192789306_2	SOX2	NC_086017.1	192789306	192832199
544	2	RNF168	DN_NC_086017.1_208034768_6	RNF168	NC_086017.1	208034768	208069322
544	2	RNF168	DN_NC_086017.1_208064025_2	RNF168	NC_086017.1	208064025	208069291
545	2	MKRN2	DN_NC_086017.1_22368298_8	MKRN2	NC_086017.1	22368298	22400060
545	2	MKRN2	DN_NC_086017.1_22395793_17	RAF1	NC_086017.1	22395793	22478442
546	2	UBE2E1	DN_NC_086017.1_33635296_6	UBE2E1	NC_086017.1	33635296	33720094
546	2	UBE2E1	DN_NC_086017.1_33716761_5	NKIRAS1	NC_086017.1	33716761	33745503
547	2	RBMS3	DN_NC_086017.1_39119183_14	RBMS3	NC_086017.1	39119183	39868214
547	2	RBMS3	DN_NC_086017.1_39119300_2	RBMS3	NC_086017.1	39119300	39146431
548	2	LIMD1	DN_NC_086017.1_55487080_8	LIMD1	NC_086017.1	55487080	55574078
548	2	LIMD1	DN_NC_086017.1_55569143_2	LIMD1	NC_086017.1	55569143	55582191
549	2	SETD2	DN_NC_086017.1_56891439_19	SETD2	NC_086017.1	56891439	56999659
549	2	SETD2	DN_NC_086017.1_56995024_2	SETD2	NC_086017.1	56995024	57040874
550	2	LOC109026268	DN_NC_086017.1_57040965_3	LOC109026268	NC_086017.1	57040965	57115761
550	2	LOC109026268	DN_NC_086017.1_57040984_2	LOC109026268	NC_086017.1	57040984	57115751
550	2	LOC109026268	DN_NC_086017.1_57040987_2	LOC109026268	NC_086017.1	57040987	57047238
551	2	PRKAR2A	DN_NC_086017.1_58612310_12	PRKAR2A	NC_086017.1	58612310	58715361
551	2	PRKAR2A	DN_NC_086017.1_58705155_2	PRKAR2A	NC_086017.1	58705155	58715358
552	2	TASOR	DN_NC_086017.1_66512328_14	TASOR	NC_086017.1	66512328	66549004
552	2	TASOR	DN_NC_086017.1_66541567_2	TASOR	NC_086017.1	66541567	66549047
553	2	BCL2L13	DN_NC_086018.1_15656293_7	BCL2L13	NC_086018.1	15656293	15754136
553	2	BCL2L13	DN_NC_086018.1_15730205_2	BCL2L13	NC_086018.1	15730205	15754129
554	2	DGCR6	DN_NC_086018.1_16346801_5	DGCR6	NC_086018.1	16346801	16352629
554	2	DGCR6	DN_NC_086018.1_17748702_5	DGCR6L	NC_086018.1	17748702	17756678
555	2	ZNF74	DN_NC_086018.1_17871480_5	ZNF74	NC_086018.1	17871480	17886059
555	2	ZNF74	DN_NC_086018.1_17871581_2	ZNF74	NC_086018.1	17871581	17885278
555	2	ZNF74	DN_NC_086018.1_18821463_5	LOC129529591	NC_086018.1	18821463	18833920
556	2	PI4KA	DN_NC_086018.1_18253436_31	PI4KA	NC_086018.1	18253436	18298439
556	2	PI4KA	DN_NC_086018.1_19032395_10	LOC101134596	NC_086018.1	19032395	19040299
557	4	LOC101132434	DN_NC_086018.1_18646417_6	LOC101132434	NC_086018.1	18646417	18665751
557	4	LOC101132434	DN_NC_086018.1_20765108_15	BCR	NC_086018.1	20765108	20799307
557	4	LOC101132434	DN_NC_086018.1_22166696_9	LOC115932815	NC_086018.1	22166696	22186682
557	4	LOC101132434	DN_NC_086018.1_22406144_7	LOC101135843	NC_086018.1	22406144	22435700
558	2	UBE2L3	DN_NC_086018.1_19145867_4	UBE2L3	NC_086018.1	19145867	19198922
558	2	UBE2L3	DN_NC_086018.1_19196747_2	UBE2L3	NC_086018.1	19196747	19204970
559	2	LOC101141165	DN_NC_086018.1_21140998_4	LOC101141165	NC_086018.1	21140998	21181990
559	2	LOC101141165	DN_NC_086018.1_23370474_4	LOC101140402	NC_086018.1	23370474	23411597
560	3	OSBP2	DN_NC_086018.1_28714522_15	OSBP2	NC_086018.1	28714522	28946093
560	3	OSBP2	DN_NC_086018.1_28941798_2	NA	NC_086018.1	28941798	28946094
560	3	OSBP2	DN_NC_086018.1_28941800_2	NA	NC_086018.1	28941800	28946094
560	3	OSBP2	DN_NC_086018.1_28944611_26	MORC2	NC_086018.1	28944611	28989045
561	3	APOL3	DN_NC_086018.1_34137538_4	APOL3	NC_086018.1	34137538	34158252
561	3	APOL3	DN_NC_086018.1_34186611_4	APOL4	NC_086018.1	34186611	34199368
561	3	APOL3	DN_NC_086018.1_34223461_5	APOL2	NC_086018.1	34223461	34236970
562	3	APOBEC3D	DN_NC_086018.1_36987543_6	APOBEC3D	NC_086018.1	36987543	37037040
562	3	APOBEC3D	DN_NC_086018.1_37016890_4	APOBEC3C	NC_086018.1	37016890	37023077
562	3	APOBEC3D	DN_NC_086018.1_37043543_7	APOBEC3F	NC_086018.1	37043543	37058616
563	2	SERHL2	DN_NC_086018.1_40516247_7	SERHL2	NC_086018.1	40516247	40581778
563	2	SERHL2	DN_NC_086018.1_40570429_6	LOC101145825	NC_086018.1	40570429	40581823
564	2	LOC101144484	DN_NC_086018.1_44045392_3	LOC101144484	NC_086018.1	44045392	44052696
564	2	LOC101144484	DN_NC_086018.1_44049622_3	LOC101144484	NC_086018.1	44049622	44054252
565	2	NCAPH2	DN_NC_086018.1_48564680_20	NCAPH2	NC_086018.1	48564680	48580530
565	2	NCAPH2	DN_NC_086018.1_48579325_2	LOC129529456	NC_086018.1	48579325	48581938
