label	ref	mem	ref_j	mem_j	co	frac_ref	frac_mem	aln_cov_small	contig	seq_id
bridge	LOC129532022	LOC134759266	29	2	2	0.069	1.0	0.586	2	1.0
bridge	LOC129532022	LOC129527139	29	5	2	0.069	0.4	0.441	2	0.9845722300140253
bridge	LOC129532022	LOC134758393	29	5	5	0.172	1.0	0.868	5	0.9066666666666666
bridge	LOC129532022	LOC134759309	29	2	2	0.069	1.0	0.77	2	0.9910913140311804
bridge	LOC129532022	LOC134756800	29	2	0	0.0	0.0	0.759	0	0.9433160132262636
bridge	LOC129532022	LOC129534554	29	4	4	0.138	1.0	0.998	2	0.9914004914004914
bridge	LOC134758141	LOC134759266	4	2	2	0.5	1.0	0.601	2	0.9820689655172414
bridge	LOC134758141	LOC134759133	4	4	1	0.25	0.25	0.601	1	0.9805389221556886
bridge	LOC134758141	LOC134759134	4	1	1	0.25	1.0	0.601	1	0.9820689655172414
bridge	LOC134758141	LOC134758142	4	4	3	0.75	0.75	0.498	3	0.9893190921228304
bridge	LOC134758141	LOC129534180	4	2	2	0.5	1.0	0.6	2	0.9806896551724138
bridge	LOC134758141	LOC134759308	4	2	2	0.5	1.0	0.998	2	0.9852670349907919
bridge	LOC134758141	LOC134759262	4	2	2	0.5	1.0	0.796	2	0.9806896551724138
bridge	LOC134758141	LOC134759309	4	2	2	0.5	1.0	0.999	2	0.9896602658788775
bridge	LOC134758141	LOC134758029	4	1	1	0.25	1.0	0.601	1	0.9806896551724138
bridge	LOC134758141	LOC134759136	4	1	1	0.25	1.0	0.601	1	0.9820689655172414
bridge	LOC134758141	LOC134758553	4	1	1	0.25	1.0	0.601	1	0.9820689655172414
bridge	LOC134758141	LOC134759135	4	1	1	0.25	1.0	0.601	1	0.9820689655172414
bridge	LOC134758141	LOC134758143	4	1	1	0.25	1.0	0.601	1	0.9903448275862069
bridge	LOC134758141	LOC134758131	4	2	0	0.0	0.0	0.475	0	0.982532751091703
bridge	LOC134758141	LOC134758132	4	2	2	0.5	1.0	0.628	2	0.9917241379310345
bridge	LOC134758141	LOC129532019	4	2	2	0.5	1.0	0.601	2	0.9848275862068966
bridge	LOC134758141	LOC129527431	4	2	0	0.0	0.0	0.353	0	0.9693396226415094
bridge	LOC134758141	LOC134759264	4	2	2	0.5	1.0	0.796	2	0.9806896551724138
bridge	LOC134758141	LOC134758144	4	3	2	0.5	0.667	0.601	2	0.9903448275862069
bridge	LOC129526157	LOC129526210	4	4	4	1.0	1.0	0.999	4	1.0
bridge	LOC129526157	LOC129528604	4	2	1	0.25	0.5	0.684	1	0.9814814814814815
bridge	LOC129526157	LOC129528614	4	2	1	0.25	0.5	0.682	1	0.9814814814814815
bridge	LOC129526157	LOC101124600	4	2	1	0.25	0.5	0.631	1	0.98559670781893
bridge	LOC129526157	LOC134757023	4	4	4	1.0	1.0	0.999	4	1.0
bridge	LOC129526157	LOC129528611	4	2	2	0.5	1.0	0.736	2	0.9610983981693364
bridge	LOC129526157	LOC129528622	4	2	1	0.25	0.5	0.698	1	0.9835390946502057
bridge	LOC129526157	LOC101154318	4	2	1	0.25	0.5	0.631	1	0.9835390946502057
bridge	LOC129526157	LOC129528621	4	2	1	0.25	0.5	0.698	1	0.9835390946502057
bridge	LOC129526157	LOC129528617	4	2	2	0.5	1.0	0.736	2	0.9610983981693364
bridge	LOC129526157	LOC129526207	4	4	4	1.0	1.0	0.999	4	1.0
bridge	LOC129526157	LOC129528606	4	2	1	0.25	0.5	0.679	1	0.9610983981693364
bridge	LOC129526157	LOC101123748	4	1	1	0.25	1.0	0.832	1	0.9829424307036247
bridge	LOC129526157	LOC129528613	4	2	1	0.25	0.5	0.684	1	0.9814814814814815
bridge	LOC129526157	LOC129526203	4	4	4	1.0	1.0	0.999	4	1.0
bridge	LOC129526157	LOC129528618	4	2	1	0.25	0.5	0.763	1	0.9610983981693364
bridge	LOC129526157	LOC129528601	4	2	1	0.25	0.5	0.682	1	0.9814814814814815
bridge	LOC129526157	LOC134756380	4	4	4	1.0	1.0	1.0	4	1.0
bridge	LOC129526157	LOC129526208	4	4	4	1.0	1.0	0.999	4	1.0
bridge	LOC129526157	LHB	4	2	1	0.25	0.5	0.871	1	0.9240246406570842
bridge	LOC129526157	LOC134757024	4	4	4	1.0	1.0	0.999	4	1.0
bridge	LOC129526157	LOC129528616	4	2	2	0.5	1.0	0.736	2	0.9610983981693364
bridge	LOC129526157	LOC129528615	4	2	2	0.5	1.0	0.736	2	0.9610983981693364
bridge	LOC129526157	LOC129528608	4	2	1	0.25	0.5	0.682	1	0.9814814814814815
bridge	LOC129526157	LOC129528620	4	2	1	0.25	0.5	0.687	1	0.9826086956521739
bridge	LOC129526157	LOC129526209	4	4	4	1.0	1.0	0.999	4	0.9003359462486002
bridge	LOC129526157	LOC129528619	4	2	2	0.5	1.0	0.736	2	0.9617169373549884
bridge	LOC129526157	LOC129528600	4	2	1	0.25	0.5	0.684	1	0.9814814814814815
bridge	LOC129526157	LOC129528610	4	2	1	0.25	0.5	0.763	1	0.9610983981693364
bridge	LOC129524363	LOC134759006	3	3	3	1.0	1.0	0.997	3	0.9920920201294033
bridge	LOC129524363	LOC134759005	3	3	3	1.0	1.0	1.0	3	0.9992831541218637
bridge	LOC129524363	LOC129524376	3	3	3	1.0	1.0	1.0	3	0.9985663082437276
bridge	LOC129524363	LOC134759000	3	3	3	1.0	1.0	1.0	3	0.9921146953405018
bridge	LOC129524363	LOC129524369	3	3	3	1.0	1.0	1.0	3	0.9985663082437276
bridge	LOC129524363	LOC134759001	3	2	2	0.667	1.0	1.0	2	0.9901234567901235
bridge	LOC129524363	LOC129524373	3	3	3	1.0	1.0	1.0	3	0.9949820788530466
bridge	LOC129524363	LOC134759002	3	3	3	1.0	1.0	1.0	3	0.9899641577060931
bridge	LOC129524363	LOC129524364	3	3	3	1.0	1.0	1.0	3	0.9985663082437276
bridge	LOC129524363	LOC129524370	3	3	3	1.0	1.0	1.0	3	0.9985663082437276
bridge	LOC129524363	LOC129524367	3	3	3	1.0	1.0	1.0	3	0.9985663082437276
bridge	LOC129524363	LOC129524371	3	3	3	1.0	1.0	1.0	3	0.9935483870967742
bridge	LOC129524363	LOC129524357	3	2	2	0.667	1.0	1.0	2	0.9975308641975309
bridge	LOC129524363	LOC129524366	3	3	3	1.0	1.0	1.0	3	0.9985663082437276
bridge	LOC129524363	LOC129524365	3	3	3	1.0	1.0	1.0	3	0.9992831541218637
bridge	LOC129524363	LOC129524368	3	3	3	1.0	1.0	1.0	3	0.9985663082437276
bridge	LOC129524363	LOC134758998	3	3	3	1.0	1.0	1.0	3	0.9921146953405018
bridge	LOC129524363	LOC129524372	3	3	3	1.0	1.0	1.0	3	0.9978494623655914
bridge	LOC129524363	LOC134759003	3	3	3	1.0	1.0	1.0	3	0.9978494623655914
bridge	LOC129524363	LOC134759007	3	3	3	1.0	1.0	1.0	3	0.992831541218638
bridge	LOC129524363	LOC134759004	3	3	3	1.0	1.0	1.0	3	0.9992831541218637
bridge	LOC129524363	LOC134758999	3	3	3	1.0	1.0	1.0	3	0.9942652329749104
bridge	LOC101148918	LOC129532190	31	19	10	0.323	0.526	0.71	10	0.9386419416416689
bridge	LOC101148918	LOC134758140	31	3	0	0.0	0.0	0.695	0	0.9326175490559052
bridge	LOC101148918	LOC134756478	31	2	0	0.0	0.0	0.0	0	0.9739884393063584
bridge	LOC101148918	LOC129532017	31	15	5	0.161	0.333	0.276	5	0.9358533791523482
bridge	LOC101148918	LOC129524261	31	2	0	0.0	0.0	0.338	0	0.9623015873015873
bridge	LOC101148918	LOC115932637	31	13	5	0.161	0.385	0.293	5	0.9034591194968553
bridge	LOC101148918	LOC129532621	31	9	6	0.194	0.667	0.342	6	0.9734265734265735
bridge	LOC101148918	LOC101148643	31	1	0	0.0	0.0	0.978	0	0.9078525641025641
bridge	LOC101148918	LOC101144552	31	21	3	0.097	0.143	0.076	3	0.9183123877917415
bridge	LOC101148918	LOC134758760	31	4	0	0.0	0.0	0.409	0	0.9650717703349282
bridge	LOC101148918	LOC115930151	31	2	2	0.065	1.0	0.358	2	0.9751693002257337
bridge	LOC101148918	LOC115931714	31	9	3	0.097	0.333	0.14	3	0.9639203015616586
bridge	LOC101148918	LOC115936298	31	3	0	0.0	0.0	0.413	0	0.9122807017543859
bridge	LOC101148918	LOC134757294	31	2	0	0.0	0.0	0.179	0	0.9734513274336283
bridge	LOC101148918	LOC129525556	31	7	0	0.0	0.0	0.63	0	0.9220694171578258
bridge	LOC101148918	LOC134756731	31	4	2	0.065	0.5	0.358	2	0.9781121751025992
bridge	LOC101148918	LOC134758129	31	7	6	0.194	0.857	0.568	3	0.9779005524861878
bridge	LOC101148918	LOC134757481	31	5	0	0.0	0.0	0.492	0	0.9258328095537398
bridge	LOC101148918	LOC134757745	31	3	2	0.065	0.667	0.244	2	0.9753761969904241
bridge	LOC101148918	LOC129531744	31	10	6	0.194	0.6	0.356	6	0.9730363423212193
bridge	LOC101148918	LOC129529231	31	7	7	0.226	1.0	0.489	7	0.981549815498155
bridge	LOC101148918	LOC129528380	31	2	0	0.0	0.0	0.62	0	0.9772727272727273
bridge	LOC101148918	LOC115933023	31	2	0	0.0	0.0	0.672	0	0.9399773499433749
bridge	LOC101148918	LOC129525411	31	10	0	0.0	0.0	0.341	0	0.9688506981740065
bridge	LOC101148918	LOC134756357	31	15	8	0.258	0.533	0.487	8	0.9676153091265947
bridge	LOC101148918	LOC129534780	31	2	2	0.065	1.0	0.25	2	0.9705882352941176
bridge	LOC101148918	LOC134757645	31	14	0	0.0	0.0	0.563	0	0.9012889028607356
bridge	LOC101148918	LOC134758022	31	2	2	0.065	1.0	0.386	2	0.9714285714285714
bridge	LOC101148918	LOC134757485	31	7	5	0.161	0.714	0.549	5	0.937460716530484
bridge	LOC101148918	LOC101148271	31	6	5	0.161	0.833	0.27	5	0.9638364779874213
bridge	LOC101148918	LOC134758136	31	3	3	0.097	1.0	0.398	3	0.9838235294117647
bridge	LOC101148918	LOC134757483	31	4	0	0.0	0.0	0.472	0	0.9285500747384156
bridge	LOC101148918	LOC134758131	31	2	2	0.065	1.0	0.994	2	0.9790356394129979
bridge	LOC101148918	LOC129523542	31	4	4	0.129	1.0	0.48	4	0.9766536964980544
bridge	LOC101148918	LOC134758142	31	4	2	0.065	0.5	0.25	2	0.9740082079343365
bridge	LOC101148918	LOC134757484	31	4	0	0.0	0.0	0.574	0	0.9291479820627803
bridge	LOC101148918	LOC129523818	31	29	0	0.0	0.0	0.408	0	0.9005408653846154
bridge	LOC101148918	LOC134756822	31	6	3	0.097	0.5	0.242	3	0.9793672627235214
bridge	LOC101148918	LOC129533402	31	10	9	0.29	0.9	0.439	9	0.9757085020242915
bridge	LOC101148918	LOC101136743	31	5	0	0.0	0.0	0.0	0	0.9691489361702128
bridge	LOC101148918	LOC129532624	31	5	0	0.0	0.0	0.495	0	0.902511961722488
bridge	LOC101148918	LOC134757746	31	2	2	0.065	1.0	0.274	2	0.9781121751025992
bridge	LOC129526102	LOC129526156	4	4	4	1.0	1.0	1.0	4	1.0
bridge	LOC129526102	LOC129528617	4	2	2	0.5	1.0	0.736	2	0.9633286318758815
bridge	LOC129526102	LOC129526207	4	4	4	1.0	1.0	0.999	4	1.0
bridge	LOC129526102	LOC129528606	4	2	1	0.25	0.5	0.679	1	0.9633286318758815
bridge	LOC129526102	LOC129526155	4	4	4	1.0	1.0	1.0	4	1.0
bridge	LOC129526102	LOC129526109	4	4	4	1.0	1.0	1.0	4	1.0
bridge	LOC129526102	LOC129528613	4	2	1	0.25	0.5	0.684	1	0.9814814814814815
bridge	LOC129526102	LOC129526131	4	4	4	1.0	1.0	1.0	4	1.0
bridge	LOC129526102	LOC129526103	4	4	4	1.0	1.0	1.0	4	1.0
bridge	LOC129526102	LOC129526104	4	4	4	1.0	1.0	1.0	4	1.0
bridge	LOC129526102	LOC129528601	4	2	1	0.25	0.5	0.682	1	0.9814814814814815
bridge	LOC129526102	LOC134756380	4	4	4	1.0	1.0	1.0	4	1.0
bridge	LOC129526102	LOC129528610	4	2	1	0.25	0.5	0.763	1	0.9633286318758815
bridge	LOC129526102	LOC101124600	4	2	1	0.25	0.5	0.631	1	0.98559670781893
bridge	LOC129526102	LOC129526157	4	4	4	1.0	1.0	1.0	4	1.0
bridge	LOC129526102	LOC129528616	4	2	2	0.5	1.0	0.736	2	0.9633286318758815
bridge	LOC129526102	LOC129528614	4	2	1	0.25	0.5	0.682	1	0.9814814814814815
bridge	LOC129526102	LOC129528615	4	2	2	0.5	1.0	0.736	2	0.9633286318758815
bridge	LOC129526102	LOC129526120	4	4	4	1.0	1.0	0.999	4	1.0
bridge	LOC129526102	LOC129526127	4	4	4	1.0	1.0	0.999	4	1.0
bridge	LOC129526102	LOC101154318	4	2	1	0.25	0.5	0.631	1	0.9835390946502057
bridge	LOC129526102	LOC129526113	4	4	4	1.0	1.0	1.0	4	1.0
bridge	LOC129526102	LOC101123748	4	1	1	0.25	1.0	0.832	1	0.9829424307036247
bridge	LOC129526102	LOC129528608	4	2	1	0.25	0.5	0.682	1	0.9814814814814815
bridge	LOC129526102	LOC129528621	4	2	1	0.25	0.5	0.698	1	0.9835390946502057
bridge	LOC129526102	LOC129528620	4	2	1	0.25	0.5	0.687	1	0.9826086956521739
bridge	LOC129526102	LOC129526209	4	4	4	1.0	1.0	0.999	4	1.0
bridge	LOC129526102	LOC129528619	4	2	2	0.5	1.0	0.736	2	0.9633286318758815
bridge	LOC129526102	LOC129528600	4	2	1	0.25	0.5	0.684	1	0.9814814814814815
bridge	LOC129526102	LOC129528604	4	2	1	0.25	0.5	0.684	1	0.9814814814814815
bridge	LOC129526102	LHB	4	2	1	0.25	0.5	0.871	1	0.9240246406570842
bridge	LOC129526102	LOC129528618	4	2	1	0.25	0.5	0.763	1	0.9633286318758815
bridge	LOC129526102	LOC129528611	4	2	2	0.5	1.0	0.736	2	0.9633286318758815
bridge	LOC129526102	LOC129528622	4	2	1	0.25	0.5	0.698	1	0.9835390946502057
bridge	LOC115932815	LOC129529600	8	7	7	0.875	1.0	0.576	7	0.9785670545009185
bridge	LOC115932815	LOC101132434	8	6	5	0.625	0.833	0.854	5	0.9787654320987654
bridge	LOC115932815	LOC115931972	8	5	5	0.625	1.0	0.47	5	0.9889705882352942
bridge	LOC115932815	LOC129526405	8	1	0	0.0	0.0	0.263	0	0.9515873015873015
bridge	LOC115932815	LOC115932925	8	7	7	0.875	1.0	0.572	7	0.9814227458087902
bridge	LOC115932815	LOC101126658	8	7	7	0.875	1.0	0.781	7	0.9909203466776723
bridge	LOC115932815	LOC129529618	8	8	7	0.875	0.875	0.894	7	0.9486026341150016
bridge	LOC129526379	LOC129530497	11	10	9	0.818	0.9	0.967	7	0.9431117203564084
bridge	LOC129526379	LOC129529387	11	6	6	0.545	1.0	0.967	4	0.9807135969141755
bridge	LOC129526379	LOC129529647	11	8	8	0.727	1.0	0.97	6	0.9839593114241002
bridge	LOC129526379	LOC129530486	11	8	8	0.727	1.0	0.949	6	0.9650124955373081
bridge	LOC129526379	LOC129530464	11	11	8	0.727	0.727	0.905	6	0.9596110695587136
bridge	LOC129526379	LOC134757055	11	9	9	0.818	1.0	1.0	7	0.9877777777777778
bridge	LOC129526379	LOC129529384	11	9	9	0.818	1.0	0.968	7	0.9472959007922839
bridge	LOC129526379	LOC129530382	11	9	8	0.727	0.889	0.962	6	0.9314738292011019
bridge	LOC129526379	LOC129528193	11	9	9	0.818	1.0	0.997	7	0.9675828047921071
bridge	LOC129526379	LOC129528449	11	6	6	0.545	1.0	0.951	6	0.9881533101045297
bridge	LOC129526379	LOC129529381	11	6	6	0.545	1.0	0.967	4	0.9821600771456124
bridge	LOC129526379	LOC129524658	11	8	8	0.727	1.0	0.949	6	0.926829268292683
bridge	LOC129526379	LOC129528464	11	9	8	0.727	0.889	0.937	6	0.9607541362062332
bridge	LOC129526379	LOC129530565	11	8	8	0.727	1.0	0.949	6	0.9657265262406284
bridge	LOC129526379	LOC129528444	11	8	8	0.727	1.0	0.999	6	0.963360473723168
bridge	LOC129526379	LOC129524663	11	9	8	0.727	0.889	1.0	6	0.965925925925926
bridge	LOC129526379	LOC129528469	11	10	8	0.727	0.8	0.88	6	0.9638322431704501
bridge	LOC129526379	LOC129530543	11	10	10	0.909	1.0	0.996	8	0.9839944328462074
bridge	LOC129526379	LOC129528466	11	11	10	0.909	0.909	0.973	8	0.9879132598649129
bridge	LOC129526379	LOC129528440	11	8	7	0.636	0.875	0.902	7	0.9661330049261084
bridge	LOC129526379	LOC129528459	11	9	8	0.727	0.889	1.0	6	0.9648148148148148
bridge	LOC129523569	LOC115930107	8	7	7	0.875	1.0	0.966	7	0.9003267973856209
bridge	LOC129523569	LOC129529923	8	8	8	1.0	1.0	0.99	8	0.9678510998307953
bridge	LOC129523569	LOC109024635	8	7	4	0.5	0.571	0.524	4	0.9357601713062098
bridge	LOC101142998	LOC101143844	8	7	7	0.875	1.0	0.953	7	0.9201651754989677
bridge	LOC129524360	LOC129524371	3	3	3	1.0	1.0	1.0	3	0.9906810035842294
bridge	LOC129524360	LOC129524363	3	3	3	1.0	1.0	1.0	3	0.9885304659498207
bridge	LOC129524360	LOC129524357	3	2	2	0.667	1.0	1.0	2	0.9909465020576131
bridge	LOC129524360	LOC129524366	3	3	3	1.0	1.0	1.0	3	0.9885304659498207
bridge	LOC129524360	LOC129524368	3	3	3	1.0	1.0	1.0	3	0.9885304659498207
bridge	LOC129524360	LOC134758998	3	3	3	1.0	1.0	1.0	3	0.9906810035842294
bridge	LOC129524360	LOC129524372	3	3	3	1.0	1.0	1.0	3	0.989247311827957
bridge	LOC129524360	LOC134759003	3	3	3	1.0	1.0	1.0	3	0.9906810035842294
bridge	LOC129524360	LOC134759002	3	3	3	1.0	1.0	1.0	3	0.9899641577060931
bridge	LOC129524360	LOC134759007	3	3	3	1.0	1.0	1.0	3	0.9913978494623656
bridge	LOC129524360	LOC129524361	3	3	3	1.0	1.0	1.0	3	0.9885304659498207
bridge	LOC129524360	LOC129524367	3	3	3	1.0	1.0	1.0	3	0.9885304659498207
bridge	LOC129524360	LOC129524362	3	3	3	1.0	1.0	1.0	3	0.989247311827957
bridge	LOC129524360	LOC134758999	3	3	3	1.0	1.0	1.0	3	0.9885304659498207
bridge	LOC129524360	LOC134759006	3	3	3	1.0	1.0	0.997	3	0.9906542056074766
bridge	LOC129524360	LOC129524365	3	3	3	1.0	1.0	1.0	3	0.989247311827957
bridge	LOC129524360	LOC134759000	3	3	3	1.0	1.0	1.0	3	0.9921146953405018
bridge	LOC129524360	LOC129524369	3	3	3	1.0	1.0	1.0	3	0.9899641577060931
bridge	LOC129524360	LOC134759001	3	2	2	0.667	1.0	1.0	2	0.9983539094650206
bridge	LOC129524360	LOC134759004	3	3	3	1.0	1.0	1.0	3	0.989247311827957
bridge	LOC129524360	LOC129524373	3	3	3	1.0	1.0	1.0	3	0.989247311827957
bridge	LOC129524360	LOC129524364	3	3	3	1.0	1.0	1.0	3	0.9885304659498207
bridge	LOC129524360	LOC129524370	3	3	3	1.0	1.0	1.0	3	0.9899641577060931
bridge	LOC129524360	LOC134759005	3	3	3	1.0	1.0	1.0	3	0.989247311827957
bridge	LOC129524360	LOC129524376	3	3	3	1.0	1.0	1.0	3	0.9885304659498207
bridge	LOC134758139	LOC134758391	6	6	5	0.833	0.833	0.793	5	0.9896337249481686
bridge	LOC134758139	LOC134759134	6	1	0	0.0	0.0	0.758	0	0.9791183294663574
bridge	LOC134758139	LOC134758137	6	5	4	0.667	0.8	0.591	4	0.9887250650477016
bridge	LOC134758139	LOC129534180	6	2	2	0.333	1.0	0.546	2	0.9779582366589327
bridge	LOC134758139	LOC134758142	6	4	4	0.667	1.0	0.914	4	1.0
bridge	LOC134758139	LOC134757293	6	5	4	0.667	0.8	0.597	4	0.9826539462272333
bridge	LOC134758139	LOC134757360	6	4	3	0.5	0.75	0.854	3	0.9809193408499567
bridge	LOC134758139	LOC134758132	6	2	2	0.333	1.0	0.74	2	0.9907192575406032
bridge	LOC134758139	LOC134759308	6	2	2	0.333	1.0	0.959	2	0.9834254143646409
bridge	LOC134758139	LOC134759264	6	2	2	0.333	1.0	0.754	2	0.9791183294663574
bridge	LOC134758139	LOC134758144	6	3	2	0.333	0.667	0.477	2	0.9895591647331786
bridge	LOC134758139	LOC134758141	6	4	4	0.667	1.0	0.787	4	0.9891838741396264
bridge	LOC134758139	LOC129527431	6	2	0	0.0	0.0	0.417	0	0.9572192513368984
bridge	LOC134758139	LOC134759262	6	2	2	0.333	1.0	0.755	2	0.9791183294663574
bridge	LOC134758139	LOC134758393	6	5	5	0.833	1.0	0.981	5	0.9230769230769231
bridge	LOC134758139	LOC134759309	6	2	2	0.333	1.0	0.77	2	0.9867060561299852
bridge	LOC134758139	LOC134759136	6	1	1	0.167	1.0	0.414	1	0.9791183294663574
bridge	LOC134758139	LOC134757745	6	3	3	0.5	1.0	0.89	3	0.9915966386554622
bridge	LOC134758139	LOC134757748	6	5	5	0.833	1.0	0.949	5	0.9831130690161527
bridge	LOC134758139	LOC134759135	6	1	0	0.0	0.0	0.758	0	0.9791183294663574
bridge	LOC134758139	LOC134756819	6	4	3	0.5	0.75	0.861	3	0.98438855160451
bridge	LOC134758139	LOC129531960	6	5	5	0.833	1.0	0.801	5	0.9039301310043668
bridge	LOC134758139	LOC129534554	6	4	4	0.667	1.0	0.436	4	0.9942965779467681
bridge	LOC134758139	LOC134758143	6	1	1	0.167	1.0	0.982	1	0.9872389791183295
bridge	LOC134758139	LOC134758131	6	2	1	0.167	0.5	0.477	1	0.9868995633187773
bridge	LOC134758139	LOC134756731	6	4	3	0.5	0.75	0.73	3	0.9882583170254403
bridge	LOC134758139	LOC134757746	6	2	2	0.333	1.0	0.782	2	0.992822966507177
bridge	LOC134758139	LOC109027802	6	1	1	0.167	1.0	0.581	1	0.9673076923076923
bridge	LOC134758139	LOC129532019	6	2	1	0.167	0.5	0.171	1	0.9825986078886311
bridge	LOC134758139	LOC129534279	6	5	5	0.833	1.0	0.961	5	0.9874643874643875
bridge	LOC134758139	LOC129534176	6	5	5	0.833	1.0	0.961	5	0.984624145785877
bridge	LOC134758139	LOC134758553	6	1	1	0.167	1.0	0.414	1	0.9791183294663574
bridge	LOC134758139	LOC129531754	6	5	2	0.333	0.4	0.524	2	0.9825986078886311
bridge	LOC134758139	LOC134758029	6	1	1	0.167	1.0	0.429	1	0.9779582366589327
bridge	LOC134758139	LOC134759266	6	2	2	0.333	1.0	0.426	2	0.9802784222737819
bridge	LOC134758139	LOC134759133	6	4	0	0.0	0.0	0.756	0	0.977639751552795
bridge	LOC129534176	LOC134757746	5	2	2	0.4	1.0	0.649	2	0.9884393063583815
bridge	LOC129534176	LOC134759264	5	2	2	0.4	1.0	0.782	2	0.9783393501805054
bridge	LOC129534176	LOC134758144	5	3	2	0.4	0.667	0.5	2	0.9819494584837545
bridge	LOC129534176	LOC134758137	5	5	4	0.8	0.8	0.639	4	0.9812834224598931
bridge	LOC129534176	LOC134758141	5	4	4	0.8	1.0	0.843	4	0.983284169124877
bridge	LOC129534176	LOC134759266	5	2	2	0.4	1.0	0.473	2	0.9771359807460891
bridge	LOC129534176	LOC134759133	5	4	0	0.0	0.0	0.44	0	0.9780361757105943
bridge	LOC129534176	LOC129534554	5	4	4	0.8	1.0	0.436	4	0.9931389365351629
bridge	LOC129534176	LOC134759136	5	1	1	0.2	1.0	0.362	1	0.9795427196149218
bridge	LOC129534176	LOC134759135	5	1	1	0.2	1.0	0.362	1	0.9795427196149218
bridge	LOC129534176	LOC109027802	5	1	1	0.2	1.0	0.581	1	0.9673076923076923
bridge	LOC129534176	LOC134757748	5	5	5	1.0	1.0	0.999	5	0.9838472834067548
bridge	LOC129534176	LOC129534279	5	5	5	1.0	1.0	1.0	5	0.9948688711516533
bridge	LOC129534176	LOC134757293	5	5	4	0.8	0.8	0.597	4	0.9812834224598931
bridge	LOC129534176	LOC134756731	5	4	3	0.6	0.75	0.73	3	0.98914223669924
bridge	LOC129534176	LOC134758029	5	1	1	0.2	1.0	0.362	1	0.9747292418772563
bridge	LOC129534176	LOC134759308	5	2	2	0.4	1.0	1.0	2	0.9852670349907919
bridge	LOC129534176	LOC134759262	5	2	2	0.4	1.0	0.783	2	0.9783393501805054
bridge	LOC129534176	LOC134758393	5	5	5	1.0	1.0	1.0	5	0.9221824686940966
bridge	LOC129534176	LOC134759309	5	2	2	0.4	1.0	1.0	2	0.9867060561299852
bridge	LOC129534176	LOC134757745	5	3	3	0.6	1.0	0.772	3	0.9848975188781014
bridge	LOC129534176	LOC134758132	5	2	2	0.4	1.0	0.72	2	0.9807460890493381
bridge	LOC129534176	LOC134758553	5	1	1	0.2	1.0	0.362	1	0.9759326113116726
bridge	LOC129534176	LOC134759134	5	1	1	0.2	1.0	0.362	1	0.9795427196149218
bridge	LOC129534176	LOC134756819	5	4	3	0.6	0.75	0.441	3	0.9866310160427807
bridge	LOC129534176	LOC134758143	5	1	1	0.2	1.0	0.497	1	0.9819494584837545
bridge	LOC129534176	LOC134758142	5	4	4	0.8	1.0	0.793	4	0.9902912621359223
bridge	LOC129534176	LOC134757360	5	4	3	0.6	0.75	0.437	3	0.9795008912655971
bridge	LOC129534176	LOC129532019	5	2	2	0.4	1.0	0.478	2	0.9819494584837545
bridge	LOC129534176	LOC129534180	5	2	2	0.4	1.0	0.573	2	0.9891566265060241
bridge	LOC129534176	LOC129527431	5	2	0	0.0	0.0	0.441	0	0.9584905660377359
bridge	LOC101125737	LOC115934004	22	21	20	0.909	0.952	0.96	11	0.9436745641484131
bridge	LOC101125737	LOC101147747	22	5	5	0.227	1.0	0.922	5	0.9511278195488722
bridge	LOC101125737	LOC129525191	22	22	21	0.955	0.955	0.986	20	0.9737076648841355
bridge	LOC101125737	LOC129525691	22	19	19	0.864	1.0	0.992	10	0.9495402556627046
bridge	LOC134758137	LOC134758142	5	4	3	0.6	0.75	0.499	3	0.9906417112299465
bridge	LOC134758137	LOC134756819	5	4	4	0.8	1.0	0.872	4	0.9853574504737296
bridge	LOC134758137	LOC134759264	5	2	2	0.4	1.0	0.968	2	0.9797047970479705
bridge	LOC134758137	LOC129534554	5	4	2	0.4	0.5	0.393	2	0.9923954372623575
bridge	LOC134758137	LOC134758144	5	3	2	0.4	0.667	0.546	2	0.9856670341786108
bridge	LOC134758137	LOC129534180	5	2	2	0.4	1.0	0.748	2	0.9806451612903225
bridge	LOC134758137	LOC134758141	5	4	4	0.8	1.0	1.0	4	0.9801488833746899
bridge	LOC134758137	LOC134759266	5	2	2	0.4	1.0	0.591	2	0.9806273062730627
bridge	LOC134758137	LOC134757166	5	4	3	0.6	0.75	0.359	3	0.9856262833675564
bridge	LOC134758137	LOC134759133	5	4	1	0.2	0.25	0.592	1	0.9785992217898832
bridge	LOC134758137	LOC134759136	5	1	1	0.2	1.0	0.592	1	0.9788018433179724
bridge	LOC134758137	LOC134757360	5	4	4	0.8	1.0	0.867	4	0.9802405498281787
bridge	LOC134758137	LOC134758029	5	1	1	0.2	1.0	0.486	1	0.97709049255441
bridge	LOC134758137	LOC129534177	5	3	3	0.6	1.0	0.388	3	0.979253112033195
bridge	LOC134758137	LOC134759262	5	2	2	0.4	1.0	0.97	2	0.9797047970479705
bridge	LOC134758137	LOC134758393	5	5	4	0.8	0.8	0.597	4	0.9239713774597496
bridge	LOC134758137	LOC134759309	5	2	2	0.4	1.0	1.0	2	0.9881831610044313
bridge	LOC134758137	LOC134758553	5	1	1	0.2	1.0	0.476	1	0.9759450171821306
bridge	LOC134758137	LOC134758131	5	2	2	0.4	1.0	0.994	2	0.9912663755458515
