kind	both_spliced	gene_a	chrom_a	jA	psiA	gene_b	chrom_b	jB	psiB	uA	spA	uB	spB	dPSI	pval	q
homologous	0	LOC129532032	NC_073224.2	15887174-15887434	0.0	MAPKBP1	NC_073240.2	42540164-42540424	0.972	0	66	35	36	0.972	1.4111037340182767e-26	5.777224699274827e-25
homologous	0	LOC129532032	NC_073224.2	15887718-15887942	0.0	MAPKBP1	NC_073240.2	42540708-42540932	0.972	0	66	35	36	0.972	1.4111037340182767e-26	5.777224699274827e-25
B_private		TEX14	NC_073228.2	33427600-33428838	0.972	LOC115933152	-	-	0.0	70	72	0	0	0.972	1.0	1.0
A_private		USP32	NC_073228.2	31782735-31783588	0.972	USP6	-	-	0.0	106	109	0	0	0.972	1.0	1.0
A_private		LMBR1	NC_073230.2	165729444-165784183	0.972	LOC101148918	-	-	0.0	279	287	0	0	0.972	1.0	1.0
homologous	0	LOC129532032	NC_073224.2	15886244-15886461	0.0	MAPKBP1	NC_073240.2	42539237-42539451	0.971	0	66	33	34	0.971	1.153745291099705e-25	4.015033613026973e-24
B_private		MPHOSPH8	NC_073238.2	33973110-33974812	0.971	LOC115933429	-	-	0.0	133	137	0	0	0.971	1.0	1.0
A_private		LOC115932779	NC_073242.2	28863138-28864284	0.971	LOC129528916	-	-	0.0	67	69	0	0	0.971	1.0	1.0
A_private		HERC2	NC_073240.2	29371657-29371946	0.971	LOC101149126	-	-	0.0	165	170	0	0	0.971	1.0	1.0
A_private		KMT2C	NC_073230.2	161072129-161072584	0.971	LOC134756703	-	-	0.0	133	137	0	0	0.971	1.0	1.0
A_private		KMT2C	NC_073230.2	161072129-161072584	0.971	LOC129526471	-	-	0.0	133	137	0	0	0.971	1.0	1.0
A_private		DPY19L2	NC_073234.2	37772101-37773945	0.971	LOC115935244	-	-	0.0	233	240	0	0	0.971	1.0	1.0
A_private		KMT2C	NC_073230.2	161072129-161072584	0.971	LOC129526385	-	-	0.0	133	137	0	0	0.971	1.0	1.0
B_private		TOR3A	NC_073224.2	77713470-77719532	0.971	LOC101148457	-	-	0.0	33	34	0	0	0.971	1.0	1.0
A_private		KMT2C	NC_073230.2	161072129-161072584	0.971	LOC129526398	-	-	0.0	133	137	0	0	0.971	1.0	1.0
A_private		KMT2C	NC_073230.2	161072129-161072584	0.971	LOC134757216	-	-	0.0	133	137	0	0	0.971	1.0	1.0
A_private		KMT2C	NC_073230.2	161072129-161072584	0.971	LOC129526957	-	-	0.0	133	137	0	0	0.971	1.0	1.0
B_private		TOR3A	NC_073224.2	77713470-77719532	0.971	LOC101125455	-	-	0.0	33	34	0	0	0.971	1.0	1.0
B_private		TOR3A	NC_073224.2	77713470-77719532	0.971	LOC129525983	-	-	0.0	33	34	0	0	0.971	1.0	1.0
B_private		LOC129526379	NC_073238.2	24457710-24463093	0.97	IGSF3	-	-	0.0	65	67	0	0	0.97	1.0	1.0
A_private		FDPS	NC_073224.2	101500979-101501091	0.97	LOC109027640	-	-	0.0	128	132	0	0	0.97	1.0	1.0
A_private		FDPS	NC_073224.2	101500221-101500906	0.97	LOC109027640	-	-	0.0	128	132	0	0	0.97	1.0	1.0
A_private		HERC2	NC_073240.2	29375518-29379697	0.97	LOC101149126	-	-	0.0	159	164	0	0	0.97	1.0	1.0
A_private		HERC2	NC_073240.2	29373175-29373798	0.97	LOC101149126	-	-	0.0	162	167	0	0	0.97	1.0	1.0
A_private		HERC2	NC_073240.2	29372052-29372984	0.97	LOC101149126	-	-	0.0	164	169	0	0	0.97	1.0	1.0
A_private		KMT2C	NC_073230.2	161130352-161133540	0.97	LOC134756703	-	-	0.0	97	100	0	0	0.97	1.0	1.0
A_private		KMT2C	NC_073230.2	161130352-161133540	0.97	LOC129526471	-	-	0.0	97	100	0	0	0.97	1.0	1.0
A_private		USP32	NC_073228.2	31780117-31782559	0.97	USP6	-	-	0.0	96	99	0	0	0.97	1.0	1.0
A_private		FRG1	NC_073227.2	210905641-210907538	0.97	LOC115933219	-	-	0.0	64	66	0	0	0.97	1.0	1.0
A_private		KMT2C	NC_073230.2	161130352-161133540	0.97	LOC129526385	-	-	0.0	97	100	0	0	0.97	1.0	1.0
A_private		KMT2C	NC_073230.2	161130352-161133540	0.97	LOC129526398	-	-	0.0	97	100	0	0	0.97	1.0	1.0
A_private		KMT2C	NC_073230.2	161130352-161133540	0.97	LOC134757216	-	-	0.0	97	100	0	0	0.97	1.0	1.0
A_private		KMT2C	NC_073230.2	161130352-161133540	0.97	LOC129526957	-	-	0.0	97	100	0	0	0.97	1.0	1.0
B_private		UTY	NC_073248.2	30869051-30877819	0.97	KDM6A	-	-	0.0	65	67	0	0	0.97	1.0	1.0
B_private		USP32	NC_073228.2	31780117-31782559	0.97	LOC101133404	-	-	0.0	96	99	0	0	0.97	1.0	1.0
A_private		ACTR3B	NC_073230.2	161627395-161629220	0.97	TMEM220	-	-	0.0	96	99	0	0	0.97	1.0	1.0
homologous	0	LOC129532032	NC_073224.2	15883455-15883743	0.0	MAPKBP1	NC_073240.2	42536446-42536734	0.969	0	66	31	32	0.969	1.018010550970328e-24	2.834141373901393e-23
homologous	0	LOC129532032	NC_073224.2	15884145-15885325	0.0	MAPKBP1	NC_073240.2	42537138-42538318	0.969	0	66	31	32	0.969	1.018010550970328e-24	2.834141373901393e-23
homologous	0	LOC129532032	NC_073224.2	15885562-15886077	0.0	MAPKBP1	NC_073240.2	42538555-42539070	0.969	0	66	31	32	0.969	1.018010550970328e-24	2.834141373901393e-23
B_private		PRIM2	NC_073229.2	75172266-75298389	0.969	LOC115934923	-	-	0.0	95	98	0	0	0.969	1.0	1.0
A_private		DLST	NC_073239.2	91746856-91750322	0.969	LOC101140310	-	-	0.0	157	162	0	0	0.969	1.0	1.0
A_private		LOC101130854	NC_073242.2	15992637-15995925	0.969	LOC129528916	-	-	0.0	31	32	0	0	0.969	1.0	1.0
B_private		SLC35F5	NC_073235.2	15230398-15235011	0.969	LOC129524028	-	-	0.0	372	384	0	0	0.969	1.0	1.0
A_private		DPY19L2	NC_073234.2	37720874-37723620	0.969	LOC115935244	-	-	0.0	222	229	0	0	0.969	1.0	1.0
A_private		DPY19L2	NC_073234.2	37720874-37723620	0.969	LOC115935345	-	-	0.0	222	229	0	0	0.969	1.0	1.0
B_private		RPL39L	NC_086017.1	198216029-198227095	0.968	RPL39	-	-	0.0	30	31	0	0	0.968	1.0	1.0
A_private		LOC101130854	NC_073242.2	15969330-15973940	0.968	LOC129528916	-	-	0.0	30	31	0	0	0.968	1.0	1.0
A_private		HERC2	NC_073240.2	29402122-29402207	0.968	LOC101149126	-	-	0.0	90	93	0	0	0.968	1.0	1.0
A_private		INTS4	NC_073233.2	85867136-85870425	0.968	LOC129523663	-	-	0.0	698	721	0	0	0.968	1.0	1.0
B_private		UTY	NC_073248.2	30803798-30805314	0.968	KDM6A	-	-	0.0	90	93	0	0	0.968	1.0	1.0
A_private		PMM2	NC_073242.2	12447445-12448906	0.968	SYN3	-	-	0.0	92	95	0	0	0.968	1.0	1.0
B_private		CCDC62	NC_073234.2	138233645-138237927	0.968	BCO2	-	-	0.0	60	62	0	0	0.968	1.0	1.0
homologous	0	LOC129532032	NC_073224.2	15881963-15882118	0.0	MAPKBP1	NC_073240.2	42534947-42535102	0.967	0	66	29	30	0.967	9.755250299923322e-24	2.611405464902551e-22
B_private		TEX14	NC_073228.2	33388518-33414565	0.967	LOC115933152	-	-	0.0	59	61	0	0	0.967	1.0	1.0
A_private		LOC101130854	NC_073242.2	16035879-16038798	0.967	LOC129528916	-	-	0.0	58	60	0	0	0.967	1.0	1.0
A_private		ALG1	NC_073242.2	8733184-8734327	0.967	LOC101130727	-	-	0.0	203	210	0	0	0.967	1.0	1.0
A_private		ABCD1	NC_073247.2	165422022-165422659	0.966	LOC129526391	-	-	0.0	227	235	0	0	0.966	1.0	1.0
A_private		INTS4	NC_073233.2	85760051-85762492	0.966	LOC129523663	-	-	0.0	735	761	0	0	0.966	1.0	1.0
A_private		ABCD1	NC_073247.2	165422022-165422659	0.966	LOC129531453	-	-	0.0	227	235	0	0	0.966	1.0	1.0
A_private		ABCD1	NC_073247.2	165422022-165422659	0.966	LOC129526471	-	-	0.0	227	235	0	0	0.966	1.0	1.0
A_private		CCDC62	NC_073234.2	138230000-138232919	0.966	LOC101128712	-	-	0.0	56	58	0	0	0.966	1.0	1.0
B_private		CCDC62	NC_073234.2	138230000-138232919	0.966	BCO2	-	-	0.0	56	58	0	0	0.966	1.0	1.0
A_private		RPL7	NC_073231.2	47087208-47087507	0.965	ZNF589	-	-	0.0	303	314	0	0	0.965	1.0	1.0
A_private		LOC129526398	NC_073238.2	24631064-24632917	0.965	LOC134756703	-	-	0.0	221	229	0	0	0.965	1.0	1.0
A_private		HERC2	NC_073240.2	29519760-29522208	0.965	LOC101149126	-	-	0.0	82	85	0	0	0.965	1.0	1.0
A_private		KMT2C	NC_073230.2	161093925-161128361	0.965	LOC134756703	-	-	0.0	109	113	0	0	0.965	1.0	1.0
A_private		LOC129526398	NC_073238.2	24631064-24632917	0.965	LOC129526957	-	-	0.0	221	229	0	0	0.965	1.0	1.0
A_private		LOC129526398	NC_073238.2	24631064-24632917	0.965	LOC134757216	-	-	0.0	221	229	0	0	0.965	1.0	1.0
A_private		KMT2C	NC_073230.2	161093925-161128361	0.965	LOC129526471	-	-	0.0	109	113	0	0	0.965	1.0	1.0
A_private		DPY19L2	NC_073234.2	37723714-37741558	0.965	LOC115935244	-	-	0.0	223	231	0	0	0.965	1.0	1.0
A_private		KMT2C	NC_073230.2	161093925-161128361	0.965	LOC129526385	-	-	0.0	109	113	0	0	0.965	1.0	1.0
A_private		AKR1C3	NC_073232.2	14069335-14069782	0.965	LOC134758974	-	-	0.0	109	113	0	0	0.965	1.0	1.0
A_private		KMT2C	NC_073230.2	161093925-161128361	0.965	LOC129526398	-	-	0.0	109	113	0	0	0.965	1.0	1.0
A_private		KMT2C	NC_073230.2	161093925-161128361	0.965	LOC134757216	-	-	0.0	109	113	0	0	0.965	1.0	1.0
A_private		KMT2C	NC_073230.2	161093925-161128361	0.965	LOC129526957	-	-	0.0	109	113	0	0	0.965	1.0	1.0
homologous	1	LOC101147259	NC_073237.2	93526275-93527224	0.0	LOC115933254	NC_073236.2	32876845-32877795	0.964	0	53	27	28	0.964	1.2140766389055519e-20	2.0118984301863432e-19
A_private		HERC2	NC_073240.2	29526040-29527344	0.964	LOC101149126	-	-	0.0	81	84	0	0	0.964	1.0	1.0
B_private		NPM1	NC_073228.2	175211626-175213159	0.964	BLNK	-	-	0.0	456	473	0	0	0.964	1.0	1.0
A_private		BCO2	NC_073233.2	120105696-120106943	0.964	MCF2L2	-	-	0.0	27	28	0	0	0.964	1.0	1.0
A_private		BCO2	NC_073233.2	120105696-120106943	0.964	LOC101128712	-	-	0.0	27	28	0	0	0.964	1.0	1.0
A_private		BCO2	NC_073233.2	120118801-120119701	0.964	LOC101128712	-	-	0.0	27	28	0	0	0.964	1.0	1.0
A_private		BCO2	NC_073233.2	120118801-120119701	0.964	CCDC62	-	-	0.0	27	28	0	0	0.964	1.0	1.0
A_private		DLST	NC_073239.2	91743851-91746807	0.963	LOC101140310	-	-	0.0	154	160	0	0	0.963	1.0	1.0
B_private		LOC129527053	NC_073240.2	23225583-23230540	0.963	LOC115931074	-	-	0.0	26	27	0	0	0.963	1.0	1.0
B_private		ZNF20	NC_073244.2	18171468-18171676	0.963	LOC129531693	-	-	0.0	26	27	0	0	0.963	1.0	1.0
A_private		CCDC62	NC_073234.2	138206505-138209288	0.963	LOC101128712	-	-	0.0	52	54	0	0	0.963	1.0	1.0
A_private		CCDC62	NC_073234.2	138209481-138212935	0.963	LOC101128712	-	-	0.0	52	54	0	0	0.963	1.0	1.0
B_private		TRAF5	NC_073224.2	45404138-45407598	0.963	LOC101148457	-	-	0.0	26	27	0	0	0.963	1.0	1.0
B_private		LOC129524028	NC_073231.2	151115586-151116758	0.963	LOC101148918	-	-	0.0	26	27	0	0	0.963	1.0	1.0
A_private		BCO2	NC_073233.2	120107111-120118663	0.963	CCDC62	-	-	0.0	26	27	0	0	0.963	1.0	1.0
B_private		CCDC62	NC_073234.2	138209481-138212935	0.963	BCO2	-	-	0.0	52	54	0	0	0.963	1.0	1.0
A_private		FDPS	NC_073224.2	101501180-101501553	0.962	LOC109027640	-	-	0.0	127	132	0	0	0.962	1.0	1.0
A_private		LOC115932992	NC_073242.2	16414553-16417216	0.962	LOC129528916	-	-	0.0	50	52	0	0	0.962	1.0	1.0
B_private		LOC134756753	NC_073236.2	22556087-22557274	0.962	LOC115932756	-	-	0.0	1486	1544	0	0	0.962	1.0	1.0
B_private		LOC134756753	NC_073236.2	22556087-22557274	0.962	LOC115932954	-	-	0.0	1486	1544	0	0	0.962	1.0	1.0
A_private		ALG1	NC_073242.2	8730909-8731281	0.962	ALG1L1P	-	-	0.0	202	210	0	0	0.962	1.0	1.0
A_private		ALG1	NC_073242.2	8730909-8731281	0.962	LOC101130727	-	-	0.0	202	210	0	0	0.962	1.0	1.0
A_private		ALG1	NC_073242.2	8731392-8732132	0.962	LOC101130727	-	-	0.0	203	211	0	0	0.962	1.0	1.0
A_private		LOC115933039	NC_073244.2	20991661-20995644	0.962	LOC115933079	-	-	0.0	25	26	0	0	0.962	1.0	1.0
A_private		LOC115933039	NC_073244.2	20991661-20995644	0.962	LOC115933071	-	-	0.0	25	26	0	0	0.962	1.0	1.0
A_private		LOC115933039	NC_073244.2	20991661-20995644	0.962	NPIPB11	-	-	0.0	25	26	0	0	0.962	1.0	1.0
homologous	1	LOC101125415	NC_073227.2	17453004-17453086	0.961	LOC101139163	NC_086017.1	141285207-141285366	0.0	49	51	0	26	0.961	1.628695264644995e-18	2.3134120493732988e-17
homologous	1	LOC101125415	NC_073227.2	17453004-17453086	0.961	LOC101152938	NC_073233.2	75725353-75725435	0.0	49	51	0	15	0.961	5.067682276639771e-13	4.766360627758488e-12
B_private		UPF3A	NC_073238.2	129128476-129134597	0.961	LOC101127370	-	-	0.0	123	128	0	0	0.961	1.0	1.0
A_private		BTF3L4	NC_073224.2	187894700-187897247	0.961	LOC109024441	-	-	0.0	495	515	0	0	0.961	1.0	1.0
A_private		KCTD9	NC_073231.2	29659956-29660154	0.961	LOC101135809	-	-	0.0	224	233	0	0	0.961	1.0	1.0
B_private		PSPC1	NC_073238.2	34077002-34084383	0.961	LOC101137311	-	-	0.0	274	285	0	0	0.961	1.0	1.0
A_private		FDPS	NC_073224.2	101507612-101509661	0.96	LOC109027640	-	-	0.0	121	126	0	0	0.96	1.0	1.0
A_private		FDPS	NC_073224.2	101501904-101507471	0.96	LOC109027640	-	-	0.0	120	125	0	0	0.96	1.0	1.0
A_private		ACTR3B	NC_073230.2	161629328-161633044	0.96	TMEM220	-	-	0.0	95	99	0	0	0.96	1.0	1.0
B_private		SLC35F5	NC_073235.2	15222721-15223554	0.959	LOC129524028	-	-	0.0	379	395	0	0	0.959	1.0	1.0
A_private		LOC115933039	NC_073244.2	20953497-20955421	0.959	LOC115933079	-	-	0.0	47	49	0	0	0.959	1.0	1.0
A_private		LOC115933039	NC_073244.2	20953497-20955421	0.959	LOC115933071	-	-	0.0	47	49	0	0	0.959	1.0	1.0
A_private		LOC115933039	NC_073244.2	20953497-20955421	0.959	NPIPB11	-	-	0.0	47	49	0	0	0.959	1.0	1.0
A_private		LOC115932779	NC_073242.2	28906609-28909527	0.958	LOC129528916	-	-	0.0	46	48	0	0	0.958	1.0	1.0
B_private		SH3KBP1	NC_073247.2	30018319-30022044	0.958	LOC101149650	-	-	0.0	92	96	0	0	0.958	1.0	1.0
B_private		MCF2L2	NC_086017.1	194395764-194401861	0.958	BCO2	-	-	0.0	23	24	0	0	0.958	1.0	1.0
A_private		ANKRD18B	NC_073237.2	31507407-31508988	0.958	LOC101137900	-	-	0.0	23	24	0	0	0.958	1.0	1.0
B_private		LOC129524028	NC_073231.2	151103125-151105199	0.958	LOC101148918	-	-	0.0	23	24	0	0	0.958	1.0	1.0
A_private		LOC115933039	NC_073244.2	20995758-20998804	0.958	LOC115933079	-	-	0.0	23	24	0	0	0.958	1.0	1.0
A_private		LOC115933039	NC_073244.2	20995758-20998804	0.958	LOC115933071	-	-	0.0	23	24	0	0	0.958	1.0	1.0
A_private		LOC115933039	NC_073244.2	20995758-20998804	0.958	NPIPB11	-	-	0.0	23	24	0	0	0.958	1.0	1.0
homologous	0	LOC129532032	NC_073224.2	15877156-15877421	0.0	MAPKBP1	NC_073240.2	42530145-42530410	0.957	0	66	22	23	0.957	5.711499460426557e-20	9.034553691947463e-19
B_private		TEX14	NC_073228.2	33414680-33422101	0.957	LOC115933152	-	-	0.0	66	69	0	0	0.957	1.0	1.0
B_private		LOC115931074	NC_073242.2	37470478-37475574	0.957	LOC101152972	-	-	0.0	22	23	0	0	0.957	1.0	1.0
B_private		LRPAP1	NC_073227.2	12093082-12094269	0.957	LOC134756368	-	-	0.0	1883	1968	0	0	0.957	1.0	1.0
B_private		LRPAP1	NC_073227.2	12093082-12094269	0.957	LOC115932756	-	-	0.0	1883	1968	0	0	0.957	1.0	1.0
B_private		LRPAP1	NC_073227.2	12093082-12094269	0.957	LOC115932954	-	-	0.0	1883	1968	0	0	0.957	1.0	1.0
B_private		XIAP	NC_073247.2	135549492-135551706	0.957	LOC109025842	-	-	0.0	199	208	0	0	0.957	1.0	1.0
A_private		LOC115931074	NC_073242.2	37470478-37475574	0.957	LOC129527053	-	-	0.0	22	23	0	0	0.957	1.0	1.0
A_private		ALG1	NC_073242.2	8732254-8732439	0.957	LOC101130727	-	-	0.0	202	211	0	0	0.957	1.0	1.0
A_private		ALG1	NC_073242.2	8732254-8732439	0.957	ALG1L2	-	-	0.0	202	211	0	0	0.957	1.0	1.0
A_private		DAZ1	NC_073248.2	42852632-42852907	0.957	DAZL	-	-	0.0	134	140	0	0	0.957	1.0	1.0
A_private		LOC115933039	NC_073244.2	20959387-20959616	0.957	LOC115933079	-	-	0.0	44	46	0	0	0.957	1.0	1.0
A_private		LOC115933039	NC_073244.2	20959387-20959616	0.957	LOC115933071	-	-	0.0	44	46	0	0	0.957	1.0	1.0
A_private		LOC115933039	NC_073244.2	20959387-20959616	0.957	NPIPB11	-	-	0.0	44	46	0	0	0.957	1.0	1.0
A_private		HERC2	NC_073240.2	29402366-29402805	0.956	LOC101149126	-	-	0.0	86	90	0	0	0.956	1.0	1.0
A_private		FRG1	NC_073227.2	210910013-210913257	0.956	LOC129527278	-	-	0.0	65	68	0	0	0.956	1.0	1.0
B_private		UTY	NC_073248.2	30805420-30806262	0.956	KDM6A	-	-	0.0	87	91	0	0	0.956	1.0	1.0
A_private		EIF3F	NC_073233.2	14369963-14370427	0.956	LOC134757073	-	-	0.0	130	136	0	0	0.956	1.0	1.0
homologous	1	FRG1	NC_073227.2	210904802-210905583	0.955	LOC115933219	NC_073245.2	42792484-42793264	0.0	63	66	0	65	0.955	2.7766526059045564e-34	2.147278015232857e-32
B_private		LOC134758754	NC_073224.2	19346252-19346615	0.955	LOC129527105	-	-	0.0	42	44	0	0	0.955	1.0	1.0
A_private		LOC101130854	NC_073242.2	16069624-16072806	0.955	LOC129528916	-	-	0.0	105	110	0	0	0.955	1.0	1.0
A_private		KCTD9	NC_073231.2	29660919-29664531	0.955	LOC101135809	-	-	0.0	210	220	0	0	0.955	1.0	1.0
A_private		LOC101137462	NC_073244.2	27304393-27316032	0.955	SMIM10L1	-	-	0.0	21	22	0	0	0.955	1.0	1.0
A_private		AKR1C3	NC_073232.2	14068021-14069257	0.955	LOC134758974	-	-	0.0	107	112	0	0	0.955	1.0	1.0
B_private		NPM1	NC_073228.2	175200911-175202078	0.955	BLNK	-	-	0.0	425	445	0	0	0.955	1.0	1.0
B_private		YWHAE	NC_073243.2	16497580-16531727	0.954	LOC115933339	-	-	0.0	3066	3214	0	0	0.954	1.0	1.0
A_private		DAZ1	NC_073248.2	42853054-42859303	0.954	DAZL	-	-	0.0	125	131	0	0	0.954	1.0	1.0
A_private		HERC2	NC_073240.2	29522322-29522407	0.953	LOC101149126	-	-	0.0	81	85	0	0	0.953	1.0	1.0
A_private		KMT2C	NC_073230.2	161050081-161050273	0.953	LOC134756703	-	-	0.0	123	129	0	0	0.953	1.0	1.0
A_private		KMT2C	NC_073230.2	161050081-161050273	0.953	LOC129526471	-	-	0.0	123	129	0	0	0.953	1.0	1.0
A_private		KMT2C	NC_073230.2	161050081-161050273	0.953	LOC129526385	-	-	0.0	123	129	0	0	0.953	1.0	1.0
A_private		KMT2C	NC_073230.2	161050081-161050273	0.953	LOC129526398	-	-	0.0	123	129	0	0	0.953	1.0	1.0
A_private		KMT2C	NC_073230.2	161050081-161050273	0.953	LOC134757216	-	-	0.0	123	129	0	0	0.953	1.0	1.0
A_private		KMT2C	NC_073230.2	161050081-161050273	0.953	LOC129526957	-	-	0.0	123	129	0	0	0.953	1.0	1.0
B_private		UTY	NC_073248.2	30806468-30822921	0.953	KDM6A	-	-	0.0	82	86	0	0	0.953	1.0	1.0
homologous	0	LOC129532032	NC_073224.2	15875738-15876459	0.0	MAPKBP1	NC_073240.2	42528723-42529448	0.952	0	66	20	21	0.952	8.84040786048632e-19	1.2818591397705164e-17
A_private		HERC2	NC_073240.2	29439955-29443952	0.952	LOC101149126	-	-	0.0	20	21	0	0	0.952	1.0	1.0
A_private		KMT2C	NC_073230.2	160989207-160991218	0.952	LOC134756703	-	-	0.0	20	21	0	0	0.952	1.0	1.0
A_private		KMT2C	NC_073230.2	160987338-160989143	0.952	LOC134756703	-	-	0.0	20	21	0	0	0.952	1.0	1.0
A_private		KMT2C	NC_073230.2	160989207-160991218	0.952	LOC129526471	-	-	0.0	20	21	0	0	0.952	1.0	1.0
A_private		KMT2C	NC_073230.2	160987338-160989143	0.952	LOC129526471	-	-	0.0	20	21	0	0	0.952	1.0	1.0
A_private		DPY19L2	NC_073234.2	37706732-37720753	0.952	LOC115935244	-	-	0.0	216	227	0	0	0.952	1.0	1.0
A_private		KMT2C	NC_073230.2	160989207-160991218	0.952	LOC129526385	-	-	0.0	20	21	0	0	0.952	1.0	1.0
A_private		KMT2C	NC_073230.2	160987338-160989143	0.952	LOC129526385	-	-	0.0	20	21	0	0	0.952	1.0	1.0
A_private		KMT2C	NC_073230.2	160989207-160991218	0.952	LOC129526398	-	-	0.0	20	21	0	0	0.952	1.0	1.0
A_private		KMT2C	NC_073230.2	160987338-160989143	0.952	LOC129526398	-	-	0.0	20	21	0	0	0.952	1.0	1.0
A_private		KMT2C	NC_073230.2	160989207-160991218	0.952	LOC134757216	-	-	0.0	20	21	0	0	0.952	1.0	1.0
A_private		KMT2C	NC_073230.2	160987338-160989143	0.952	LOC134757216	-	-	0.0	20	21	0	0	0.952	1.0	1.0
A_private		KMT2C	NC_073230.2	160989207-160991218	0.952	LOC129526957	-	-	0.0	20	21	0	0	0.952	1.0	1.0
A_private		KMT2C	NC_073230.2	160987338-160989143	0.952	LOC129526957	-	-	0.0	20	21	0	0	0.952	1.0	1.0
A_private		DPY19L2	NC_073234.2	37706732-37720753	0.952	LOC115935345	-	-	0.0	216	227	0	0	0.952	1.0	1.0
homologous	1	LOC129529226	NC_073224.2	15687227-15687359	0.951	PLA2G4B	NC_073240.2	42658550-42658680	0.0	78	82	0	22	0.951	7.75601454042638e-19	1.1485502383269702e-17
B_private		ZNF589	NC_086017.1	58115297-58121739	0.951	RPL7	-	-	0.0	77	81	0	0	0.951	1.0	1.0
B_private		LOC115934341	NC_086017.1	85339642-85341531	0.951	LOC101125415	-	-	0.0	58	61	0	0	0.951	1.0	1.0
A_private		HERC2	NC_073240.2	29529036-29529559	0.951	LOC101149126	-	-	0.0	77	81	0	0	0.951	1.0	1.0
A_private		HERC2	NC_073240.2	29401083-29402003	0.951	LOC101149126	-	-	0.0	98	103	0	0	0.951	1.0	1.0
A_private		DPY19L2	NC_073234.2	37797285-37798665	0.951	LOC115935244	-	-	0.0	233	245	0	0	0.951	1.0	1.0
A_private		DPY19L2	NC_073234.2	37797285-37798665	0.951	LOC115935345	-	-	0.0	233	245	0	0	0.951	1.0	1.0
B_private		MPHOSPH8	NC_073238.2	33963786-33963866	0.95	LOC115933429	-	-	0.0	134	141	0	0	0.95	1.0	1.0
A_private		LOC115932779	NC_073242.2	28933279-28933775	0.95	LOC129528916	-	-	0.0	19	20	0	0	0.95	1.0	1.0
A_private		LOC115932779	NC_073242.2	28913728-28916771	0.95	LOC129528916	-	-	0.0	38	40	0	0	0.95	1.0	1.0
A_private		LOC101136772	NC_073232.2	69581555-69582028	0.95	RAMAC	-	-	0.0	57	60	0	0	0.95	1.0	1.0
A_private		INIP	NC_073237.2	108955064-108956533	0.95	LOC129533141	-	-	0.0	57	60	0	0	0.95	1.0	1.0
homologous	0	LOC101148457	NC_086018.1	19845140-19850109	0.017	TRAF5	NC_073224.2	45402961-45403269	0.966	1	59	28	29	0.949	1.1317823206602588e-20	1.9212695004379027e-19
homologous	1	LOC129531205	NC_073240.2	4579716-4582007	0.0	SAFB2	NC_073244.2	11378953-11381252	0.949	0	15	446	470	0.949	2.1170303496576084e-18	2.8891237712974416e-17
B_private		MPHOSPH8	NC_073238.2	33963955-33966360	0.949	LOC115933429	-	-	0.0	130	137	0	0	0.949	1.0	1.0
A_private		AURKA	NC_073245.2	68634276-68637100	0.949	LOC109028275	-	-	0.0	111	117	0	0	0.949	1.0	1.0
B_private		LOC101128712	NC_073244.2	17938425-17938631	0.949	CCDC62	-	-	0.0	56	59	0	0	0.949	1.0	1.0
B_private		LOC101128712	NC_073244.2	17938425-17938631	0.949	BCO2	-	-	0.0	56	59	0	0	0.949	1.0	1.0
A_private		LOC101128712	NC_073244.2	17938425-17938631	0.949	SMIM10L1	-	-	0.0	56	59	0	0	0.949	1.0	1.0
A_private		USP32	NC_073228.2	31740260-31740759	0.948	USP6	-	-	0.0	73	77	0	0	0.948	1.0	1.0
B_private		USP32	NC_073228.2	31740260-31740759	0.948	LOC101133404	-	-	0.0	73	77	0	0	0.948	1.0	1.0
B_private		NPIPB11	NC_073242.2	31371921-31379762	0.947	LOC129528916	-	-	0.0	18	19	0	0	0.947	1.0	1.0
B_private		NPIPB11	NC_073242.2	31379993-31381147	0.947	LOC129528916	-	-	0.0	18	19	0	0	0.947	1.0	1.0
B_private		SAFB2	NC_073244.2	11385152-11386341	0.947	LOC129531205	-	-	0.0	411	434	0	0	0.947	1.0	1.0
B_private		SAFB2	NC_073244.2	11385152-11386341	0.947	LOC129531501	-	-	0.0	411	434	0	0	0.947	1.0	1.0
B_private		NPIPB11	NC_073242.2	31371921-31379762	0.947	LOC109028586	-	-	0.0	18	19	0	0	0.947	1.0	1.0
B_private		NPIPB11	NC_073242.2	31379993-31381147	0.947	LOC109028586	-	-	0.0	18	19	0	0	0.947	1.0	1.0
B_private		NPIPB11	NC_073242.2	31381325-31383444	0.947	LOC109028586	-	-	0.0	18	19	0	0	0.947	1.0	1.0
B_private		NPIPB11	NC_073242.2	31371921-31379762	0.947	LOC115933039	-	-	0.0	18	19	0	0	0.947	1.0	1.0
A_private		DPY19L2	NC_073234.2	37784217-37785500	0.946	LOC115935244	-	-	0.0	229	242	0	0	0.946	1.0	1.0
B_private		TEX14	NC_073228.2	33428969-33429798	0.945	LOC115933152	-	-	0.0	69	73	0	0	0.945	1.0	1.0
A_private		CCDC62	NC_073234.2	138220739-138223807	0.945	LOC101128712	-	-	0.0	52	55	0	0	0.945	1.0	1.0
B_private		CCDC62	NC_073234.2	138220739-138223807	0.945	BCO2	-	-	0.0	52	55	0	0	0.945	1.0	1.0
