family_id	n_genes	n_loci	n_contigs	cross_chrom	density	gamma_cohesive	biotype_purity	repeat_mosaic	dom_biotype	mmseqs_cluster_purity	genes
PRFAM1486	3	3	2	1	1.000	1	1.000	0	protein_coding	1.000	TCL1B,TCL1A,MTCP1
PRFAM1487	3	3	2	1	1.000	1	1.000	0	protein_coding	1.000	TCTN3,TCTN1,TCTN2
PRFAM1488	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TFPI2,TFPI,SPINT2
PRFAM1489	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TGIF1,TGIF2,TGIF2LX
PRFAM1490	3	3	3	1	0.667	1	1.000	0	protein_coding	0.667	THAP6,THAP1,THAP2
PRFAM1491	3	3	2	1	1.000	1	1.000	0	protein_coding	1.000	THEM4,THEM5,LOC101126259
PRFAM1492	3	3	3	1	0.667	1	1.000	0	protein_coding	1.000	TIMM8B,TIMM13,TIMM8A
PRFAM1493	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TKT,TKTL2,TKTL1
PRFAM1494	3	3	2	1	1.000	1	1.000	0	protein_coding	1.000	TLK2,LOC101133756,TLK1
PRFAM1495	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TMEM106A,TMEM106B,TMEM106C
PRFAM1496	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TMEM167B,TMEM167A,LOC101141881
PRFAM1497	3	3	3	1	0.667	1	1.000	0	protein_coding	1.000	TMEM184C,TMEM184A,TMEM184B
PRFAM1498	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TMEM63A,TMEM63B,TMEM63C
PRFAM1499	3	3	1	0	1.000	1	1.000	0	protein_coding	1.000	TMT1B,LOC101135493,TMT1A
PRFAM1500	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TNNI1,TNNI2,TNNI3
PRFAM1501	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TNNT2,TNNT3,TNNT1
PRFAM1502	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TNRC6C,TNRC6A,TNRC6B
PRFAM1503	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TNS3,TNS2,TNS1
PRFAM1504	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TOMM20,LOC101139256,TOMM20L
PRFAM1505	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TOMM40L,LOC129532220,TOMM40
PRFAM1506	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TOX,TOX3,TOX2
PRFAM1507	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TPPP2,TPPP3,TPPP
PRFAM1508	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TRAM1L1,TRAM2,TRAM1
PRFAM1509	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TSHZ1,TSHZ3,TSHZ2
PRFAM1510	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TTC9C,TTC9,TTC9B
PRFAM1511	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TTYH2,TTYH3,TTYH1
PRFAM1512	3	3	3	1	0.667	1	1.000	0	protein_coding	1.000	TUB,TULP3,TULP2
PRFAM1513	3	3	2	1	1.000	1	1.000	0	protein_coding	1.000	TXNDC12,AGR2,AGR3
PRFAM1514	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	TYR,TYRP1,DCT
PRFAM1515	3	3	3	1	0.667	1	1.000	0	protein_coding	1.000	UACA,RAI14,ANKRD24
PRFAM1516	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	UBA7,UBA6,UBA1
PRFAM1517	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	UBR2,UBR3,UBR1
PRFAM1518	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	UBXN2B,UBXN2A,NSFL1C
PRFAM1519	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	USP24,USP9X,USP9Y
PRFAM1520	3	3	2	1	1.000	1	1.000	0	protein_coding	1.000	USP32,USP6,LOC101133404
PRFAM1521	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	USP37,USP29,USP26
PRFAM1522	3	3	3	1	0.667	1	1.000	0	protein_coding	1.000	VCF1,LOC109024802,VCF2
PRFAM1523	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	VEGFA,VEGFB,PGF
PRFAM1524	3	3	3	1	0.667	1	1.000	0	protein_coding	0.667	VPS13D,VPS13A,VPS13C
PRFAM1525	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	VPS26A,VPS26B,VPS26C
PRFAM1526	3	3	2	1	0.667	1	1.000	0	protein_coding	1.000	WBP1L,LOC101146004,WBP1
PRFAM1527	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	WIPF2,WIPF3,WIPF1
PRFAM1528	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	WWC2,WWC1,WWC3
PRFAM1529	3	3	2	1	1.000	1	1.000	0	protein_coding	1.000	XKR3,XK,XKRX
PRFAM1530	3	3	3	1	0.667	1	1.000	0	protein_coding	1.000	YIPF7,YIPF5,YIPF4
PRFAM1531	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	YTHDF2,YTHDF3,YTHDF1
PRFAM1532	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	ZBED6,ZBED4,ZBED1
PRFAM1533	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	ZDHHC2,ZDHHC20,ZDHHC15
PRFAM1534	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	ZFAND3,ZFAND5,ZFAND6
PRFAM1535	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	ZFHX4,ZFHX2,ZFHX3
PRFAM1536	3	3	3	1	0.667	1	1.000	0	protein_coding	1.000	ZFP36L2,ZFP36L1,ZFP36
PRFAM1537	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	ZMYM4,LOC101144655,ZMYM3
PRFAM1538	3	3	2	1	1.000	1	1.000	0	protein_coding	1.000	ZNF326,AKAP8,AKAP8L
PRFAM1539	3	3	2	1	1.000	1	1.000	0	protein_coding	1.000	ZNF395,ZNF704,SLC2A4RG
PRFAM1540	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	ZNF687,ZNF592,ZNF532
PRFAM1541	3	3	3	1	1.000	1	1.000	0	protein_coding	1.000	ZSWIM5,ZSWIM6,ZSWIM4
PRFAM1542	3	3	2	1	1.000	1	1.000	0	protein_coding	1.000	ZXDC,ZXDB,LOC101125479
PRFAM1543	3	3	2	1	1.000	1	1.000	0	protein_coding	1.000	ZYG11A,ZYG11B,ZER1
PRFAM1544	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	A3GALT2,ABO
PRFAM1545	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	A4GNT,A4GALT
PRFAM1546	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AARS2,AARS1
PRFAM1547	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AATK,LMTK2
PRFAM1548	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	ABHD14B,ABHD14A
PRFAM1549	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ABHD16A,ABHD16B
PRFAM1550	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ABHD5,ABHD4
PRFAM1551	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ABL2,ABL1
PRFAM1552	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ABR,BCR
PRFAM1553	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ABRAXAS1,ABRAXAS2
PRFAM1554	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ABTB2,ABTB3
PRFAM1555	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ACACA,ACACB
PRFAM1556	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	ACCSL,ACCS
PRFAM1557	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ACY3,ASPA
PRFAM1558	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ACYP2,ACYP1
PRFAM1559	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ADAMTSL1,ADAMTSL3
PRFAM1560	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ADAP2,ADAP1
PRFAM1561	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ADCK5,ADCK1
PRFAM1562	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ADGRA3,ADGRA2
PRFAM1563	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ADNP2,ADNP
PRFAM1564	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ADSS2,ADSS1
PRFAM1565	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	ADTRP,AIG1
PRFAM1566	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AGBL3,AGBL2
PRFAM1567	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AGFG2,AGFG1
PRFAM1568	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AGPAT1,AGPAT2
PRFAM1569	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AGTPBP1,AGBL1
PRFAM1570	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AHCTF1,LOC101139146
PRFAM1571	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AHNAK,AHNAK2
PRFAM1572	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AHSA2P,AHSA1
PRFAM1573	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	AHSG,FETUB
PRFAM1574	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AIF1,AIF1L
PRFAM1575	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AK5,AK8
PRFAM1576	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AKAP3,AKAP4
PRFAM1577	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AKAP9,PCNT
PRFAM1578	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AKIRIN1,AKIRIN2
PRFAM1579	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	ALG10B,ALG10
PRFAM1580	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ALG5,DPM1
PRFAM1581	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ALG6,ALG8
PRFAM1582	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ALKAL1,ALKAL2
PRFAM1583	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ALKBH3,ALKBH2
PRFAM1584	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ALS2CL,ALS2
PRFAM1585	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AMELX,AMELY
PRFAM1586	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AMMECR1L,AMMECR1
PRFAM1587	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AMZ2,AMZ1
PRFAM1588	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	ANAPC1,LOC109025714
PRFAM1589	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ANAPC15,LOC101137381
PRFAM1590	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ANGEL2,ANGEL1
PRFAM1591	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ANK2,ANK3
PRFAM1592	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ANKK1,RIPK4
PRFAM1593	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ANKRD12,ANKRD11
PRFAM1594	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ANKRD17,ANKHD1
PRFAM1595	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ANKRD33,ANKRD33B
PRFAM1596	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ANKS1A,ANKS1B
PRFAM1597	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ANTKMT,ATPSCKMT
PRFAM1598	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	APC,APC2
PRFAM1599	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	APCDD1,APCDD1L
PRFAM1600	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	APEX1,APEX2
PRFAM1601	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	APH1A,APH1B
PRFAM1602	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	APOA5,APOA4
PRFAM1603	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	APOC1,LOC109024151
PRFAM1604	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	APOD,RBP4
PRFAM1605	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	APOO,APOOL
PRFAM1606	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	APPL1,APPL2
PRFAM1607	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ARFGAP2,ARFGAP3
PRFAM1608	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ARFGEF1,ARFGEF2
PRFAM1609	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ARFIP1,ARFIP2
PRFAM1610	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ARHGAP1,ARHGAP8
PRFAM1611	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ARHGAP5,ARHGAP35
PRFAM1612	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ARHGEF10L,ARHGEF10
PRFAM1613	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ARID1A,ARID1B
PRFAM1614	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ARID3B,ARID3A
PRFAM1615	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ARID4B,ARID4A
PRFAM1616	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ARIH2,ARIH1
PRFAM1617	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ARL6IP5,PRAF2
PRFAM1618	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	ARPC1B,ARPC1A
PRFAM1619	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ARPC5,ARPC5L
PRFAM1620	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ASCC3,SNRNP200
PRFAM1621	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ASCL2,ASCL1
PRFAM1622	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ASF1A,ASF1B
PRFAM1623	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ASPHD1,ASPHD2
PRFAM1624	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ASTN1,ASTN2
PRFAM1625	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATAD2,ATAD2B
PRFAM1626	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATF3,JDP2
PRFAM1627	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATF6,ATF6B
PRFAM1628	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATG2A,ATG2B
PRFAM1629	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATG9B,ATG9A
PRFAM1630	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATP5MG,ATP5MGL
PRFAM1631	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATP5MK,LOC101130654
PRFAM1632	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATP5PD,LOC101141427
PRFAM1633	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATP6V0B,ATP6V0C
PRFAM1634	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATP6V0D2,ATP6V0D1
PRFAM1635	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATP6V1C1,ATP6V1C2
PRFAM1636	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATP6V1E2,ATP6V1E1
PRFAM1637	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATP6V1F,LOC109029005
PRFAM1638	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATP7B,ATP7A
PRFAM1639	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATR,ATM
PRFAM1640	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATRNL1,ATRN
PRFAM1641	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATXN1,ATXN1L
PRFAM1642	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATXN2,ATXN2L
PRFAM1643	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	ATXN3,ATXN3L
PRFAM1644	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AURKAIP1,LOC101150093
PRFAM1645	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AXIN2,AXIN1
PRFAM1646	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	AZI2,TBKBP1
PRFAM1647	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	B4GALNT2,B4GALNT1
PRFAM1648	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	B4GALNT4,B4GALNT3
PRFAM1649	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	B9D1,B9D2
PRFAM1650	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BACH2,BACH1
PRFAM1651	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BAHCC1,TNRC18
PRFAM1652	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BAIAP2,BAIAP2L1
PRFAM1653	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BANK1,PIK3AP1
PRFAM1654	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BAZ1B,BAZ1A
PRFAM1655	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BAZ2A,BAZ2B
PRFAM1656	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BBOX1,TMLHE
PRFAM1657	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BCAN,NCAN
PRFAM1658	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BCAP29,BCAP31
PRFAM1659	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BCAT1,BCAT2
PRFAM1660	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BCL11A,BCL11B
PRFAM1661	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BCL2,BCL2L1
PRFAM1662	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BCL9,BCL9L
PRFAM1663	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BECN2,BECN1
PRFAM1664	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BHLHE40,BHLHE41
PRFAM1665	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	BHMT,BHMT2
PRFAM1666	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BICD1,BICD2
PRFAM1667	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BICDL1,BICDL2
PRFAM1668	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BLOC1S4,BCAS4
PRFAM1669	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BLTP3A,BLTP3B
PRFAM1670	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BMP2K,AAK1
PRFAM1671	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BNC2,BNC1
PRFAM1672	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BNIP3L,BNIP3
PRFAM1673	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BOD1,BOD1L2
PRFAM1674	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BOK,BAX
PRFAM1675	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	BPIFA3,BPIFA1
PRFAM1676	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BRSK2,BRSK1
PRFAM1677	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BSN,PCLO
PRFAM1678	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	BST1,CD38
PRFAM1679	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BTG2,BTG1
PRFAM1680	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BTG4,BTG3
PRFAM1681	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BUB1,BUB1B
PRFAM1682	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	BZW2,BZW1
PRFAM1683	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	C1QTNF12,ERFE
PRFAM1684	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	C2,CFB
PRFAM1685	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	C2CD2L,C2CD2
PRFAM1686	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	C3H4orf46,LOC129527464
PRFAM1687	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	C4H5orf63,LOC129525260
PRFAM1688	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	C6H7orf50,LOC101123674
PRFAM1689	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	C9H11orf58,LOC101148636
PRFAM1690	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CAB39,CAB39L
PRFAM1691	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CABLES1,CABLES2
PRFAM1692	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CACNG1,CACNG6
PRFAM1693	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CADPS,CADPS2
PRFAM1694	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	CALCA,CALCB
PRFAM1695	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CAMTA1,CAMTA2
PRFAM1696	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CAND2,CAND1
PRFAM1697	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CAP1,CAP2
PRFAM1698	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	CAPN15,LOC129527750
PRFAM1699	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CAPRIN1,CAPRIN2
PRFAM1700	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CARHSP1,CSDC2
PRFAM1701	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CARNMT1,LOC129527061
PRFAM1702	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CARS1,CARS2
PRFAM1703	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CASKIN2,CASKIN1
PRFAM1704	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	CASQ1,CASQ2
PRFAM1705	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CBLB,CBL
PRFAM1706	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CBLL1,CBLL2
PRFAM1707	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CC2D1B,CC2D1A
PRFAM1708	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CC2D2A,CC2D2B
PRFAM1709	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CCAR2,CCAR1
PRFAM1710	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CCDC102B,CCDC102A
PRFAM1711	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CCDC28B,CCDC28A
PRFAM1712	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CCDC63,ODAD1
PRFAM1713	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CCDC85A,CCDC85C
PRFAM1714	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CCM2,CCM2L
PRFAM1715	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CCNE2,CCNE1
PRFAM1716	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CCNL2,CCNL1
PRFAM1717	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CCNT1,CCNT2
PRFAM1718	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	CD160,LOC101140560
PRFAM1719	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CD164L2,CD164
PRFAM1720	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	CD200R1L,CD200R1
PRFAM1721	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	CD209,LOC101152880
PRFAM1722	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	CD99,CD99L2
PRFAM1723	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CDC25A,CDC25B
PRFAM1724	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CDC37L1,CDC37
PRFAM1725	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CDCA7L,CDCA7
PRFAM1726	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CDK12,CDK13
PRFAM1727	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CDK5R1,CDK5R2
PRFAM1728	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CDKAL1,CDK5RAP1
PRFAM1729	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CDR2L,CDR2
PRFAM1730	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CDS1,CDS2
PRFAM1731	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CEMIP2,CEMIP
PRFAM1732	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CEP135,TSGA10
PRFAM1733	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CEP57L1,CEP57
PRFAM1734	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CEP63,DEUP1
PRFAM1735	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CEP85,CEP85L
PRFAM1736	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CFAP100,CCDC38
PRFAM1737	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CFAP144,LOC101143746
PRFAM1738	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CFAP73,CCDC42
PRFAM1739	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CGN,CGNL1
PRFAM1740	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CHAC2,CHAC1
PRFAM1741	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CHD1,CHD2
PRFAM1742	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CHIC2,CHIC1
PRFAM1743	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CHML,CHM
PRFAM1744	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CHN2,CHN1
PRFAM1745	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CHORDC1,ITGB1BP2
PRFAM1746	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CHRDL2,CHRDL1
PRFAM1747	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CIAO2A,CIAO2B
PRFAM1748	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CIBAR1,CIBAR2
PRFAM1749	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CILP,CILP2
PRFAM1750	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CLASP2,CLASP1
PRFAM1751	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CLIP4,CLIP3
PRFAM1752	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CLOCK,NPAS2
PRFAM1753	2	2	1	0	1.000	1	1.000	0	protein_coding	1.000	CLPSL1,CLPS
PRFAM1754	2	2	2	1	1.000	1	1.000	0	protein_coding	1.000	CLPTM1L,CLPTM1
