gene_a	gene_b	in_dna_loose	cls	core_recip	aln_frac	fold	residual	up_aln_frac	up_id	down_aln_frac	down_id	max_flank_aln_frac	min_flank_aln_frac	mean_flank_aln_frac	best_flank_id
LOC101141027	LOC115931568	0	truthbar	0.4322	0.6699	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	LOC115931576	0	truthbar	0.5334	0.6904	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	LOC115931654	0	truthbar	0.2756	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	LOC115931857	0	truthbar	0.3456	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	LOC129527827	0	genuine	0.1859	0.8554	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	LOC129528947	0	genuine	0.5133	0.6749	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF141	0	truthbar	0.1604	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF195	0	truthbar	0.2412	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF254	0	truthbar	0.5419	0.7731	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF267	0	truthbar	0.2215	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF273	0	truthbar	0.5307	0.6363	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF429	0	truthbar	0.6447	0.5251	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF43	0	truthbar	0.3634	1.0390	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF430	0	truthbar	0.4785	0.6428	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF486	0	truthbar	0.3927	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF506	0	truthbar	0.2474	0.6664	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF519	0	truthbar	0.3643	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF528	0	truthbar	0.1867	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF595	0	truthbar	0.4592	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF626	0	truthbar	0.4403	0.3525	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF675	0	truthbar	0.4460	0.8333	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF678	0	truthbar	0.4480	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF680	0	truthbar	0.4983	0.6664	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF681	0	truthbar	0.2772	1.0043	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF682	0	truthbar	0.4445	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF695	0	truthbar	0.4743	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF721	0	truthbar	0.2891	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF723	0	truthbar	0.5104	0.7461	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF727	0	truthbar	0.1546	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF736	0	truthbar	0.2888	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF91	0	genuine	0.2845	0.4496	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141027	ZNF92	0	truthbar	0.5072	0.8628	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141165	LOC109024546	0	genuine	0.3128	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141171	NUDT10	1	TP	0.2192	0.5069	2	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141192	LOC101146782	0	genuine	0.1585	0.5502	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101141192	LOC134759160	0	genuine	0.7093	0.9998	1	0	0.600000	0.992035	0.337000	0.949749	0.600000	0.337000	0.468500	0.992035
LOC101141821	LOC115933573	1	TP	0.2778	0.7459	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142134	LOC101142998	0	truthbar	0.4851	0.7400	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142134	LOC101143844	0	truthbar	0.4831	0.7567	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142134	LOC101153360	0	truthbar	0.5387	0.5463	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142134	LOC109027174	0	genuine	0.9386	1.0026	3	0	0.640000	0.918304	0.994500	0.922382	0.994500	0.640000	0.817250	0.922382
LOC101142134	MHC-G	0	truthbar	0.8425	0.8920	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142371	RRN3	0	truthbar	0.1947	0.5407	3	0	0.194000	0.971649	NA	NA	0.194000	0.194000	0.194000	0.971649
LOC101142457	LOC129523511	1	TP	0.5635	1.0274	2	0	0.982500	0.988426	0.999500	0.994223	0.999500	0.982500	0.991000	0.994223
LOC101142457	LOC134756389	1	TP	0.4029	1.0960	2	0	0.996500	0.993202	1.000000	0.996849	1.000000	0.996500	0.998250	0.996849
LOC101142457	RABL2A	1	TP	0.3069	0.9812	2	0	0.993000	0.991779	0.999500	0.993691	0.999500	0.993000	0.996250	0.993691
LOC101142457	RABL2B	0	truthbar	0.5125	1.0000	2	0	0.987500	0.986217	0.531500	0.981855	0.987500	0.531500	0.759500	0.986217
LOC101142502	SERPINB9	0	genuine	0.1622	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142525	LOC134758618	0	genuine	0.1432	0.0000	3	1	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC101144471	0	truthbar	0.1812	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC101144838	0	truthbar	0.2093	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC101145945	0	truthbar	0.1399	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC101146634	0	truthbar	0.2093	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC101147715	0	truthbar	0.1389	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC101151892	0	genuine	0.1348	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC101153126	0	truthbar	0.3294	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC109024216	0	truthbar	0.1389	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC109026610	0	truthbar	0.1989	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC115930172	0	genuine	0.2193	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC115931567	0	genuine	0.2583	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC115931568	0	truthbar	0.2093	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC115931576	0	truthbar	0.3191	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC115931654	0	truthbar	0.3204	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC115931857	0	truthbar	0.2760	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC129527827	0	genuine	0.1395	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	LOC129528947	0	genuine	0.3031	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF141	0	truthbar	0.2039	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF195	0	truthbar	0.2714	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF254	0	truthbar	0.3294	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF267	0	truthbar	0.1659	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF273	0	truthbar	0.2840	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF347	0	truthbar	0.1315	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF415	0	truthbar	0.2661	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF429	0	truthbar	0.3642	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF43	0	truthbar	0.3294	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF430	0	truthbar	0.2380	0.5527	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF468	0	truthbar	0.1719	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF486	0	truthbar	0.1639	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF506	0	truthbar	0.1379	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF519	0	truthbar	0.1658	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF578	0	truthbar	0.1469	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF595	0	truthbar	0.3687	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF600	0	truthbar	0.2036	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF611	0	truthbar	0.1699	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF616	0	truthbar	0.2473	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF626	0	truthbar	0.2063	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF675	0	truthbar	0.1926	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF678	0	truthbar	0.3111	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF680	0	truthbar	0.2744	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF681	0	truthbar	0.3291	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF682	0	truthbar	0.2083	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF695	0	truthbar	0.2316	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF721	0	truthbar	0.2310	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF723	0	truthbar	0.3001	0.6749	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF727	0	truthbar	0.1636	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF736	0	truthbar	0.1742	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF761	0	truthbar	0.3291	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF808	0	truthbar	0.1929	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF813	0	truthbar	0.1305	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF888	0	truthbar	0.1802	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF91	0	truthbar	0.1782	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142646	ZNF92	0	truthbar	0.2803	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142783	LOC115933254	1	TP	0.2947	0.4930	4	1	0.119500	0.995816	NA	NA	0.119500	0.119500	0.119500	0.995816
LOC101142859	LOC134758545	1	TP	0.4722	1.1398	3	0	0.382000	0.981575	NA	NA	0.382000	0.382000	0.382000	0.981575
LOC101142904	LOC129530552	1	TP	0.3802	1.0013	3	1	1.000000	0.997277	0.297000	0.997625	1.000000	0.297000	0.648500	0.997277
LOC101142918	LOC115936005	0	genuine	0.6829	1.0009	3	0	0.957000	0.992415	0.830000	0.993715	0.957000	0.830000	0.893500	0.992415
LOC101142998	LOC101143844	1	TP	0.5176	0.8016	3	0	0.683500	0.928030	0.713500	0.922967	0.713500	0.683500	0.698500	0.922967
LOC101142998	LOC101153360	0	truthbar	0.4590	0.5617	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142998	LOC109027174	0	genuine	0.4920	0.7530	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101142998	MHC-G	0	truthbar	0.8076	0.7670	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143038	WASHC2C	1	TP	0.3528	0.9953	0	0	0.583000	0.983096	0.335500	0.984076	0.583000	0.335500	0.459250	0.983096
LOC101143142	LOC129530478	1	TP	0.7828	1.0624	4	0	NA	NA	0.631000	0.985047	0.631000	0.631000	0.631000	0.985047
LOC101143194	MYH1	0	truthbar	0.7902	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143194	MYH7B	0	truthbar	0.5527	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143194	MYH8	0	truthbar	0.9368	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143404	SHQ1	0	genuine	0.3237	0.5863	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143406	LOC101144261	1	TP	0.6485	0.9738	4	0	0.601000	0.999136	0.696500	0.999176	0.696500	0.601000	0.648750	0.999176
LOC101143448	LOC101145464	0	genuine	0.1319	0.1889	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143448	LOC109023154	0	genuine	0.1454	0.2018	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143448	LOC109025730	0	genuine	0.2417	0.3404	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143448	PDCD5	0	genuine	0.2570	0.3652	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143448	SPC25	0	genuine	0.3382	0.3390	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143487	LOC129523491	1	TP	0.8911	0.9650	1	0	0.294500	0.990706	0.319000	0.981513	0.319000	0.294500	0.306750	0.981513
LOC101143714	SLFN11	0	truthbar	0.2308	0.6159	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143714	SLFN12	0	truthbar	0.2608	0.2572	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143820	SNRNP25	1	TP	0.5829	1.0754	1	0	0.509500	0.995885	NA	NA	0.509500	0.509500	0.509500	0.995885
LOC101143844	LOC101153360	0	truthbar	0.4854	0.6158	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143844	LOC109027174	0	genuine	0.4946	0.8577	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143844	MHC-G	0	truthbar	0.8084	0.8555	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101143855	LOC115935294	1	TP	1.0000	1.0000	1	0	NA	NA	0.364000	0.997984	0.364000	0.364000	0.364000	0.997984
LOC101143875	LOC115933307	1	TP	0.2502	0.2517	4	0	0.961000	0.993544	NA	NA	0.961000	0.961000	0.961000	0.993544
LOC101144119	LOC101146634	0	genuine	0.2260	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	LOC109026610	0	genuine	0.1859	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	LOC115931568	0	genuine	0.2420	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	LOC129527827	0	genuine	0.1304	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF254	0	genuine	0.1959	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF273	0	genuine	0.1936	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF429	0	genuine	0.3005	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF430	0	genuine	0.1435	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF486	0	genuine	0.1460	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF506	0	genuine	0.2671	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF595	0	genuine	0.2462	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF626	0	genuine	0.2045	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF675	0	genuine	0.1458	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF678	0	genuine	0.1927	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF680	0	genuine	0.2227	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF682	0	genuine	0.2247	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF723	0	genuine	0.3908	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144119	ZNF91	0	genuine	0.1424	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144243	VPS13B	0	genuine	0.6453	0.6450	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC101146634	0	truthbar	0.1670	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC101147715	0	truthbar	0.1396	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC101150965	0	genuine	0.4077	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC101152401	0	truthbar	0.2025	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC101153131	0	truthbar	0.3202	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC109024216	0	truthbar	0.1541	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC109026610	0	truthbar	0.1828	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC115931567	0	genuine	0.2442	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC115931568	0	truthbar	0.1359	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC115931576	0	truthbar	0.3403	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC115931654	0	truthbar	0.3180	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC115931857	0	truthbar	0.2263	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC129527827	0	genuine	0.1612	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	LOC129528947	0	genuine	0.2738	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	OSBPL10	0	genuine	0.2317	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF141	0	truthbar	0.2235	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF195	0	truthbar	0.2459	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF254	0	truthbar	0.2402	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF267	0	truthbar	0.1842	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF273	0	truthbar	0.1508	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF28	0	truthbar	0.2101	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF347	0	truthbar	0.2489	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF415	0	truthbar	0.3265	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF429	0	truthbar	0.2872	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF43	0	truthbar	0.2038	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF468	0	truthbar	0.2413	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF480	0	truthbar	0.2359	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF519	0	truthbar	0.3032	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF528	0	truthbar	0.2275	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF578	0	truthbar	0.2524	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF595	0	truthbar	0.2220	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF600	0	truthbar	0.2484	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF611	0	truthbar	0.2395	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF616	0	truthbar	0.2271	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF675	0	truthbar	0.2820	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF678	0	truthbar	0.1813	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF681	0	truthbar	0.1678	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF701	0	truthbar	0.1678	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF761	0	truthbar	0.2002	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF766	0	truthbar	0.3769	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF808	0	truthbar	0.2737	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF813	0	truthbar	0.1769	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF83	0	truthbar	0.3098	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF836	0	truthbar	0.1792	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF841	0	truthbar	0.4235	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF888	0	truthbar	0.2489	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144471	ZNF91	0	truthbar	0.2310	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144552	RHBDF1	1	TP	0.9661	0.9655	1	0	NA	NA	1.000000	0.994318	1.000000	1.000000	1.000000	0.994318
LOC101144552	RHBDF2	0	truthbar	0.5458	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144552	SNRNP25	0	genuine	0.4648	0.4661	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144634	LOC115930073	1	TP	1.0000	1.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144655	ZMYM5	0	genuine	0.2243	0.1969	3	0	0.608500	0.890819	NA	NA	0.608500	0.608500	0.608500	0.890819
LOC101144838	LOC101145945	0	truthbar	0.2299	0.3905	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	LOC101146634	0	truthbar	0.3717	0.2615	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	LOC101147715	0	genuine	0.1897	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	LOC101153126	0	truthbar	0.1345	0.3456	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	LOC109026610	0	truthbar	0.2857	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	LOC115930172	0	genuine	0.3973	0.4050	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	LOC115931567	0	genuine	0.4460	0.4834	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	LOC115931568	0	truthbar	0.4675	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	LOC115931576	0	truthbar	0.3661	0.6051	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	LOC115931857	0	truthbar	0.1650	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	LOC129527827	0	genuine	0.2277	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	LOC129528947	0	genuine	0.3354	0.4161	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF141	0	truthbar	0.2124	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF254	0	truthbar	0.2843	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF273	0	truthbar	0.3760	0.5137	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF28	0	genuine	0.1813	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF429	0	truthbar	0.5831	0.3341	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF43	0	truthbar	0.3156	0.5288	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF430	1	TP	0.3717	0.5570	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF468	0	truthbar	0.1391	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF486	0	truthbar	0.1728	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF506	0	truthbar	0.2497	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF519	0	truthbar	0.2450	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF595	0	truthbar	0.3534	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF626	0	truthbar	0.3987	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF675	0	truthbar	0.5241	0.9196	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF678	0	truthbar	0.2508	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF680	0	truthbar	0.4375	0.4857	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF681	0	truthbar	0.1888	0.4054	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF682	0	truthbar	0.4513	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF695	0	truthbar	0.3629	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101144838	ZNF721	0	truthbar	0.2277	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
