case	source_id	target_id	relation	layer	identity	coverage	orientation	source_interval	target_interval	evidence	direction_status
NBPF_core	L~chr1_16004106_16009694	L~chr1_145181583_145189075	DNA_DUPLICATION	DNA	0.9100	0.9971	+	16-5588	1827-7388	RNA_DNA	UNROOTED
NBPF_core	L~chr1_16004106_16009694	DB~NBPF_core~18	CONTAINS	DNA	0.9100	0.9971	+	16-5588	1827-7388	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145181583_145189075	DB~NBPF_core~18	CONTAINS	DNA	0.9100	0.9971	+	1827-7388	16-5588	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16004106_16009694	L~chr1_145721210_145740087	DNA_DUPLICATION	DNA	0.9721	1.0000	+	0-5588	13278-18877	RNA_DNA	UNROOTED
NBPF_core	L~chr1_16004106_16009694	DB~NBPF_core~19	CONTAINS	DNA	0.9721	1.0000	+	0-5588	13278-18877	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145721210_145740087	DB~NBPF_core~19	CONTAINS	DNA	0.9721	1.0000	+	13278-18877	0-5588	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16004106_16009694	L~chr1_146189554_146215274	DNA_DUPLICATION	DNA	0.8308	0.7561	+	30-4255	20985-25191	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_16004106_16009694	DB~NBPF_core~20	CONTAINS	DNA	0.8308	0.7561	+	30-4255	20985-25191	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146189554_146215274	DB~NBPF_core~20	CONTAINS	DNA	0.8308	0.7561	+	20985-25191	30-4255	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16004106_16009694	L~chr1_146679786_146702814	DNA_DUPLICATION	DNA	0.8317	0.7561	+	30-4255	18304-22514	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_16004106_16009694	DB~NBPF_core~21	CONTAINS	DNA	0.8317	0.7561	+	30-4255	18304-22514	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146679786_146702814	DB~NBPF_core~21	CONTAINS	DNA	0.8317	0.7561	+	18304-22514	30-4255	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16004106_16009694	L~chr1_147812240_147817768	DNA_DUPLICATION	DNA	0.9701	0.9812	+	199-5588	0-5424	RNA_DNA	UNROOTED
NBPF_core	L~chr1_16004106_16009694	DB~NBPF_core~22	CONTAINS	DNA	0.9701	0.9812	+	199-5588	0-5424	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_147812240_147817768	DB~NBPF_core~22	CONTAINS	DNA	0.9701	0.9812	+	0-5424	199-5588	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16004106_16009694	L~chr1_148602579_148620962	DNA_DUPLICATION	DNA	0.8305	0.7561	+	30-4255	13664-17864	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_16004106_16009694	DB~NBPF_core~23	CONTAINS	DNA	0.8305	0.7561	+	30-4255	13664-17864	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148602579_148620962	DB~NBPF_core~23	CONTAINS	DNA	0.8305	0.7561	+	13664-17864	30-4255	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16004106_16009694	L~chr1_148676047_148680542	DNA_DUPLICATION	DNA	0.9709	0.9740	+	1207-5588	0-4378	RNA_DNA	UNROOTED
NBPF_core	L~chr1_16004106_16009694	DB~NBPF_core~24	CONTAINS	DNA	0.9709	0.9740	+	1207-5588	0-4378	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148676047_148680542	DB~NBPF_core~24	CONTAINS	DNA	0.9709	0.9740	+	0-4378	1207-5588	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16197030_16220874	L~chr1_119846928_119858001	DNA_DUPLICATION	DNA	0.8686	0.6721	+	7663-14131	174-7616	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_16197030_16220874	DB~NBPF_core~25	CONTAINS	DNA	0.8686	0.6721	+	7663-14131	174-7616	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_119846928_119858001	DB~NBPF_core~25	CONTAINS	DNA	0.8686	0.6721	+	174-7616	7663-14131	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16197030_16220874	L~chr1_120818528_120841268	DNA_DUPLICATION	DNA	0.9742	1.0000	+	1120-23829	0-22739	RNA_DNA	UNROOTED
NBPF_core	L~chr1_16197030_16220874	DB~NBPF_core~26	CONTAINS	DNA	0.9742	1.0000	+	1120-23829	0-22739	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_120818528_120841268	DB~NBPF_core~26	CONTAINS	DNA	0.9742	1.0000	+	0-22739	1120-23829	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16197030_16220874	L~chr1_144498118_144521381	DNA_DUPLICATION	DNA	0.9744	0.9909	+	825-23837	194-23245	RNA_DNA	UNROOTED
NBPF_core	L~chr1_16197030_16220874	DB~NBPF_core~27	CONTAINS	DNA	0.9744	0.9909	+	825-23837	194-23245	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144498118_144521381	DB~NBPF_core~27	CONTAINS	DNA	0.9744	0.9909	+	194-23245	825-23837	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16197030_16220874	L~chr1_145181583_145189075	DNA_DUPLICATION	DNA	0.8658	0.6591	+	18959-23837	26-4964	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_16197030_16220874	DB~NBPF_core~28	CONTAINS	DNA	0.8658	0.6591	+	18959-23837	26-4964	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145181583_145189075	DB~NBPF_core~28	CONTAINS	DNA	0.8658	0.6591	+	26-4964	18959-23837	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16197030_16220874	L~chr1_145721210_145740087	DNA_DUPLICATION	DNA	0.9699	0.8617	+	7663-23837	189-16455	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_16197030_16220874	DB~NBPF_core~29	CONTAINS	DNA	0.9699	0.8617	+	7663-23837	189-16455	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145721210_145740087	DB~NBPF_core~29	CONTAINS	DNA	0.9699	0.8617	+	189-16455	7663-23837	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16197030_16220874	L~chr1_146189554_146215274	DNA_DUPLICATION	DNA	0.9739	0.9997	+	0-23837	1832-25713	RNA_DNA	UNROOTED
NBPF_core	L~chr1_16197030_16220874	DB~NBPF_core~30	CONTAINS	DNA	0.9739	0.9997	+	0-23837	1832-25713	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146189554_146215274	DB~NBPF_core~30	CONTAINS	DNA	0.9739	0.9997	+	1832-25713	0-23837	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16197030_16220874	L~chr1_146679786_146702814	DNA_DUPLICATION	DNA	0.9751	0.9992	+	825-23829	18-23028	RNA_DNA	UNROOTED
NBPF_core	L~chr1_16197030_16220874	DB~NBPF_core~31	CONTAINS	DNA	0.9751	0.9992	+	825-23829	18-23028	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146679786_146702814	DB~NBPF_core~31	CONTAINS	DNA	0.9751	0.9992	+	18-23028	825-23829	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16197030_16220874	L~chr1_147812240_147817768	DNA_DUPLICATION	DNA	0.8381	0.7395	+	19312-23315	1-4089	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_16197030_16220874	DB~NBPF_core~32	CONTAINS	DNA	0.8381	0.7395	+	19312-23315	1-4089	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_147812240_147817768	DB~NBPF_core~32	CONTAINS	DNA	0.8381	0.7395	+	1-4089	19312-23315	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16197030_16220874	L~chr1_148602579_148620962	DNA_DUPLICATION	DNA	0.9684	0.8847	+	7663-23834	2120-18383	RNA_DNA	UNROOTED
NBPF_core	L~chr1_16197030_16220874	DB~NBPF_core~33	CONTAINS	DNA	0.9684	0.8847	+	7663-23834	2120-18383	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148602579_148620962	DB~NBPF_core~33	CONTAINS	DNA	0.9684	0.8847	+	2120-18383	7663-23834	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16197030_16220874	L~chr1_148676047_148680542	DNA_DUPLICATION	DNA	0.8323	0.6770	+	20346-23315	0-3043	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_16197030_16220874	DB~NBPF_core~34	CONTAINS	DNA	0.8323	0.6770	+	20346-23315	0-3043	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148676047_148680542	DB~NBPF_core~34	CONTAINS	DNA	0.8323	0.6770	+	0-3043	20346-23315	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16197030_16220874	L~chr1_144699240_144702777	DNA_DUPLICATION	DNA	0.9796	1.0000	-	12767-16302	0-3537	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_16197030_16220874	DB~NBPF_core~35	CONTAINS	DNA	0.9796	1.0000	-	12767-16302	0-3537	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144699240_144702777	DB~NBPF_core~35	CONTAINS	DNA	0.9796	1.0000	-	0-3537	12767-16302	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16651438_16658629	L~chr1_21264317_21308828	DNA_DUPLICATION	DNA	0.9308	0.6249	+	3-4497	40102-44511	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_16651438_16658629	DB~NBPF_core~36	CONTAINS	DNA	0.9308	0.6249	+	3-4497	40102-44511	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_21264317_21308828	DB~NBPF_core~36	CONTAINS	DNA	0.9308	0.6249	+	40102-44511	3-4497	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16651438_16658629	L~chr1_145181583_145189075	DNA_DUPLICATION	DNA	0.9222	0.6395	+	0-4599	2906-7492	RNA_DNA	UNROOTED
NBPF_core	L~chr1_16651438_16658629	DB~NBPF_core~37	CONTAINS	DNA	0.9222	0.6395	+	0-4599	2906-7492	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145181583_145189075	DB~NBPF_core~37	CONTAINS	DNA	0.9222	0.6395	+	2906-7492	0-4599	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16651438_16658629	L~chr1_145721210_145740087	DNA_DUPLICATION	DNA	0.9735	0.6249	+	0-4494	14359-18877	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_16651438_16658629	DB~NBPF_core~38	CONTAINS	DNA	0.9735	0.6249	+	0-4494	14359-18877	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145721210_145740087	DB~NBPF_core~38	CONTAINS	DNA	0.9735	0.6249	+	14359-18877	0-4494	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16651438_16658629	L~chr1_147812240_147817768	DNA_DUPLICATION	DNA	0.9708	0.8406	+	0-4599	881-5528	RNA_DNA	UNROOTED
NBPF_core	L~chr1_16651438_16658629	DB~NBPF_core~39	CONTAINS	DNA	0.9708	0.8406	+	0-4599	881-5528	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_147812240_147817768	DB~NBPF_core~39	CONTAINS	DNA	0.9708	0.8406	+	881-5528	0-4599	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_16651438_16658629	L~chr1_148676047_148680542	DNA_DUPLICATION	DNA	0.9728	1.0000	+	120-4612	0-4495	RNA_DNA	UNROOTED
NBPF_core	L~chr1_16651438_16658629	DB~NBPF_core~40	CONTAINS	DNA	0.9728	1.0000	+	120-4612	0-4495	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148676047_148680542	DB~NBPF_core~40	CONTAINS	DNA	0.9728	1.0000	+	0-4495	120-4612	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_21264317_21308828	L~chr1_119846928_119858001	DNA_DUPLICATION	DNA	0.8607	0.6911	+	28038-34722	0-7652	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_21264317_21308828	DB~NBPF_core~41	CONTAINS	DNA	0.8607	0.6911	+	28038-34722	0-7652	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_119846928_119858001	DB~NBPF_core~41	CONTAINS	DNA	0.8607	0.6911	+	0-7652	28038-34722	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_21264317_21308828	L~chr1_145181583_145189075	DNA_DUPLICATION	DNA	0.8671	0.8094	+	38520-44511	1327-7391	RNA_DNA	UNROOTED
NBPF_core	L~chr1_21264317_21308828	DB~NBPF_core~42	CONTAINS	DNA	0.8671	0.8094	+	38520-44511	1327-7391	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145181583_145189075	DB~NBPF_core~42	CONTAINS	DNA	0.8671	0.8094	+	1327-7391	38520-44511	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_21264317_21308828	L~chr1_147812240_147817768	DNA_DUPLICATION	DNA	0.9230	0.9815	+	39153-44511	1-5427	RNA_DNA	UNROOTED
NBPF_core	L~chr1_21264317_21308828	DB~NBPF_core~43	CONTAINS	DNA	0.9230	0.9815	+	39153-44511	1-5427	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_147812240_147817768	DB~NBPF_core~43	CONTAINS	DNA	0.9230	0.9815	+	1-5427	39153-44511	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_21264317_21308828	L~chr1_148602579_148620962	DNA_DUPLICATION	DNA	0.9087	0.5523	+	26076-36195	0-10153	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_21264317_21308828	DB~NBPF_core~44	CONTAINS	DNA	0.9087	0.5523	+	26076-36195	0-10153	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148602579_148620962	DB~NBPF_core~44	CONTAINS	DNA	0.9087	0.5523	+	0-10153	26076-36195	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_21264317_21308828	L~chr1_148676047_148680542	DNA_DUPLICATION	DNA	0.9255	0.9746	+	40211-44511	0-4381	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_21264317_21308828	DB~NBPF_core~45	CONTAINS	DNA	0.9255	0.9746	+	40211-44511	0-4381	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148676047_148680542	DB~NBPF_core~45	CONTAINS	DNA	0.9255	0.9746	+	0-4381	40211-44511	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_21264317_21308828	L~chr1_144699240_144702777	DNA_DUPLICATION	DNA	0.9128	0.8044	-	33291-36195	690-3535	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_21264317_21308828	DB~NBPF_core~46	CONTAINS	DNA	0.9128	0.8044	-	33291-36195	690-3535	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144699240_144702777	DB~NBPF_core~46	CONTAINS	DNA	0.9128	0.8044	-	690-3535	33291-36195	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_108256107_108352036	L~chr1_108483676_108505296	DNA_DUPLICATION	DNA	0.9935	0.9920	+	74477-95791	0-21446	RNA_DNA	UNROOTED
NBPF_core	L~chr1_108256107_108352036	DB~NBPF_core~47	CONTAINS	DNA	0.9935	0.9920	+	74477-95791	0-21446	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_108483676_108505296	DB~NBPF_core~47	CONTAINS	DNA	0.9935	0.9920	+	0-21446	74477-95791	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_108256107_108352036	L~chr1_119846928_119858001	DNA_DUPLICATION	DNA	0.8364	0.7958	+	43-7861	0-8812	RNA_DNA	UNROOTED
NBPF_core	L~chr1_108256107_108352036	DB~NBPF_core~48	CONTAINS	DNA	0.8364	0.7958	+	43-7861	0-8812	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_119846928_119858001	DB~NBPF_core~48	CONTAINS	DNA	0.8364	0.7958	+	0-8812	43-7861	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_108256107_108352036	L~chr5_86765435_86780649	DNA_DUPLICATION	DNA	0.9806	0.8647	+	82792-95929	1944-15100	RNA_DNA	UNROOTED
NBPF_core	L~chr1_108256107_108352036	DB~NBPF_core~49	CONTAINS	DNA	0.9806	0.8647	+	82792-95929	1944-15100	minimap2_PAF	UNROOTED
NBPF_core	L~chr5_86765435_86780649	DB~NBPF_core~49	CONTAINS	DNA	0.9806	0.8647	+	1944-15100	82792-95929	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_108483676_108505296	L~chr1_119846928_119858001	DNA_DUPLICATION	DNA	0.8357	0.7958	+	19-7805	0-8812	RNA_DNA	UNROOTED
NBPF_core	L~chr1_108483676_108505296	DB~NBPF_core~50	CONTAINS	DNA	0.8357	0.7958	+	19-7805	0-8812	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_119846928_119858001	DB~NBPF_core~50	CONTAINS	DNA	0.8357	0.7958	+	0-8812	19-7805	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_108483676_108505296	L~chr5_86765435_86780649	DNA_DUPLICATION	DNA	0.9765	0.8722	+	8327-21620	1944-15214	RNA_DNA	UNROOTED
NBPF_core	L~chr1_108483676_108505296	DB~NBPF_core~51	CONTAINS	DNA	0.9765	0.8722	+	8327-21620	1944-15214	minimap2_PAF	UNROOTED
NBPF_core	L~chr5_86765435_86780649	DB~NBPF_core~51	CONTAINS	DNA	0.9765	0.8722	+	1944-15214	8327-21620	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_119846928_119858001	L~chr1_120818528_120841268	DNA_DUPLICATION	DNA	0.8704	0.6721	+	174-7616	6520-13025	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_119846928_119858001	DB~NBPF_core~52	CONTAINS	DNA	0.8704	0.6721	+	174-7616	6520-13025	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_120818528_120841268	DB~NBPF_core~52	CONTAINS	DNA	0.8704	0.6721	+	6520-13025	174-7616	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_119846928_119858001	L~chr1_144498118_144521381	DNA_DUPLICATION	DNA	0.8690	0.6721	+	174-7616	7020-13490	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_119846928_119858001	DB~NBPF_core~53	CONTAINS	DNA	0.8690	0.6721	+	174-7616	7020-13490	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144498118_144521381	DB~NBPF_core~53	CONTAINS	DNA	0.8690	0.6721	+	7020-13490	174-7616	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_119846928_119858001	L~chr1_145721210_145740087	DNA_DUPLICATION	DNA	0.8676	0.6878	+	0-7616	16-6729	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_119846928_119858001	DB~NBPF_core~54	CONTAINS	DNA	0.8676	0.6878	+	0-7616	16-6729	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145721210_145740087	DB~NBPF_core~54	CONTAINS	DNA	0.8676	0.6878	+	16-6729	0-7616	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_119846928_119858001	L~chr1_146189554_146215274	DNA_DUPLICATION	DNA	0.8685	0.6721	+	174-7616	9506-15986	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_119846928_119858001	DB~NBPF_core~55	CONTAINS	DNA	0.8685	0.6721	+	174-7616	9506-15986	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146189554_146215274	DB~NBPF_core~55	CONTAINS	DNA	0.8685	0.6721	+	9506-15986	174-7616	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_119846928_119858001	L~chr1_146679786_146702814	DNA_DUPLICATION	DNA	0.8688	0.6753	+	174-7652	6824-13346	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_119846928_119858001	DB~NBPF_core~56	CONTAINS	DNA	0.8688	0.6753	+	174-7652	6824-13346	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146679786_146702814	DB~NBPF_core~56	CONTAINS	DNA	0.8688	0.6753	+	6824-13346	174-7652	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_119846928_119858001	L~chr1_148602579_148620962	DNA_DUPLICATION	DNA	0.8688	0.6878	+	0-7616	1946-8667	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_119846928_119858001	DB~NBPF_core~57	CONTAINS	DNA	0.8688	0.6878	+	0-7616	1946-8667	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148602579_148620962	DB~NBPF_core~57	CONTAINS	DNA	0.8688	0.6878	+	1946-8667	0-7616	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_120818528_120841268	L~chr1_144498118_144521381	DNA_DUPLICATION	DNA	0.9827	1.0000	+	0-22740	489-23238	RNA_DNA	UNROOTED
NBPF_core	L~chr1_120818528_120841268	DB~NBPF_core~58	CONTAINS	DNA	0.9827	1.0000	+	0-22740	489-23238	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144498118_144521381	DB~NBPF_core~58	CONTAINS	DNA	0.9827	1.0000	+	489-23238	0-22740	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_120818528_120841268	L~chr1_145181583_145189075	DNA_DUPLICATION	DNA	0.8728	0.6582	+	17873-22740	26-4957	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_120818528_120841268	DB~NBPF_core~59	CONTAINS	DNA	0.8728	0.6582	+	17873-22740	26-4957	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145181583_145189075	DB~NBPF_core~59	CONTAINS	DNA	0.8728	0.6582	+	26-4957	17873-22740	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_120818528_120841268	L~chr1_145721210_145740087	DNA_DUPLICATION	DNA	0.9785	0.8613	+	6520-22740	189-16448	RNA_DNA	UNROOTED
NBPF_core	L~chr1_120818528_120841268	DB~NBPF_core~60	CONTAINS	DNA	0.9785	0.8613	+	6520-22740	189-16448	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145721210_145740087	DB~NBPF_core~60	CONTAINS	DNA	0.9785	0.8613	+	189-16448	6520-22740	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_120818528_120841268	L~chr1_146189554_146215274	DNA_DUPLICATION	DNA	0.9857	1.0000	+	0-22740	2957-25706	RNA_DNA	UNROOTED
NBPF_core	L~chr1_120818528_120841268	DB~NBPF_core~61	CONTAINS	DNA	0.9857	1.0000	+	0-22740	2957-25706	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146189554_146215274	DB~NBPF_core~61	CONTAINS	DNA	0.9857	1.0000	+	2957-25706	0-22740	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_120818528_120841268	L~chr1_146679786_146702814	DNA_DUPLICATION	DNA	0.9771	1.0000	+	0-22739	313-23028	RNA_DNA	UNROOTED
NBPF_core	L~chr1_120818528_120841268	DB~NBPF_core~62	CONTAINS	DNA	0.9771	1.0000	+	0-22739	313-23028	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146679786_146702814	DB~NBPF_core~62	CONTAINS	DNA	0.9771	1.0000	+	313-23028	0-22739	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_120818528_120841268	L~chr1_147812240_147817768	DNA_DUPLICATION	DNA	0.8391	0.7335	+	18229-22195	4-4059	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_120818528_120841268	DB~NBPF_core~63	CONTAINS	DNA	0.8391	0.7335	+	18229-22195	4-4059	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_147812240_147817768	DB~NBPF_core~63	CONTAINS	DNA	0.8391	0.7335	+	4-4059	18229-22195	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_120818528_120841268	L~chr1_148602579_148620962	DNA_DUPLICATION	DNA	0.9747	0.8845	+	6520-22740	2120-18379	RNA_DNA	UNROOTED
NBPF_core	L~chr1_120818528_120841268	DB~NBPF_core~64	CONTAINS	DNA	0.9747	0.8845	+	6520-22740	2120-18379	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148602579_148620962	DB~NBPF_core~64	CONTAINS	DNA	0.9747	0.8845	+	2120-18379	6520-22740	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_120818528_120841268	L~chr1_148676047_148680542	DNA_DUPLICATION	DNA	0.8362	0.6703	+	19242-22195	0-3013	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_120818528_120841268	DB~NBPF_core~65	CONTAINS	DNA	0.8362	0.6703	+	19242-22195	0-3013	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_148676047_148680542	DB~NBPF_core~65	CONTAINS	DNA	0.8362	0.6703	+	0-3013	19242-22195	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_120818528_120841268	L~chr1_144699240_144702777	DNA_DUPLICATION	DNA	0.9810	0.9966	-	11650-15190	12-3537	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_120818528_120841268	DB~NBPF_core~66	CONTAINS	DNA	0.9810	0.9966	-	11650-15190	12-3537	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144699240_144702777	DB~NBPF_core~66	CONTAINS	DNA	0.9810	0.9966	-	12-3537	11650-15190	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144498118_144521381	L~chr1_145181583_145189075	DNA_DUPLICATION	DNA	0.8708	0.6615	+	18317-23263	26-4982	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_144498118_144521381	DB~NBPF_core~67	CONTAINS	DNA	0.8708	0.6615	+	18317-23263	26-4982	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145181583_145189075	DB~NBPF_core~67	CONTAINS	DNA	0.8708	0.6615	+	26-4982	18317-23263	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144498118_144521381	L~chr1_145721210_145740087	DNA_DUPLICATION	DNA	0.9766	0.8626	+	7020-23263	189-16473	RNA_DNA	UNROOTED
NBPF_core	L~chr1_144498118_144521381	DB~NBPF_core~68	CONTAINS	DNA	0.9766	0.8626	+	7020-23263	189-16473	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_145721210_145740087	DB~NBPF_core~68	CONTAINS	DNA	0.9766	0.8626	+	189-16473	7020-23263	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144498118_144521381	L~chr1_146189554_146215274	DNA_DUPLICATION	DNA	0.9842	0.9912	+	194-23252	2662-25720	RNA_DNA	UNROOTED
NBPF_core	L~chr1_144498118_144521381	DB~NBPF_core~69	CONTAINS	DNA	0.9842	0.9912	+	194-23252	2662-25720	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146189554_146215274	DB~NBPF_core~69	CONTAINS	DNA	0.9842	0.9912	+	2662-25720	194-23252	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144498118_144521381	L~chr1_146679786_146702814	DNA_DUPLICATION	DNA	0.9772	1.0000	+	176-23237	0-23028	RNA_DNA	UNROOTED
NBPF_core	L~chr1_144498118_144521381	DB~NBPF_core~70	CONTAINS	DNA	0.9772	1.0000	+	176-23237	0-23028	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_146679786_146702814	DB~NBPF_core~70	CONTAINS	DNA	0.9772	1.0000	+	0-23028	176-23237	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144498118_144521381	L~chr1_147812240_147817768	DNA_DUPLICATION	DNA	0.8397	0.7341	+	18670-22693	1-4059	DNA_ONLY	UNROOTED
NBPF_core	L~chr1_144498118_144521381	DB~NBPF_core~71	CONTAINS	DNA	0.8397	0.7341	+	18670-22693	1-4059	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_147812240_147817768	DB~NBPF_core~71	CONTAINS	DNA	0.8397	0.7341	+	1-4059	18670-22693	minimap2_PAF	UNROOTED
NBPF_core	L~chr1_144498118_144521381	L~chr1_148602579_148620962	DNA_DUPLICATION	DNA	0.9735	0.8847	+	7020-23242	2120-18383	RNA_DNA	UNROOTED
NBPF_core	L~chr1_144498118_144521381	DB~NBPF_core~72	CONTAINS	DNA	0.9735	0.8847	+	7020-23242	2120-18383	minimap2_PAF	UNROOTED
