family_id	n_loci	dominant_gene	member_dn	member_gene	chrom	start	end	psv_status	n_psv	n_aligned_cols
456	10	ZNF221	DN_NC_073244.2_55654796_6	ZNF234	NC_073244.2	55654796	55674016	same_chrom_segmental_psv	730	1408
456	10	ZNF221	DN_NC_073244.2_55678004_6	LOC101131689	NC_073244.2	55678004	55692316	same_chrom_segmental_psv	730	1408
458	26	LOC101144471	DN_NC_073244.2_64034715_7	ZNF841	NC_073244.2	64034715	64066398	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64081943_4	ZNF616	NC_073244.2	64081943	64111717	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64125568_5	ZNF836	NC_073244.2	64125568	64143028	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64306022_6	LOC101144471	NC_073244.2	64306022	64337731	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64340366_4	LOC101144471	NC_073244.2	64340366	64357820	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64368633_7	ZNF528	NC_073244.2	64368633	64389468	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64400145_5	LOC101150965	NC_073244.2	64400145	64410572	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64426370_6	ZNF578	NC_073244.2	64426370	64489899	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64500861_5	ZNF808	NC_073244.2	64500861	64530740	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64543447_4	ZNF701	NC_073244.2	64543447	64560739	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64618758_7	LOC101130023	NC_073244.2	64618758	64659902	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64672255_4	ZNF611	NC_073244.2	64672255	64695340	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64724127_4	ZNF600	NC_073244.2	64724127	64748731	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64759228_5	ZNF28	NC_073244.2	64759228	64780032	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64797239_5	ZNF468	NC_073244.2	64797239	64817066	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64836827_4	LOC101152401	NC_073244.2	64836827	64855289	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64860608_4	ZNF888	NC_073244.2	64860608	64901705	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_64908457_4	LOC101153131	NC_073244.2	64908457	64921933	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_65003440_7	LOC101126065	NC_073244.2	65003440	65042033	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_65073171_5	ZNF347	NC_073244.2	65073171	65097287	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_65266359_4	LOC115931654	NC_073244.2	65266359	65289349	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_65293743_4	LOC109024216	NC_073244.2	65293743	65312590	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_65326089_4	LOC101133546	NC_073244.2	65326089	65343693	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_65362909_5	ZNF761	NC_073244.2	65362909	65389965	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_073244.2_65398487_4	ZNF813	NC_073244.2	65398487	65427435	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_086017.1_41849470_3	OSBPL10	NC_086017.1	41849470	41860491	inter_chromosomal_psv	137	175
458	26	LOC101144471	DN_NC_086017.1_41849524_2	OSBPL10	NC_086017.1	41849524	41860699	inter_chromosomal_psv	137	175
460	2	NLRP7	DN_NC_073244.2_66923641_8	NLRP7	NC_073244.2	66923641	66940675	tandem_like_psv	715	2912
460	2	NLRP7	DN_NC_073244.2_66965840_13	NLRP2	NC_073244.2	66965840	66998444	tandem_like_psv	715	2912
461	5	RFPL4A	DN_NC_073244.2_67776054_3	RFPL4A	NC_073244.2	67776054	67779513	inter_chromosomal_psv	583	804
461	5	RFPL4A	DN_NC_073244.2_67840893_3	LOC109024957	NC_073244.2	67840893	67845224	inter_chromosomal_psv	583	804
461	5	RFPL4A	DN_NC_086018.1_27470342_2	LOC134758217	NC_086018.1	27470342	27519978	inter_chromosomal_psv	583	804
461	5	RFPL4A	DN_NC_086018.1_30368542_3	RFPL3	NC_086018.1	30368542	30376058	inter_chromosomal_psv	583	804
461	5	RFPL4A	DN_NC_086018.1_30374795_4	NA	NC_086018.1	30374795	30385865	inter_chromosomal_psv	583	804
462	3	ZSCAN5B	DN_NC_073244.2_68258639_5	ZSCAN5B	NC_073244.2	68258639	68266754	tandem_like_psv	237	1757
462	3	ZSCAN5B	DN_NC_073244.2_68293337_5	LOC115931590	NC_073244.2	68293337	68300389	tandem_like_psv	237	1757
462	3	ZSCAN5B	DN_NC_073244.2_68333010_5	LOC101153611	NC_073244.2	68333010	68340095	tandem_like_psv	237	1757
463	3	ZNF264	DN_NC_073244.2_69294668_4	ZNF264	NC_073244.2	69294668	69317950	same_chrom_segmental_psv	3579	8213
463	3	ZNF264	DN_NC_073244.2_69343714_4	ZNF805	NC_073244.2	69343714	69361571	same_chrom_segmental_psv	3579	8213
463	3	ZNF264	DN_NC_073244.2_69422908_4	ZNF543	NC_073244.2	69422908	69433647	same_chrom_segmental_psv	3579	8213
464	2	ZNF547	DN_NC_073244.2_69466469_2	ZNF547	NC_073244.2	69466469	69470469	inter_chromosomal_psv	173	300
464	2	ZNF547	DN_NC_073247.2_24180353_4	TRAPPC2	NC_073247.2	24180353	24203114	inter_chromosomal_psv	173	300
465	4	LOC101124732	DN_NC_073244.2_69923242_3	LOC101145690	NC_073244.2	69923242	69965995	same_chrom_segmental_psv	439	809
465	4	LOC101124732	DN_NC_073244.2_69923243_2	LOC101145690	NC_073244.2	69923243	69964770	same_chrom_segmental_psv	439	809
465	4	LOC101124732	DN_NC_073244.2_69974453_2	LOC101124732	NC_073244.2	69974453	69991761	same_chrom_segmental_psv	439	809
465	4	LOC101124732	DN_NC_073244.2_69975553_3	LOC101124732	NC_073244.2	69975553	69991783	same_chrom_segmental_psv	439	809
465	4	LOC101124732	DN_NC_073244.2_70009554_3	LOC101124732	NC_073244.2	70009554	70019318	same_chrom_segmental_psv	439	809
465	4	LOC101124732	DN_NC_073244.2_70024584_5	ZNF418	NC_073244.2	70024584	70038043	same_chrom_segmental_psv	439	809
466	2	ZNF324	DN_NC_073244.2_70544393_4	ZNF324B	NC_073244.2	70544393	70551361	tandem_like_psv	343	2936
466	2	ZNF324	DN_NC_073244.2_70556426_4	ZNF324	NC_073244.2	70556426	70564815	tandem_like_psv	343	2936
466	2	ZNF324	DN_NC_073244.2_70558480_2	ZNF324	NC_073244.2	70558480	70567524	tandem_like_psv	343	2936
467	2	LOC101129558	DN_NC_073245.2_11562885_6	LOC101129558	NC_073245.2	11562885	11592507	same_chrom_segmental_psv	681	2306
467	2	LOC101129558	DN_NC_073245.2_11814428_9	LOC101135429	NC_073245.2	11814428	11859931	same_chrom_segmental_psv	681	2306
468	2	NAA20	DN_NC_073245.2_30021133_6	NAA20	NC_073245.2	30021133	30040192	tandem_like_psv	542	1239
468	2	NAA20	DN_NC_073245.2_30036345_14	CRNKL1	NC_073245.2	30036345	30056537	tandem_like_psv	542	1239
469	2	NFS1	DN_NC_073245.2_47878766_13	NFS1	NC_073245.2	47878766	47909996	tandem_like_psv	239	447
469	2	NFS1	DN_NC_073245.2_47908723_3	ROMO1	NC_073245.2	47908723	47910940	tandem_like_psv	239	447
471	2	NEURL2	DN_NC_073245.2_58117175_2	NEURL2	NC_073245.2	58117175	58119849	tandem_like_psv	495	929
471	2	NEURL2	DN_NC_073245.2_58118781_15	CTSA	NC_073245.2	58118781	58127386	tandem_like_psv	495	929
473	2	LOC129529112	DN_NC_073245.2_68791722_2	LOC129529112	NC_073245.2	68791722	68793106	tandem_like_psv	66	723
473	2	LOC129529112	DN_NC_073245.2_68800206_2	LOC129529113	NC_073245.2	68800206	68803452	tandem_like_psv	66	723
474	2	NELFCD	DN_NC_073245.2_71261640_15	NELFCD	NC_073245.2	71261640	71277668	tandem_like_psv	859	1517
474	2	NELFCD	DN_NC_073245.2_71275662_6	CTSZ	NC_073245.2	71275662	71287753	tandem_like_psv	859	1517
475	2	LOC115933187	DN_NC_073245.2_9841009_7	LOC115933187	NC_073245.2	9841009	9953517	inter_chromosomal_psv	98	1850
475	2	LOC115933187	DN_NC_073247.2_30010111_18	SH3KBP1	NC_073247.2	30010111	30366222	inter_chromosomal_psv	98	1850
478	3	LOC129530550	DN_NC_073246.2_2410732_2	NA	NC_073246.2	2410732	2415354	inter_chromosomal_psv	134	198
478	3	LOC129530550	DN_NC_073246.2_2410733_2	NA	NC_073246.2	2410733	2415397	inter_chromosomal_psv	134	198
478	3	LOC129530550	DN_NC_086018.1_1957958_2	LOC129530550	NC_086018.1	1957958	1963131	inter_chromosomal_psv	134	198
478	3	LOC129530550	DN_NC_086018.1_6578545_2	NA	NC_086018.1	6578545	6583522	inter_chromosomal_psv	134	198
479	3	LOC129530478	DN_NC_073246.2_2464898_3	LOC129530478	NC_073246.2	2464898	2468732	inter_chromosomal_psv	22	1396
479	3	LOC129530478	DN_NC_086018.1_2012052_3	LOC101143142	NC_086018.1	2012052	2015897	inter_chromosomal_psv	22	1396
479	3	LOC129530478	DN_NC_086018.1_6525382_3	NA	NC_086018.1	6525382	6529265	inter_chromosomal_psv	22	1396
480	2	VPS26C	DN_NC_073246.2_39115533_2	VPS26C	NC_073246.2	39115533	39155691	tandem_like_psv	934	1723
480	2	VPS26C	DN_NC_073246.2_39153720_2	VPS26C	NC_073246.2	39153720	39161132	tandem_like_psv	934	1723
483	2	ASMTL	DN_NC_073247.2_10819597_13	ASMTL	NC_073247.2	10819597	10876880	inter_chromosomal_psv	1	291
483	2	ASMTL	DN_NC_073248.2_8163494_2	ASMTL	NC_073248.2	8163494	8181186	inter_chromosomal_psv	1	291
485	5	TCEAL2	DN_NC_073247.2_113908222_3	TCEAL2	NC_073247.2	113908222	113910324	same_chrom_segmental_psv	393	895
485	5	TCEAL2	DN_NC_073247.2_113922705_3	TCEAL6	NC_073247.2	113922705	113925133	same_chrom_segmental_psv	393	895
485	5	TCEAL2	DN_NC_073247.2_115050911_3	TCEAL5	NC_073247.2	115050911	115056182	same_chrom_segmental_psv	393	895
485	5	TCEAL2	DN_NC_073247.2_115371773_3	TCEAL4	NC_073247.2	115371773	115376487	same_chrom_segmental_psv	393	895
485	5	TCEAL2	DN_NC_073247.2_115394224_3	LOC101130542	NC_073247.2	115394224	115401136	same_chrom_segmental_psv	393	895
486	3	LOC129523474	DN_NC_073247.2_114041704_23	LOC129523474	NC_073247.2	114041704	114106258	same_chrom_segmental_psv	651	2062
486	3	LOC129523474	DN_NC_073247.2_114140052_23	LOC101145461	NC_073247.2	114140052	114204763	same_chrom_segmental_psv	651	2062
486	3	LOC129523474	DN_NC_073247.2_114854872_20	NXF3	NC_073247.2	114854872	114872786	same_chrom_segmental_psv	651	2062
487	2	GPRASP2	DN_NC_073247.2_114441496_5	GPRASP2	NC_073247.2	114441496	114449247	tandem_like_psv	667	3785
487	2	GPRASP2	DN_NC_073247.2_114501773_5	GPRASP2	NC_073247.2	114501773	114507648	tandem_like_psv	667	3785
488	2	BEX1	DN_NC_073247.2_114842677_3	BEX1	NC_073247.2	114842677	114844408	same_chrom_segmental_psv	150	838
488	2	BEX1	DN_NC_073247.2_115094764_3	BEX2	NC_073247.2	115094764	115096400	same_chrom_segmental_psv	150	838
489	2	ZCCHC18	DN_NC_073247.2_115884983_3	ZCCHC18	NC_073247.2	115884983	115888385	same_chrom_segmental_psv	360	2237
489	2	ZCCHC18	DN_NC_073247.2_130545427_4	ZCCHC12	NC_073247.2	130545427	130549003	same_chrom_segmental_psv	360	2237
492	2	DCAF12L2	DN_NC_073247.2_137840069_2	DCAF12L2	NC_073247.2	137840069	137843801	same_chrom_segmental_psv	231	1875
492	2	DCAF12L2	DN_NC_073247.2_138224742_2	DCAF12L1	NC_073247.2	138224742	138228671	same_chrom_segmental_psv	231	1875
494	9	MAGEA12	DN_NC_073247.2_161251228_4	LOC129530018	NC_073247.2	161251228	161256488	same_chrom_segmental_psv	615	1578
494	9	MAGEA12	DN_NC_073247.2_161458538_3	MAGEA9	NC_073247.2	161458538	161464324	same_chrom_segmental_psv	615	1578
494	9	MAGEA12	DN_NC_073247.2_163590486_3	MAGEA4	NC_073247.2	163590486	163600790	same_chrom_segmental_psv	615	1578
494	9	MAGEA12	DN_NC_073247.2_164381222_3	LOC129529976	NC_073247.2	164381222	164384848	same_chrom_segmental_psv	615	1578
494	9	MAGEA12	DN_NC_073247.2_164381237_2	LOC129529976	NC_073247.2	164381237	164384845	same_chrom_segmental_psv	615	1578
494	9	MAGEA12	DN_NC_073247.2_164397061_3	LOC129529978	NC_073247.2	164397061	164401095	same_chrom_segmental_psv	615	1578
494	9	MAGEA12	DN_NC_073247.2_164405406_2	MAGEA12	NC_073247.2	164405406	164411366	same_chrom_segmental_psv	615	1578
494	9	MAGEA12	DN_NC_073247.2_164407411_3	MAGEA12	NC_073247.2	164407411	164411338	same_chrom_segmental_psv	615	1578
494	9	MAGEA12	DN_NC_073247.2_164407414_2	MAGEA12	NC_073247.2	164407414	164411260	same_chrom_segmental_psv	615	1578
494	9	MAGEA12	DN_NC_073247.2_164426194_3	LOC129529983	NC_073247.2	164426194	164430228	same_chrom_segmental_psv	615	1578
494	9	MAGEA12	DN_NC_073247.2_164442447_2	LOC129529986	NC_073247.2	164442447	164446101	same_chrom_segmental_psv	615	1578
494	9	MAGEA12	DN_NC_073247.2_164442447_3	LOC129529986	NC_073247.2	164442447	164446071	same_chrom_segmental_psv	615	1578
494	9	MAGEA12	DN_NC_073247.2_164861277_3	MAGEA1	NC_073247.2	164861277	164865959	same_chrom_segmental_psv	615	1578
495	2	LOC129530020	DN_NC_073247.2_161266095_3	LOC129530020	NC_073247.2	161266095	161270014	same_chrom_segmental_psv	43	2107
495	2	LOC129530020	DN_NC_073247.2_161413981_7	TMEM185A	NC_073247.2	161413981	161453484	same_chrom_segmental_psv	43	2107
496	3	PNMA6E	DN_NC_073247.2_165002679_2	PNMA6F	NC_073247.2	165002679	165007218	tandem_like_psv	370	2970
496	3	PNMA6E	DN_NC_073247.2_165081266_2	PNMA6E	NC_073247.2	165081266	165087073	tandem_like_psv	370	2970
496	3	PNMA6E	DN_NC_073247.2_165081268_2	PNMA6E	NC_073247.2	165081268	165099741	tandem_like_psv	370	2970
498	5	LOC129529790	DN_NC_073247.2_17003459_2	LOC129529790	NC_073247.2	17003459	17004234	inter_chromosomal_psv	31	454
498	5	LOC129529790	DN_NC_073247.2_18318973_2	LOC115932241	NC_073247.2	18318973	18320131	inter_chromosomal_psv	31	454
498	5	LOC129529790	DN_NC_073247.2_18638732_2	LOC101136398	NC_073247.2	18638732	18639569	inter_chromosomal_psv	31	454
498	5	LOC129529790	DN_NC_073247.2_18934892_2	LOC115932281	NC_073247.2	18934892	18935727	inter_chromosomal_psv	31	454
498	5	LOC129529790	DN_NC_073248.2_30080680_2	LOC129530333	NC_073248.2	30080680	30081536	inter_chromosomal_psv	31	454
499	2	ZFX	DN_NC_073247.2_34649963_8	ZFX	NC_073247.2	34649963	34714923	inter_chromosomal_psv	1899	7204
499	2	ZFX	DN_NC_073248.2_9517725_8	ZFY	NC_073248.2	9517725	9568731	inter_chromosomal_psv	1899	7204
500	2	MAGEB6B	DN_NC_073247.2_36669088_2	MAGEB6B	NC_073247.2	36669088	36672187	tandem_like_psv	160	1858
500	2	MAGEB6B	DN_NC_073247.2_36702175_2	MAGEB6	NC_073247.2	36702175	36705427	tandem_like_psv	160	1858
501	2	LOC101152062	DN_NC_073247.2_38333222_3	LOC101152062	NC_073247.2	38333222	38349427	tandem_like_psv	359	1491
501	2	LOC101152062	DN_NC_073247.2_38356091_2	LOC101152062	NC_073247.2	38356091	38361398	tandem_like_psv	359	1491
501	2	LOC101152062	DN_NC_073247.2_38356425_2	LOC101152062	NC_073247.2	38356425	38359504	tandem_like_psv	359	1491
502	2	USP9X	DN_NC_073247.2_51578190_11	USP9X	NC_073247.2	51578190	51596292	inter_chromosomal_psv	276	2564
502	2	USP9X	DN_NC_073248.2_31260866_11	USP9Y	NC_073248.2	31260866	31281794	inter_chromosomal_psv	276	2564
503	2	DDX3X	DN_NC_073247.2_51699012_17	DDX3X	NC_073247.2	51699012	51716063	inter_chromosomal_psv	554	4294
503	2	DDX3X	DN_NC_073248.2_31199793_17	DDX3Y	NC_073248.2	31199793	31218694	inter_chromosomal_psv	554	4294
504	3	LOC101151343	DN_NC_073247.2_58634411_8	LOC101151343	NC_073247.2	58634411	58646702	same_chrom_segmental_psv	188	1320
504	3	LOC101151343	DN_NC_073247.2_62823555_8	LOC101153153	NC_073247.2	62823555	62833870	same_chrom_segmental_psv	188	1320
504	3	LOC101151343	DN_NC_073247.2_62876862_8	LOC129529923	NC_073247.2	62876862	62887262	same_chrom_segmental_psv	188	1320
505	9	LOC129529765	DN_NC_073247.2_59696701_5	LOC129529765	NC_073247.2	59696701	59705136	same_chrom_segmental_psv	60	558
505	9	LOC129529765	DN_NC_073247.2_59706220_5	LOC129529767	NC_073247.2	59706220	59715078	same_chrom_segmental_psv	60	558
505	9	LOC129529765	DN_NC_073247.2_59715729_5	LOC129529768	NC_073247.2	59715729	59724620	same_chrom_segmental_psv	60	558
505	9	LOC129529765	DN_NC_073247.2_59725264_5	LOC129529769	NC_073247.2	59725264	59733595	same_chrom_segmental_psv	60	558
505	9	LOC129529765	DN_NC_073247.2_59744368_5	LOC129529771	NC_073247.2	59744368	59751694	same_chrom_segmental_psv	60	558
505	9	LOC129529765	DN_NC_073247.2_59753367_5	LOC101132445	NC_073247.2	59753367	59761248	same_chrom_segmental_psv	60	558
505	9	LOC129529765	DN_NC_073247.2_59772963_5	LOC129529774	NC_073247.2	59772963	59781277	same_chrom_segmental_psv	60	558
505	9	LOC129529765	DN_NC_073247.2_59782481_5	LOC129529775	NC_073247.2	59782481	59789847	same_chrom_segmental_psv	60	558
505	9	LOC129529765	DN_NC_073247.2_59792068_6	LOC129529807	NC_073247.2	59792068	59859839	same_chrom_segmental_psv	60	558
506	2	NUDT10	DN_NC_073247.2_61509959_2	NUDT10	NC_073247.2	61509959	61515308	same_chrom_segmental_psv	554	2160
506	2	NUDT10	DN_NC_073247.2_61690478_2	LOC101141171	NC_073247.2	61690478	61698539	same_chrom_segmental_psv	554	2160
509	2	KDM5C	DN_NC_073247.2_63315044_26	KDM5C	NC_073247.2	63315044	63349383	inter_chromosomal_psv	1430	5735
509	2	KDM5C	DN_NC_073248.2_27118037_27	KDM5D	NC_073248.2	27118037	27159000	inter_chromosomal_psv	1430	5735
511	9	LOC129530205	DN_NC_073248.2_15918163_7	LOC129530259	NC_073248.2	15918163	15930931	same_chrom_segmental_psv	55	871
511	9	LOC129530205	DN_NC_073248.2_16416010_5	LOC129530266	NC_073248.2	16416010	16427389	same_chrom_segmental_psv	55	871
511	9	LOC129530205	DN_NC_073248.2_19602755_10	LOC129530205	NC_073248.2	19602755	19616647	same_chrom_segmental_psv	55	871
511	9	LOC129530205	DN_NC_073248.2_19625716_11	LOC129530205	NC_073248.2	19625716	19639637	same_chrom_segmental_psv	55	871
511	9	LOC129530205	DN_NC_073248.2_19648671_11	LOC129530205	NC_073248.2	19648671	19662590	same_chrom_segmental_psv	55	871
511	9	LOC129530205	DN_NC_073248.2_19671639_11	LOC129530238	NC_073248.2	19671639	19685492	same_chrom_segmental_psv	55	871
511	9	LOC129530205	DN_NC_073248.2_19694607_11	LOC129530241	NC_073248.2	19694607	19708531	same_chrom_segmental_psv	55	871
511	9	LOC129530205	DN_NC_073248.2_25704431_6	LOC129530271	NC_073248.2	25704431	25716342	same_chrom_segmental_psv	55	871
511	9	LOC129530205	DN_NC_073248.2_25725363_11	LOC129530249	NC_073248.2	25725363	25739264	same_chrom_segmental_psv	55	871
512	2	LOC129530250	DN_NC_073248.2_26366947_7	LOC129530250	NC_073248.2	26366947	26392609	same_chrom_segmental_psv	278	2084
512	2	LOC129530250	DN_NC_073248.2_9423438_7	RPS4Y1	NC_073248.2	9423438	9449373	same_chrom_segmental_psv	278	2084
516	2	TRNT1	DN_NC_086017.1_12917334_8	TRNT1	NC_086017.1	12917334	12942679	tandem_like_psv	1238	2134
516	2	TRNT1	DN_NC_086017.1_12936527_11	CRBN	NC_086017.1	12936527	12969191	tandem_like_psv	1238	2134
520	2	LOC101127338	DN_NC_086017.1_134833806_5	LOC101127338	NC_086017.1	134833806	134857146	same_chrom_segmental_psv	37	1113
520	2	LOC101127338	DN_NC_086017.1_136815000_6	ALG1L1P	NC_086017.1	136815000	136829407	same_chrom_segmental_psv	37	1113
527	2	ACTL6A	DN_NC_086017.1_190656695_14	ACTL6A	NC_086017.1	190656695	190682728	tandem_like_psv	447	822
527	2	ACTL6A	DN_NC_086017.1_190680196_7	MRPL47	NC_086017.1	190680196	190698763	tandem_like_psv	447	822
530	2	MKRN2	DN_NC_086017.1_22368298_8	MKRN2	NC_086017.1	22368298	22400060	same_chrom_segmental_psv	1318	2664
530	2	MKRN2	DN_NC_086017.1_22395793_17	RAF1	NC_086017.1	22395793	22478442	same_chrom_segmental_psv	1318	2664
531	2	UBE2E1	DN_NC_086017.1_33635296_6	UBE2E1	NC_086017.1	33635296	33720094	same_chrom_segmental_psv	606	1504
531	2	UBE2E1	DN_NC_086017.1_33716761_5	NKIRAS1	NC_086017.1	33716761	33745503	same_chrom_segmental_psv	606	1504
539	2	DGCR6	DN_NC_086018.1_16346801_5	DGCR6	NC_086018.1	16346801	16352629	same_chrom_segmental_psv	36	1130
539	2	DGCR6	DN_NC_086018.1_17748702_5	DGCR6L	NC_086018.1	17748702	17756678	same_chrom_segmental_psv	36	1130
540	2	ZNF74	DN_NC_086018.1_17871480_5	ZNF74	NC_086018.1	17871480	17886059	same_chrom_segmental_psv	1060	3026
540	2	ZNF74	DN_NC_086018.1_17871581_2	ZNF74	NC_086018.1	17871581	17885278	same_chrom_segmental_psv	1060	3026
540	2	ZNF74	DN_NC_086018.1_18821463_5	LOC129529591	NC_086018.1	18821463	18833920	same_chrom_segmental_psv	1060	3026
541	2	PI4KA	DN_NC_086018.1_18253436_31	PI4KA	NC_086018.1	18253436	18298439	same_chrom_segmental_psv	17	1356
541	2	PI4KA	DN_NC_086018.1_19032395_10	LOC101134596	NC_086018.1	19032395	19040299	same_chrom_segmental_psv	17	1356
542	4	LOC101132434	DN_NC_086018.1_18646417_6	LOC101132434	NC_086018.1	18646417	18665751	same_chrom_segmental_psv	289	2356
542	4	LOC101132434	DN_NC_086018.1_20765108_15	BCR	NC_086018.1	20765108	20799307	same_chrom_segmental_psv	289	2356
542	4	LOC101132434	DN_NC_086018.1_22166696_9	LOC115932815	NC_086018.1	22166696	22186682	same_chrom_segmental_psv	289	2356
542	4	LOC101132434	DN_NC_086018.1_22406144_7	LOC101135843	NC_086018.1	22406144	22435700	same_chrom_segmental_psv	289	2356
544	2	LOC101141165	DN_NC_086018.1_21140998_4	LOC101141165	NC_086018.1	21140998	21181990	same_chrom_segmental_psv	602	1073
544	2	LOC101141165	DN_NC_086018.1_23370474_4	LOC101140402	NC_086018.1	23370474	23411597	same_chrom_segmental_psv	602	1073
545	3	OSBP2	DN_NC_086018.1_28714522_15	OSBP2	NC_086018.1	28714522	28946093	same_chrom_segmental_psv	79	164
545	3	OSBP2	DN_NC_086018.1_28941798_2	NA	NC_086018.1	28941798	28946094	same_chrom_segmental_psv	79	164
545	3	OSBP2	DN_NC_086018.1_28941800_2	NA	NC_086018.1	28941800	28946094	same_chrom_segmental_psv	79	164
545	3	OSBP2	DN_NC_086018.1_28944611_26	MORC2	NC_086018.1	28944611	28989045	same_chrom_segmental_psv	79	164
546	3	APOL3	DN_NC_086018.1_34137538_4	APOL3	NC_086018.1	34137538	34158252	tandem_like_psv	664	1978
546	3	APOL3	DN_NC_086018.1_34186611_4	APOL4	NC_086018.1	34186611	34199368	tandem_like_psv	664	1978
546	3	APOL3	DN_NC_086018.1_34223461_5	APOL2	NC_086018.1	34223461	34236970	tandem_like_psv	664	1978
547	3	APOBEC3D	DN_NC_086018.1_36987543_6	APOBEC3D	NC_086018.1	36987543	37037040	tandem_like_psv	220	1412
547	3	APOBEC3D	DN_NC_086018.1_37016890_4	APOBEC3C	NC_086018.1	37016890	37023077	tandem_like_psv	220	1412
547	3	APOBEC3D	DN_NC_086018.1_37043543_7	APOBEC3F	NC_086018.1	37043543	37058616	tandem_like_psv	220	1412
548	2	SERHL2	DN_NC_086018.1_40516247_7	SERHL2	NC_086018.1	40516247	40581778	tandem_like_psv	639	1141
548	2	SERHL2	DN_NC_086018.1_40570429_6	LOC101145825	NC_086018.1	40570429	40581823	tandem_like_psv	639	1141
550	2	NCAPH2	DN_NC_086018.1_48564680_20	NCAPH2	NC_086018.1	48564680	48580530	tandem_like_psv	609	1456
550	2	NCAPH2	DN_NC_086018.1_48579325_2	LOC129529456	NC_086018.1	48579325	48581938	tandem_like_psv	609	1456
