family_id	dominant_gene	n_protein_families	is_impure	oracle_mapped	oracle_fp	oracle_cls	fp_score	fp_score_oof	n_members	n_genes	distinct_loci	n_edges	edge_density	max_degree	mean_degree	clustering	n_communities	fiedler	mincut	frac_in_giant	n_seqclust_hi	loci_per_seqclust	mem_per_seqclust	loci_per_comm	loci_per_gene	mem_per_locus	max_mult	med_mult	max_min_mult	frac_repeat_bridged	frac_ge_gate	genes
574	CCDC14	0	0	0	0		0.00996	0.01181	2	1	2	1	1.0	1	1.0	0.0	1	1.9646	0.9823	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	CCDC14
575	LOC101127338	2	1	0	0		0.12187	0.13495	2	2	2	1	1.0	1	1.0	0.0	1	1.3122	0.6561	1.0	1	2.0	2.0	2.0	1.0	1.0	3	3	2	0.0	0.0	ALG1L1P;LOC101127338
576	OSBPL11	1	0	0	0		0.01354	0.01657	2	1	2	1	1.0	1	1.0	0.0	1	0.6956	0.3478	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	OSBPL11
577	PLXND1	1	0	0	0		0.01418	0.01414	2	1	2	1	1.0	1	1.0	0.0	1	1.1542	0.5771	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	PLXND1
578	RAB6B	1	0	0	0		0.0117	0.01375	2	1	2	1	1.0	1	1.0	0.0	1	1.597	0.7985	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	RAB6B
579	MRPS22	1	0	0	0		0.12409	0.1303	2	2	2	1	1.0	1	1.0	0.0	1	0.7028	0.3514	1.0	2	1.0	1.0	2.0	1.0	1.0	12	12	2	0.0	0.0	COPB2;MRPS22
580	ZBTB38	0	0	0	0		0.00039	0.00039	4	1	3	6	1.0	3	3.0	1.0	1	3.8804797922075815	2.9216	1.0	1	3.0	4.0	3.0	3.0	1.3333333333333333	0	0	0	0.0	0.0	ZBTB38
581	TSC22D2	1	0	0	0		0.01383	0.01255	2	1	2	1	1.0	1	1.0	0.0	1	1.2124	0.6062	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	TSC22D2
582	SEC62	0	0	0	0		0.0104	0.01495	2	1	2	1	1.0	1	1.0	0.0	1	1.8672	0.9336	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	SEC62
583	ACTL6A	1	0	0	0		0.11683	0.12304	2	2	2	1	1.0	1	1.0	0.0	1	0.8564	0.4282	1.0	2	1.0	1.0	2.0	1.0	1.0	4	4	2	0.0	0.0	ACTL6A;MRPL47
584	SOX2	1	0	0	0		0.01068	0.01261	2	1	2	1	1.0	1	1.0	0.0	1	1.8058	0.9029	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	SOX2
585	RNF168	0	0	0	0		0.01496	0.02256	2	1	2	1	1.0	1	1.0	0.0	1	1.0312	0.5156	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	RNF168
586	MKRN2	2	1	0	0		0.1127	0.12002	2	2	2	1	1.0	1	1.0	0.0	1	0.9494	0.4747	1.0	2	1.0	1.0	2.0	1.0	1.0	7	7	2	0.0	0.0	MKRN2;RAF1
587	CAND2	2	1	0	0		0.11751	0.09503	2	2	2	1	1.0	1	1.0	0.0	1	0.883	0.4415	1.0	2	1.0	1.0	2.0	1.0	1.0	188	188	2	0.0	0.0	CAND2;RPL32
588	UBE2E1	2	1	0	0		0.1187	0.12139	2	2	2	1	1.0	1	1.0	0.0	1	1.3804	0.6902	1.0	1	2.0	2.0	2.0	1.0	1.0	4	4	2	0.0	0.0	NKIRAS1;UBE2E1
589	RBMS3	1	0	0	0		0.01497	0.02329	2	1	2	1	1.0	1	1.0	0.0	1	0.465	0.2325	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	RBMS3
590	LIMD1	0	0	0	0		0.013	0.01521	2	1	2	1	1.0	1	1.0	0.0	1	1.3542	0.6771	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	LIMD1
591	SETD2	0	0	0	0		0.01091	0.01053	2	1	2	1	1.0	1	1.0	0.0	1	1.7576	0.8788	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	SETD2
592	LOC109026268	0	0	0	0		0.01219	0.01296	3	1	2	3	1.0	2	2.0	1.0	1	0.6820493281264906	0.4547	1.0	2	1.0	1.5	2.0	2.0	1.5	0	0	0	0.0	0.0	LOC109026268
593	PRKAR2A	1	0	0	0		0.01436	0.02224	2	1	2	1	1.0	1	1.0	0.0	1	0.5598	0.2799	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	PRKAR2A
594	TASOR	0	0	0	0		0.01476	0.01798	2	1	2	1	1.0	1	1.0	0.0	1	0.498	0.249	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	TASOR
595	BCL2L13	0	0	0	0		0.00997	0.00958	2	1	2	1	1.0	1	1.0	0.0	1	1.9636	0.9818	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	BCL2L13
596	DGCR6	1	0	0	0		0.12229	0.13623	2	2	2	1	1.0	1	1.0	0.0	1	1.3034	0.6517	1.0	1	2.0	2.0	2.0	1.0	1.0	3	3	2	0.0	0.0	DGCR6;DGCR6L
597	PI4KA	0	0	0	0		0.12965	0.13033	2	2	2	1	1.0	1	1.0	0.0	1	1.1518	0.5759	1.0	1	2.0	2.0	2.0	1.0	1.0	4	4	2	0.0	0.0	LOC101134596;PI4KA
598	LOC101132434	2	1	0	0		0.17932	0.16495	4	4	4	6	1.0	3	3.0	1.0	1	1.097923867449675	0.8241	1.0	2	2.0	2.0	4.0	1.0	1.0	8	5.0	2	0.0	0.0	BCR;LOC101132434;LOC101135843;LOC115932815
599	UBE2L3	1	0	0	0		0.0124	0.01826	2	1	2	1	1.0	1	1.0	0.0	1	1.4622	0.7311	1.0	1	2.0	2.0	2.0	2.0	1.0	0	0	0	0.0	0.0	UBE2L3
600	LOC101141165	1	0	0	0		0.12884	0.13924	2	2	2	1	1.0	1	1.0	0.0	1	0.6032	0.3016	1.0	2	1.0	1.0	2.0	1.0	1.0	3	3	2	0.0	0.0	LOC101140402;LOC101141165
601	OSBP2	2	1	0	0		0.27615	0.22704	4	2	3	4	0.6666666666666666	3	2.0	0.5833333333333334	1	0.7637258650353453	0.7117	1.0	1	3.0	4.0	3.0	1.5	1.3333333333333333	0	0	0	0.0	0.0	MORC2;OSBP2
602	APOBEC3D	2	1	0	0		0.19542	0.11718	3	3	3	3	1.0	2	2.0	1.0	1	0.856815185227971	0.5739	1.0	3	1.0	1.0	3.0	1.0	1.0	503	497	2	0.0	0.0	APOBEC3C;APOBEC3D;APOBEC3F
603	SERHL2	1	0	0	0		0.12125	0.10426	2	2	2	1	1.0	1	1.0	0.0	1	0.8722	0.4361	1.0	2	1.0	1.0	2.0	1.0	1.0	497	497	2	0.0	0.0	LOC101145825;SERHL2
604	LOC101144484	0	0	0	0		0.0154	0.01292	2	1	2	1	1.0	1	1.0	0.0	1	0.3998	0.1999	1.0	2	1.0	1.0	2.0	2.0	1.0	0	0	0	0.0	0.0	LOC101144484
605	NCAPH2	0	0	0	0		0.1069	0.08061	2	2	2	1	1.0	1	1.0	0.0	1	1.6494	0.8247	1.0	1	2.0	2.0	2.0	1.0	1.0	10	10	2	0.0	0.0	LOC129529456;NCAPH2
