gene_a	gene_b	in_dna_loose	cls	core_recip	aln_frac	fold	residual	up_aln_frac	up_id	down_aln_frac	down_id	max_flank_aln_frac	min_flank_aln_frac	mean_flank_aln_frac	best_flank_id
LOC101129171	ZNF695	0	truthbar	0.3298	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129171	ZNF721	0	truthbar	0.2665	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129171	ZNF723	0	truthbar	0.4836	0.6429	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129171	ZNF727	0	truthbar	0.2458	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129171	ZNF736	0	truthbar	0.2214	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129171	ZNF761	0	truthbar	0.1365	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129171	ZNF766	0	truthbar	0.2791	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129171	ZNF808	0	truthbar	0.1528	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129171	ZNF813	0	truthbar	0.2187	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129171	ZNF841	0	truthbar	0.1794	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129171	ZNF91	0	truthbar	0.2790	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129171	ZNF92	0	truthbar	0.3563	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	LOC101130677	0	truthbar	0.2025	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	LOC101138952	0	truthbar	0.1964	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZFP37	0	truthbar	0.1657	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF157	0	truthbar	0.3651	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF180	0	truthbar	0.2432	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF182	0	truthbar	0.3610	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF260	0	genuine	0.1674	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF268	0	truthbar	0.2620	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF287	0	truthbar	0.2302	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF334	0	truthbar	0.2386	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF33B	1	TP	0.4566	1.0068	0	0	0.804000	0.861012	0.260600	0.900075	0.804000	0.260600	0.532300	0.861012
LOC101129219	ZNF354A	0	truthbar	0.1831	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF354B	0	truthbar	0.1560	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF382	0	truthbar	0.2371	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF41	0	truthbar	0.1613	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF487	0	genuine	0.1576	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF567	0	truthbar	0.2898	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF568	0	truthbar	0.2205	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF569	0	truthbar	0.2018	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF605	0	truthbar	0.1972	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF613	0	truthbar	0.1730	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF624	0	truthbar	0.2604	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF674	0	truthbar	0.2302	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF717	0	truthbar	0.3465	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF782	0	truthbar	0.1502	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129219	ZNF84	0	truthbar	0.2503	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129558	LOC101135429	1	TP	0.3748	0.3459	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129578	ZNF16	0	truthbar	0.2839	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129578	ZNF250	0	truthbar	0.1468	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129578	ZNF251	0	truthbar	0.1439	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129578	ZNF3	0	genuine	0.2203	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129578	ZNF544	0	truthbar	0.1557	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129578	ZNF623	0	genuine	0.1688	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129578	ZNF79	0	genuine	0.1752	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129578	ZNF892	0	genuine	0.1467	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129712	LOC101134034	0	genuine	0.1482	0.5474	1	0	NA	NA	0.501000	0.758026	0.501000	0.501000	0.501000	0.758026
LOC101129789	LOC101130507	0	genuine	0.2561	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129789	LOC101153725	0	genuine	0.1529	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129789	LOC101154200	0	genuine	0.1438	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129789	LOC109025073	0	genuine	0.1411	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129789	ZNF124	0	genuine	0.1412	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129789	ZNF136	0	genuine	0.1635	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129789	ZNF14	0	genuine	0.1545	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129789	ZNF443	0	genuine	0.1429	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129789	ZNF490	0	genuine	0.1416	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129789	ZNF669	0	genuine	0.3143	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129789	ZNF670	0	genuine	0.1410	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129789	ZNF791	0	genuine	0.1448	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129789	ZNF799	0	genuine	0.1436	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129789	ZNF823	0	genuine	0.2475	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129910	SDAD1	0	genuine	0.1910	0.7906	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101129940	SEC22B	1	TP	0.2783	1.0017	1	0	0.990800	0.979948	0.997600	0.978417	0.997600	0.990800	0.994200	0.978417
LOC101129968	PXN	0	genuine	0.1750	0.1750	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	LOC101133546	0	truthbar	0.1845	0.3874	4	0	0.373800	0.841136	NA	NA	0.373800	0.373800	0.373800	0.841136
LOC101130023	LOC101136009	0	truthbar	0.3160	0.0000	4	0	0.147000	0.835917	NA	NA	0.147000	0.147000	0.147000	0.835917
LOC101130023	LOC101142646	0	truthbar	0.1432	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	LOC101144471	0	truthbar	0.4157	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	LOC101147715	0	truthbar	0.1551	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	LOC101150965	0	genuine	0.6131	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	LOC101152401	0	truthbar	0.2829	0.0000	4	0	0.157600	0.863693	NA	NA	0.157600	0.157600	0.157600	0.863693
LOC101130023	LOC101153126	0	truthbar	0.1943	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	LOC101153131	0	truthbar	0.7124	0.8210	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	LOC109024216	0	truthbar	0.2224	0.2775	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	LOC115931567	0	genuine	0.2076	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	LOC115931654	0	truthbar	0.1825	0.6276	4	0	0.149400	0.856397	NA	NA	0.149400	0.149400	0.149400	0.856397
LOC101130023	OSBPL10	0	genuine	0.3495	0.3390	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF195	0	truthbar	0.2717	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF254	0	truthbar	0.2915	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF267	0	truthbar	0.3730	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF28	0	truthbar	0.2099	0.6314	4	0	0.193600	0.853360	NA	NA	0.193600	0.193600	0.193600	0.853360
LOC101130023	ZNF347	0	truthbar	0.1440	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF415	0	truthbar	0.3961	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF468	0	truthbar	0.2103	0.0000	4	0	0.230000	0.823529	NA	NA	0.230000	0.230000	0.230000	0.823529
LOC101130023	ZNF480	0	truthbar	0.1752	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF578	0	truthbar	0.2552	0.6770	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF595	0	truthbar	0.1948	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF600	0	truthbar	0.2928	0.8203	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF611	0	truthbar	0.2383	0.8140	4	0	0.129800	0.893778	NA	NA	0.129800	0.129800	0.129800	0.893778
LOC101130023	ZNF695	0	truthbar	0.2166	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF701	0	truthbar	0.1991	0.0000	4	0	0.342400	0.831373	NA	NA	0.342400	0.342400	0.342400	0.831373
LOC101130023	ZNF761	0	truthbar	0.2039	0.4756	4	0	0.332600	0.833818	NA	NA	0.332600	0.332600	0.332600	0.833818
LOC101130023	ZNF766	0	truthbar	0.3267	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF808	0	truthbar	0.2383	0.5451	4	0	0.129600	0.895137	NA	NA	0.129600	0.129600	0.129600	0.895137
LOC101130023	ZNF813	0	truthbar	0.1797	0.3106	4	0	0.179400	0.856209	NA	NA	0.179400	0.179400	0.179400	0.856209
LOC101130023	ZNF83	0	truthbar	0.3621	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF836	0	truthbar	0.1309	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF841	0	truthbar	0.2947	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130023	ZNF888	0	truthbar	0.1848	0.7658	4	0	0.128200	0.866464	NA	NA	0.128200	0.128200	0.128200	0.866464
LOC101130137	LOC101151317	0	genuine	0.3653	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	LOC109024207	0	genuine	0.2409	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	LOC109027078	0	truthbar	0.3538	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZFP28	0	truthbar	0.1509	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZFP3	0	truthbar	0.3008	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZFP82	0	truthbar	0.2864	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF184	0	truthbar	0.2484	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF30	0	truthbar	0.3153	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF420	0	truthbar	0.3978	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF461	0	truthbar	0.3798	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF471	0	truthbar	0.2324	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF529	0	truthbar	0.3878	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF540	0	truthbar	0.1544	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF546	0	truthbar	0.1594	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF571	0	truthbar	0.1584	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF582	0	truthbar	0.3288	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF583	0	truthbar	0.4358	0.3583	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF607	0	truthbar	0.1444	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF665	0	truthbar	0.4858	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130137	ZNF891	0	truthbar	0.2169	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130401	LOC101137734	0	genuine	0.1794	0.2367	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130401	LOC101146595	0	genuine	0.1369	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130401	LOC129527528	0	genuine	0.2487	0.3747	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130401	LOC134756955	0	genuine	0.2149	0.2365	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130426	LOC101137042	0	genuine	0.2895	0.7296	1	0	0.192600	0.901020	0.767000	0.939896	0.767000	0.192600	0.479800	0.939896
LOC101130507	LOC101130877	0	truthbar	0.1925	0.7267	4	0	0.326000	0.861128	NA	NA	0.326000	0.326000	0.326000	0.861128
LOC101130507	LOC101133657	0	truthbar	0.2946	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	LOC101148180	0	truthbar	0.2231	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	LOC101153725	0	truthbar	0.1952	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	LOC101154200	0	truthbar	0.3197	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	LOC109024269	0	genuine	0.2107	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	LOC109025073	0	truthbar	0.1819	0.3148	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF124	0	truthbar	0.1346	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF136	0	truthbar	0.1385	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF14	0	truthbar	0.2609	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF426	0	truthbar	0.1382	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF433	0	truthbar	0.2073	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF440	0	truthbar	0.2571	1.0320	4	0	NA	NA	0.921200	0.780299	0.921200	0.921200	0.921200	0.780299
LOC101130507	ZNF443	0	truthbar	0.1777	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF490	0	truthbar	0.1674	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF563	0	truthbar	0.3268	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF564	0	truthbar	0.2111	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF627	0	truthbar	0.3108	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF669	0	truthbar	0.1698	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF77	0	truthbar	0.2835	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF799	0	truthbar	0.2351	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130507	ZNF823	0	truthbar	0.2084	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130542	TCEAL2	0	truthbar	0.1632	0.2624	0	0	0.086600	0.908046	NA	NA	0.086600	0.086600	0.086600	0.908046
LOC101130542	TCEAL5	1	TP	0.2431	0.2299	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130542	TCEAL6	1	TP	0.4757	0.8272	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZFP37	0	truthbar	0.2319	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF157	0	truthbar	0.1515	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF180	0	truthbar	0.1646	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF334	0	truthbar	0.2229	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF33B	0	truthbar	0.2055	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF354A	0	truthbar	0.1862	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF382	0	truthbar	0.2256	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF41	0	truthbar	0.2023	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF487	0	genuine	0.1398	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF527	0	truthbar	0.1327	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF567	0	truthbar	0.1454	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF624	0	truthbar	0.1437	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF674	0	truthbar	0.1602	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF717	0	truthbar	0.2126	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF782	0	truthbar	0.2335	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF84	0	truthbar	0.1901	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130677	ZNF883	0	truthbar	0.2331	0.0000	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130728	LOC129523520	1	TP	0.9993	0.9993	4	0	0.997400	0.990594	0.998200	0.990208	0.998200	0.997400	0.997800	0.990208
LOC101130728	LOC129529226	0	genuine	0.4932	0.4952	4	0	0.987400	0.988471	NA	NA	0.987400	0.987400	0.987400	0.988471
LOC101130728	LOC129531982	0	genuine	0.6260	0.6267	4	0	0.991200	0.987935	NA	NA	0.991200	0.991200	0.991200	0.987935
LOC101130728	LOC134756437	1	TP	1.0000	1.0000	4	0	0.998600	0.992793	0.999600	0.994002	0.999600	0.998600	0.999100	0.994002
LOC101130728	LOC134758712	1	TP	1.0000	1.0000	4	0	0.998800	0.991402	0.998000	0.991590	0.998800	0.998000	0.998400	0.991402
LOC101130728	LOC134758754	1	TP	1.0000	1.0000	4	0	0.994400	0.998995	1.000000	0.999600	1.000000	0.994400	0.997200	0.999600
LOC101130783	TCAF1	0	truthbar	0.2062	0.0000	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130854	LOC115932779	0	genuine	0.6351	0.6580	0	0	0.110400	0.944444	NA	NA	0.110400	0.110400	0.110400	0.944444
LOC101130854	LOC115932992	1	TP	0.2915	0.6031	0	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130877	LOC101153725	0	truthbar	0.1410	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130877	LOC101153837	0	truthbar	0.1324	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130877	LOC101154200	0	truthbar	0.1577	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130877	LOC109025073	0	genuine	0.2350	0.4406	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130877	ZNF136	0	truthbar	0.1664	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130877	ZNF433	0	genuine	0.1846	0.6162	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130877	ZNF440	0	truthbar	0.2669	0.7199	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130877	ZNF443	0	truthbar	0.2032	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130877	ZNF563	0	truthbar	0.1944	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130877	ZNF77	0	truthbar	0.1442	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130877	ZNF823	0	truthbar	0.2738	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101130894	LOC115933167	1	TP	0.5193	0.5428	2	0	0.994600	0.962565	NA	NA	0.994600	0.994600	0.994600	0.962565
LOC101130894	LOC129523494	1	TP	0.1408	0.1684	2	0	0.961800	0.961294	NA	NA	0.961800	0.961800	0.961800	0.961294
LOC101130894	LOC129534750	0	genuine	0.4554	0.4572	2	0	0.995000	0.998795	NA	NA	0.995000	0.995000	0.995000	0.998795
LOC101131060	MMP19	0	genuine	0.5901	0.6851	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131274	LOC101135585	0	truthbar	0.2067	0.6189	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131274	LOC109029488	0	truthbar	0.1768	0.1813	1	0	NA	NA	0.191800	0.832649	0.191800	0.191800	0.191800	0.832649
LOC101131274	LOC115930164	1	TP	0.9202	0.9468	1	0	NA	NA	0.312600	0.975781	0.312600	0.312600	0.312600	0.975781
LOC101131274	LOC115930576	1	TP	0.8486	0.8902	1	0	NA	NA	0.311200	0.984036	0.311200	0.311200	0.311200	0.984036
LOC101131274	LOC115932735	0	truthbar	0.1564	0.1671	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131274	LOC115932984	1	TP	0.1952	0.5846	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131274	LOC115933235	1	TP	0.4724	0.9123	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131274	LOC115933241	0	genuine	0.1967	0.8191	1	0	NA	NA	0.289800	0.922390	0.289800	0.289800	0.289800	0.922390
LOC101131274	LOC129525330	1	TP	0.1937	0.5802	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131274	LOC129525331	1	TP	0.1709	0.5360	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131274	LOC129525599	0	truthbar	0.2546	0.7752	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131274	LOC134756861	0	truthbar	0.2552	0.7406	1	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131397	LOC101137280	0	genuine	0.1363	0.1348	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131416	LOC115930154	1	TP	0.7710	1.0110	0	0	0.986600	0.959647	0.999400	0.964720	0.999400	0.986600	0.993000	0.964720
LOC101131460	THOC3	1	TP	1.0000	1.0000	2	0	0.886000	0.986271	0.998000	0.989009	0.998000	0.886000	0.942000	0.989009
LOC101131561	LOC134757427	0	genuine	0.3331	0.9448	4	0	0.985600	0.966613	NA	NA	0.985600	0.985600	0.985600	0.966613
LOC101131674	TUBB	0	truthbar	0.7217	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131674	TUBB2A	1	TP	0.7718	0.7565	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131674	TUBB4A	1	TP	0.7011	0.7027	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131674	TUBB4B	0	truthbar	0.7245	0.5495	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131674	TUBB8	0	truthbar	0.6475	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	LOC101136640	0	truthbar	0.1896	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	LOC109024259	0	genuine	0.2155	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	ZNF112	0	truthbar	0.2646	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	ZNF214	0	truthbar	0.1483	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	ZNF221	0	truthbar	0.1726	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	ZNF222	0	truthbar	0.2641	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	ZNF224	0	truthbar	0.2609	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	ZNF229	0	truthbar	0.1872	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	ZNF233	0	truthbar	0.1368	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	ZNF234	0	truthbar	0.3392	0.3636	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	ZNF235	0	truthbar	0.1976	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	ZNF239	0	genuine	0.2524	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	ZNF284	0	truthbar	0.1322	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131689	ZNF45	0	truthbar	0.2519	0.0000	4	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131736	OLFM2	0	truthbar	0.4115	0.0000	3	0	NA	NA	NA	NA	NA	NA	NA	NA
LOC101131768	LOC101136692	0	truthbar	0.4684	0.4680	3	0	0.914000	0.969974	NA	NA	0.914000	0.914000	0.914000	0.969974
LOC101131768	LOC109025447	1	TP	0.4680	0.4680	3	0	0.940000	0.982389	NA	NA	0.940000	0.940000	0.940000	0.982389
LOC101131768	LOC129531666	1	TP	0.7321	0.9993	3	0	0.935000	0.982512	0.998800	0.974267	0.998800	0.935000	0.966900	0.974267
