gene_a	gene_b	in_er_raw	in_er_refined	in_dna_loose	in_ep	ep_tier	id	min_cov	class
GBP6	LOC101144838	1	0	0	0	none			not-er
GBP6	LOC101144919	1	0	0	0	none			not-er
GBP6	LOC101145348	1	0	0	0	none			not-er
GBP6	LOC101145464	1	0	0	0	none			not-er
GBP6	LOC101145690	1	0	0	0	none			not-er
GBP6	LOC101145945	1	0	0	0	none			not-er
GBP6	LOC101146595	1	0	0	0	none			not-er
GBP6	LOC101146634	1	0	0	0	none			not-er
GBP6	LOC101147715	1	0	0	0	none			not-er
GBP6	LOC101148180	1	0	0	0	none			not-er
GBP6	LOC101148191	1	0	0	0	none			not-er
GBP6	LOC101148313	1	0	0	0	none			not-er
GBP6	LOC101149946	1	0	0	0	none			not-er
GBP6	LOC101150644	1	0	0	0	none			not-er
GBP6	LOC101150965	1	0	0	0	none			not-er
GBP6	LOC101151317	1	0	0	0	none			not-er
GBP6	LOC101151892	1	0	0	0	none			not-er
GBP6	LOC101152401	1	0	0	0	none			not-er
GBP6	LOC101153126	1	0	0	0	none			not-er
GBP6	LOC101153131	1	0	0	0	none			not-er
GBP6	LOC101153504	1	0	0	0	none			not-er
GBP6	LOC101153526	1	0	0	0	none			not-er
GBP6	LOC101153725	1	0	0	0	none			not-er
GBP6	LOC101153727	1	0	0	0	none			not-er
GBP6	LOC101153837	1	0	0	0	none			not-er
GBP6	LOC101154200	1	0	0	0	none			not-er
GBP6	LOC109023154	1	0	0	0	none			not-er
GBP6	LOC109023261	1	0	0	0	none			not-er
GBP6	LOC109023808	1	0	0	0	none			not-er
GBP6	LOC109023855	1	0	0	0	none			not-er
GBP6	LOC109024129	1	0	0	0	none			not-er
GBP6	LOC109024193	1	0	0	0	none			not-er
GBP6	LOC109024207	1	0	0	0	none			not-er
GBP6	LOC109024216	1	0	0	0	none			not-er
GBP6	LOC109024259	1	0	0	0	none			not-er
GBP6	LOC109024269	1	0	0	0	none			not-er
GBP6	LOC109024560	1	0	0	0	none			not-er
GBP6	LOC109024811	1	0	0	0	none			not-er
GBP6	LOC109025073	1	0	0	0	none			not-er
GBP6	LOC109025447	1	0	0	0	none			not-er
GBP6	LOC109025730	1	0	0	0	none			not-er
GBP6	LOC109026404	1	0	0	0	none			not-er
GBP6	LOC109026610	1	0	0	0	none			not-er
GBP6	LOC109027078	1	0	0	0	none			not-er
GBP6	LOC109027217	1	0	0	0	none			not-er
GBP6	LOC109028669	1	0	0	0	none			not-er
GBP6	LOC109029389	1	0	0	0	none			not-er
GBP6	LOC115930073	1	0	0	0	none			not-er
GBP6	LOC115930105	1	0	0	0	none			not-er
GBP6	LOC115930172	1	0	0	0	none			not-er
GBP6	LOC115930530	1	0	0	0	none			not-er
GBP6	LOC115930536	1	0	0	0	none			not-er
GBP6	LOC115931021	1	0	0	0	none			not-er
GBP6	LOC115931240	1	0	0	0	none			not-er
GBP6	LOC115931567	1	0	0	0	none			not-er
GBP6	LOC115931568	1	0	0	0	none			not-er
GBP6	LOC115931576	1	0	0	0	none			not-er
GBP6	LOC115931610	1	0	0	0	none			not-er
GBP6	LOC115931654	1	0	0	0	none			not-er
GBP6	LOC115931857	1	0	0	0	none			not-er
GBP6	LOC115932679	1	0	0	0	none			not-er
GBP6	LOC115932762	1	0	0	0	none			not-er
GBP6	LOC115934057	1	0	0	0	none			not-er
GBP6	LOC115934372	1	0	0	0	none			not-er
GBP6	LOC115935025	1	0	0	0	none			not-er
GBP6	LOC115935615	1	0	0	0	none			not-er
GBP6	LOC129523564	1	0	0	0	none			not-er
GBP6	LOC129523567	1	0	0	0	none			not-er
GBP6	LOC129523854	1	0	0	0	none			not-er
GBP6	LOC129524026	1	0	0	0	none			not-er
GBP6	LOC129524410	1	0	0	0	none			not-er
GBP6	LOC129524439	1	0	0	0	none			not-er
GBP6	LOC129524788	1	0	0	0	none			not-er
GBP6	LOC129525165	1	0	0	0	none			not-er
GBP6	LOC129525965	1	0	0	0	none			not-er
GBP6	LOC129526123	1	0	0	0	none			not-er
GBP6	LOC129526178	1	0	0	0	none			not-er
GBP6	LOC129526638	1	0	0	0	none			not-er
GBP6	LOC129526912	1	0	0	0	none			not-er
GBP6	LOC129527096	1	0	0	0	none			not-er
GBP6	LOC129527512	1	0	0	0	none			not-er
GBP6	LOC129527528	1	0	0	0	none			not-er
GBP6	LOC129527774	1	0	0	0	none			not-er
GBP6	LOC129527827	1	0	0	0	none			not-er
GBP6	LOC129528667	1	0	0	0	none			not-er
GBP6	LOC129528947	1	0	0	0	none			not-er
GBP6	LOC129529082	1	0	0	0	none			not-er
GBP6	LOC129529528	1	0	0	0	none			not-er
GBP6	LOC129529591	1	0	0	0	none			not-er
GBP6	LOC129530096	1	0	0	0	none			not-er
GBP6	LOC129530131	1	0	0	0	none			not-er
GBP6	LOC129530428	1	0	0	0	none			not-er
GBP6	LOC129531666	1	0	0	0	none			not-er
GBP6	LOC129531667	1	0	0	0	none			not-er
GBP6	LOC129532045	1	0	0	0	none			not-er
GBP6	LOC129532059	1	0	0	0	none			not-er
GBP6	LOC129532125	1	0	0	0	none			not-er
GBP6	LOC129532145	1	0	0	0	none			not-er
GBP6	LOC129532348	1	0	0	0	none			not-er
GBP6	LOC129532538	1	0	0	0	none			not-er
GBP6	LOC129532539	1	0	0	0	none			not-er
GBP6	LOC129532639	1	0	0	0	none			not-er
GBP6	LOC129532854	1	0	0	0	none			not-er
GBP6	LOC129532904	1	0	0	0	none			not-er
GBP6	LOC129532907	1	0	0	0	none			not-er
GBP6	LOC129533004	1	0	0	0	none			not-er
GBP6	LOC129533273	1	0	0	0	none			not-er
GBP6	LOC129533438	1	0	0	0	none			not-er
GBP6	LOC129534673	1	0	0	0	none			not-er
GBP6	LOC134756508	1	0	0	0	none			not-er
GBP6	LOC134756589	1	0	0	0	none			not-er
GBP6	LOC134756641	1	0	0	0	none			not-er
GBP6	LOC134756666	1	0	0	0	none			not-er
GBP6	LOC134756922	1	0	0	0	none			not-er
GBP6	LOC134756955	1	0	0	0	none			not-er
GBP6	LOC134757208	1	0	0	0	none			not-er
GBP6	LOC134757265	1	0	0	0	none			not-er
GBP6	LOC134757313	1	0	0	0	none			not-er
GBP6	LOC134757399	1	0	0	0	none			not-er
GBP6	LOC134758618	1	0	0	0	none			not-er
GBP6	LRFN5	1	0	0	0	none			not-er
GBP6	MCTP2	1	0	0	0	none			not-er
GBP6	MED9	1	0	0	0	none			not-er
GBP6	MINPP1	1	0	0	0	none			not-er
GBP6	MMP24OS	1	0	0	0	none			not-er
GBP6	MTHFD2L	1	0	0	0	none			not-er
GBP6	MZF1	1	0	0	0	none			not-er
GBP6	NAP1L3	1	0	0	0	none			not-er
GBP6	NCALD	1	0	0	0	none			not-er
GBP6	NCR3LG1	1	0	0	0	none			not-er
GBP6	NDUFAF2	1	0	0	0	none			not-er
GBP6	NFXL1	1	0	0	0	none			not-er
GBP6	NGLY1	1	0	0	0	none			not-er
GBP6	NLGN1	1	0	0	0	none			not-er
GBP6	NOSTRIN	1	0	0	0	none			not-er
GBP6	NUDT9	1	0	0	0	none			not-er
GBP6	ORC4	1	0	0	0	none			not-er
GBP6	OSBPL10	1	0	0	0	none			not-er
GBP6	OTULINL	1	0	0	0	none			not-er
GBP6	OXCT1	1	0	0	0	none			not-er
GBP6	PASD1	1	0	0	0	none			not-er
GBP6	PDCD5	1	0	0	0	none			not-er
GBP6	PDCD6IP	1	0	0	0	none			not-er
GBP6	PP2D1	1	0	0	0	none			not-er
GBP6	PPP1R15A	1	0	0	0	none			not-er
GBP6	RAB5A	1	0	0	0	none			not-er
GBP6	RANBP6	1	0	0	0	none			not-er
GBP6	RGPD8	1	0	0	0	none			not-er
GBP6	RPAP2	1	0	0	0	none			not-er
GBP6	RPL14	1	0	0	0	none			not-er
GBP6	RPL39	1	0	0	0	none			not-er
GBP6	RPL39L	1	0	0	0	none			not-er
GBP6	RTP4	1	0	0	0	none			not-er
GBP6	RUNDC1	1	0	0	0	none			not-er
GBP6	SCEL	1	0	0	0	none			not-er
GBP6	SDHAF3	1	0	0	0	none			not-er
GBP6	SELENOP	1	0	0	0	none			not-er
GBP6	SEM1	1	0	0	0	none			not-er
GBP6	SLC11A2	1	0	0	0	none			not-er
GBP6	SLC25A12	1	0	0	0	none			not-er
GBP6	SLC35F6	1	0	0	0	none			not-er
GBP6	SLC37A2	1	0	0	0	none			not-er
GBP6	SLC38A6	1	0	0	0	none			not-er
GBP6	SMYD3	1	0	0	0	none			not-er
GBP6	SNX14	1	0	0	0	none			not-er
GBP6	SOX30	1	0	0	0	none			not-er
GBP6	SP100	1	0	0	0	none			not-er
GBP6	SP140L	1	0	0	0	none			not-er
GBP6	SPATA33	1	0	0	0	none			not-er
GBP6	SPC25	1	0	0	0	none			not-er
GBP6	SPMIP9	1	0	0	0	none			not-er
GBP6	STEAP1	1	0	0	0	none			not-er
GBP6	STEAP1B	1	0	0	0	none			not-er
GBP6	SURF6	1	0	0	0	none			not-er
GBP6	TCAF1	1	0	0	0	none			not-er
GBP6	TCP11	1	0	0	0	none			not-er
GBP6	TCTN1	1	0	0	0	none			not-er
GBP6	TFEC	1	0	0	0	none			not-er
GBP6	THNSL1	1	0	0	0	none			not-er
GBP6	TMEM38B	1	0	0	0	none			not-er
GBP6	TNFRSF10A	1	0	0	0	none			not-er
GBP6	TNFRSF10B	1	0	0	0	none			not-er
GBP6	TNFRSF10D	1	0	0	0	none			not-er
GBP6	TRHDE	1	0	0	0	none			not-er
GBP6	TSPAN8	1	0	0	0	none			not-er
GBP6	UCHL1	1	0	0	0	none			not-er
GBP6	WDR64	1	0	0	0	none			not-er
GBP6	XAF1	1	0	0	0	none			not-er
GBP6	YAE1	1	0	0	0	none			not-er
GBP6	ZFP1	1	0	0	0	none			not-er
GBP6	ZFP2	1	0	0	0	none			not-er
GBP6	ZFP28	1	0	0	0	none			not-er
GBP6	ZFP3	1	0	0	0	none			not-er
GBP6	ZFP37	1	0	0	0	none			not-er
GBP6	ZFP62	1	0	0	0	none			not-er
GBP6	ZFP69	1	0	0	0	none			not-er
GBP6	ZFP69B	1	0	0	0	none			not-er
GBP6	ZFP82	1	0	0	0	none			not-er
GBP6	ZFP90	1	0	0	0	none			not-er
GBP6	ZIK1	1	0	0	0	none			not-er
GBP6	ZKSCAN1	1	0	0	0	none			not-er
GBP6	ZKSCAN2	1	0	0	0	none			not-er
GBP6	ZKSCAN3	1	0	0	0	none			not-er
GBP6	ZKSCAN4	1	0	0	0	none			not-er
GBP6	ZKSCAN5	1	0	0	0	none			not-er
GBP6	ZKSCAN7	1	0	0	0	none			not-er
GBP6	ZNF10	1	0	0	0	none			not-er
GBP6	ZNF112	1	0	0	0	none			not-er
GBP6	ZNF121	1	0	0	0	none			not-er
GBP6	ZNF124	1	0	0	0	none			not-er
GBP6	ZNF132	1	0	0	0	none			not-er
GBP6	ZNF133	1	0	0	0	none			not-er
GBP6	ZNF134	1	0	0	0	none			not-er
GBP6	ZNF135	1	0	0	0	none			not-er
GBP6	ZNF136	1	0	0	0	none			not-er
GBP6	ZNF14	1	0	0	0	none			not-er
GBP6	ZNF140	1	0	0	0	none			not-er
GBP6	ZNF141	1	0	0	0	none			not-er
GBP6	ZNF154	1	0	0	0	none			not-er
GBP6	ZNF155	1	0	0	0	none			not-er
GBP6	ZNF157	1	0	0	0	none			not-er
GBP6	ZNF16	1	0	0	0	none			not-er
GBP6	ZNF165	1	0	0	0	none			not-er
GBP6	ZNF169	1	0	0	0	none			not-er
GBP6	ZNF175	1	0	0	0	none			not-er
GBP6	ZNF177	1	0	0	0	none			not-er
GBP6	ZNF180	1	0	0	0	none			not-er
GBP6	ZNF181	1	0	0	0	none			not-er
GBP6	ZNF182	1	0	0	0	none			not-er
GBP6	ZNF184	1	0	0	0	none			not-er
GBP6	ZNF189	1	0	0	0	none			not-er
GBP6	ZNF19	1	0	0	0	none			not-er
GBP6	ZNF195	1	0	0	0	none			not-er
GBP6	ZNF197	1	0	0	0	none			not-er
GBP6	ZNF2	1	0	0	0	none			not-er
GBP6	ZNF205	1	0	0	0	none			not-er
GBP6	ZNF208	1	0	0	0	none			not-er
GBP6	ZNF214	1	0	0	0	none			not-er
GBP6	ZNF221	1	0	0	0	none			not-er
GBP6	ZNF222	1	0	0	0	none			not-er
GBP6	ZNF224	1	0	0	0	none			not-er
GBP6	ZNF225	1	0	0	0	none			not-er
GBP6	ZNF229	1	0	0	0	none			not-er
GBP6	ZNF23	1	0	0	0	none			not-er
GBP6	ZNF230	1	0	0	0	none			not-er
GBP6	ZNF232	1	0	0	0	none			not-er
GBP6	ZNF233	1	0	0	0	none			not-er
GBP6	ZNF234	1	0	0	0	none			not-er
GBP6	ZNF235	1	0	0	0	none			not-er
GBP6	ZNF239	1	0	0	0	none			not-er
GBP6	ZNF248	1	0	0	0	none			not-er
GBP6	ZNF25	1	0	0	0	none			not-er
GBP6	ZNF250	1	0	0	0	none			not-er
GBP6	ZNF251	1	0	0	0	none			not-er
GBP6	ZNF254	1	0	0	0	none			not-er
GBP6	ZNF256	1	0	0	0	none			not-er
GBP6	ZNF26	1	0	0	0	none			not-er
GBP6	ZNF260	1	0	0	0	none			not-er
GBP6	ZNF263	1	0	0	0	none			not-er
GBP6	ZNF264	1	0	0	0	none			not-er
GBP6	ZNF266	1	0	0	0	none			not-er
GBP6	ZNF267	1	0	0	0	none			not-er
GBP6	ZNF268	1	0	0	0	none			not-er
GBP6	ZNF273	1	0	0	0	none			not-er
GBP6	ZNF274	1	0	0	0	none			not-er
GBP6	ZNF28	1	0	0	0	none			not-er
GBP6	ZNF283	1	0	0	0	none			not-er
GBP6	ZNF284	1	0	0	0	none			not-er
GBP6	ZNF285	1	0	0	0	none			not-er
GBP6	ZNF287	1	0	0	0	none			not-er
GBP6	ZNF3	1	0	0	0	none			not-er
GBP6	ZNF30	1	0	0	0	none			not-er
GBP6	ZNF300	1	0	0	0	none			not-er
GBP6	ZNF302	1	0	0	0	none			not-er
GBP6	ZNF304	1	0	0	0	none			not-er
GBP6	ZNF311	1	0	0	0	none			not-er
GBP6	ZNF317	1	0	0	0	none			not-er
GBP6	ZNF324	1	0	0	0	none			not-er
GBP6	ZNF324B	1	0	0	0	none			not-er
GBP6	ZNF329	1	0	0	0	none			not-er
GBP6	ZNF331	1	0	0	0	none			not-er
GBP6	ZNF333	1	0	0	0	none			not-er
GBP6	ZNF334	1	0	0	0	none			not-er
GBP6	ZNF337	1	0	0	0	none			not-er
GBP6	ZNF33B	1	0	0	0	none			not-er
GBP6	ZNF34	1	0	0	0	none			not-er
GBP6	ZNF343	1	0	0	0	none			not-er
GBP6	ZNF347	1	0	0	0	none			not-er
GBP6	ZNF35	1	0	0	0	none			not-er
GBP6	ZNF354A	1	0	0	0	none			not-er
GBP6	ZNF354B	1	0	0	0	none			not-er
GBP6	ZNF382	1	0	0	0	none			not-er
GBP6	ZNF391	1	0	0	0	none			not-er
GBP6	ZNF394	1	0	0	0	none			not-er
GBP6	ZNF397	1	0	0	0	none			not-er
GBP6	ZNF41	1	0	0	0	none			not-er
GBP6	ZNF415	1	0	0	0	none			not-er
GBP6	ZNF416	1	0	0	0	none			not-er
GBP6	ZNF418	1	0	0	0	none			not-er
GBP6	ZNF420	1	0	0	0	none			not-er
GBP6	ZNF426	1	0	0	0	none			not-er
GBP6	ZNF429	1	0	0	0	none			not-er
GBP6	ZNF43	1	0	0	0	none			not-er
GBP6	ZNF430	1	0	0	0	none			not-er
GBP6	ZNF432	1	0	0	0	none			not-er
GBP6	ZNF433	1	0	0	0	none			not-er
GBP6	ZNF436	1	0	0	0	none			not-er
GBP6	ZNF440	1	0	0	0	none			not-er
GBP6	ZNF441	1	0	0	0	none			not-er
GBP6	ZNF443	1	0	0	0	none			not-er
GBP6	ZNF45	1	0	0	0	none			not-er
GBP6	ZNF460	1	0	0	0	none			not-er
GBP6	ZNF461	1	0	0	0	none			not-er
GBP6	ZNF468	1	0	0	0	none			not-er
GBP6	ZNF471	1	0	0	0	none			not-er
GBP6	ZNF473	1	0	0	0	none			not-er
GBP6	ZNF480	1	0	0	0	none			not-er
GBP6	ZNF484	1	0	0	0	none			not-er
GBP6	ZNF485	1	0	0	0	none			not-er
GBP6	ZNF486	1	0	0	0	none			not-er
GBP6	ZNF487	1	0	0	0	none			not-er
GBP6	ZNF490	1	0	0	0	none			not-er
GBP6	ZNF497	1	0	0	0	none			not-er
GBP6	ZNF501	1	0	0	0	none			not-er
GBP6	ZNF502	1	0	0	0	none			not-er
GBP6	ZNF506	1	0	0	0	none			not-er
GBP6	ZNF510	1	0	0	0	none			not-er
GBP6	ZNF514	1	0	0	0	none			not-er
GBP6	ZNF519	1	0	0	0	none			not-er
GBP6	ZNF527	1	0	0	0	none			not-er
GBP6	ZNF528	1	0	0	0	none			not-er
GBP6	ZNF529	1	0	0	0	none			not-er
GBP6	ZNF540	1	0	0	0	none			not-er
GBP6	ZNF543	1	0	0	0	none			not-er
GBP6	ZNF544	1	0	0	0	none			not-er
GBP6	ZNF546	1	0	0	0	none			not-er
GBP6	ZNF547	1	0	0	0	none			not-er
GBP6	ZNF548	1	0	0	0	none			not-er
GBP6	ZNF549	1	0	0	0	none			not-er
GBP6	ZNF550	1	0	0	0	none			not-er
GBP6	ZNF551	1	0	0	0	none			not-er
GBP6	ZNF552	1	0	0	0	none			not-er
GBP6	ZNF554	1	0	0	0	none			not-er
GBP6	ZNF557	1	0	0	0	none			not-er
GBP6	ZNF558	1	0	0	0	none			not-er
GBP6	ZNF560	1	0	0	0	none			not-er
GBP6	ZNF563	1	0	0	0	none			not-er
GBP6	ZNF564	1	0	0	0	none			not-er
GBP6	ZNF565	1	0	0	0	none			not-er
GBP6	ZNF566	1	0	0	0	none			not-er
GBP6	ZNF567	1	0	0	0	none			not-er
GBP6	ZNF568	1	0	0	0	none			not-er
GBP6	ZNF569	1	0	0	0	none			not-er
GBP6	ZNF57	1	0	0	0	none			not-er
GBP6	ZNF571	1	0	0	0	none			not-er
GBP6	ZNF572	1	0	0	0	none			not-er
GBP6	ZNF573	1	0	0	0	none			not-er
GBP6	ZNF577	1	0	0	0	none			not-er
GBP6	ZNF578	1	0	0	0	none			not-er
GBP6	ZNF582	1	0	0	0	none			not-er
GBP6	ZNF583	1	0	0	0	none			not-er
GBP6	ZNF584	1	0	0	0	none			not-er
GBP6	ZNF585A	1	0	0	0	none			not-er
GBP6	ZNF585B	1	0	0	0	none			not-er
GBP6	ZNF586	1	0	0	0	none			not-er
GBP6	ZNF589	1	0	0	0	none			not-er
GBP6	ZNF594	1	0	0	0	none			not-er
GBP6	ZNF595	1	0	0	0	none			not-er
GBP6	ZNF596	1	0	0	0	none			not-er
GBP6	ZNF600	1	0	0	0	none			not-er
GBP6	ZNF605	1	0	0	0	none			not-er
GBP6	ZNF606	1	0	0	0	none			not-er
GBP6	ZNF607	1	0	0	0	none			not-er
GBP6	ZNF611	1	0	0	0	none			not-er
GBP6	ZNF613	1	0	0	0	none			not-er
GBP6	ZNF614	1	0	0	0	none			not-er
GBP6	ZNF615	1	0	0	0	none			not-er
GBP6	ZNF616	1	0	0	0	none			not-er
GBP6	ZNF619	1	0	0	0	none			not-er
GBP6	ZNF620	1	0	0	0	none			not-er
GBP6	ZNF621	1	0	0	0	none			not-er
GBP6	ZNF623	1	0	0	0	none			not-er
GBP6	ZNF624	1	0	0	0	none			not-er
GBP6	ZNF626	1	0	0	0	none			not-er
GBP6	ZNF627	1	0	0	0	none			not-er
GBP6	ZNF629	1	0	0	0	none			not-er
GBP6	ZNF649	1	0	0	0	none			not-er
GBP6	ZNF655	1	0	0	0	none			not-er
GBP6	ZNF660	1	0	0	0	none			not-er
GBP6	ZNF665	1	0	0	0	none			not-er
GBP6	ZNF667	1	0	0	0	none			not-er
GBP6	ZNF669	1	0	0	0	none			not-er
GBP6	ZNF670	1	0	0	0	none			not-er
GBP6	ZNF671	1	0	0	0	none			not-er
GBP6	ZNF672	1	0	0	0	none			not-er
GBP6	ZNF674	1	0	0	0	none			not-er
GBP6	ZNF675	1	0	0	0	none			not-er
GBP6	ZNF678	1	0	0	0	none			not-er
GBP6	ZNF680	1	0	0	0	none			not-er
GBP6	ZNF681	1	0	0	0	none			not-er
GBP6	ZNF682	1	0	0	0	none			not-er
GBP6	ZNF684	1	0	0	0	none			not-er
GBP6	ZNF695	1	0	0	0	none			not-er
GBP6	ZNF696	1	0	0	0	none			not-er
GBP6	ZNF697	1	0	0	0	none			not-er
GBP6	ZNF699	1	0	0	0	none			not-er
GBP6	ZNF70	1	0	0	0	none			not-er
GBP6	ZNF701	1	0	0	0	none			not-er
GBP6	ZNF71	1	0	0	0	none			not-er
GBP6	ZNF717	1	0	0	0	none			not-er
GBP6	ZNF721	1	0	0	0	none			not-er
GBP6	ZNF723	1	0	0	0	none			not-er
GBP6	ZNF727	1	0	0	0	none			not-er
GBP6	ZNF736	1	0	0	0	none			not-er
GBP6	ZNF74	1	0	0	0	none			not-er
GBP6	ZNF75A	1	0	0	0	none			not-er
GBP6	ZNF75D	1	0	0	0	none			not-er
GBP6	ZNF761	1	0	0	0	none			not-er
GBP6	ZNF766	1	0	0	0	none			not-er
GBP6	ZNF768	1	0	0	0	none			not-er
GBP6	ZNF77	1	0	0	0	none			not-er
GBP6	ZNF771	1	0	0	0	none			not-er
GBP6	ZNF774	1	0	0	0	none			not-er
GBP6	ZNF776	1	0	0	0	none			not-er
GBP6	ZNF778	1	0	0	0	none			not-er
GBP6	ZNF780A	1	0	0	0	none			not-er
GBP6	ZNF780B	1	0	0	0	none			not-er
GBP6	ZNF782	1	0	0	0	none			not-er
GBP6	ZNF79	1	0	0	0	none			not-er
GBP6	ZNF790	1	0	0	0	none			not-er
GBP6	ZNF791	1	0	0	0	none			not-er
GBP6	ZNF792	1	0	0	0	none			not-er
GBP6	ZNF799	1	0	0	0	none			not-er
GBP6	ZNF8	1	0	0	0	none			not-er
GBP6	ZNF80	1	0	0	0	none			not-er
GBP6	ZNF805	1	0	0	0	none			not-er
GBP6	ZNF808	1	0	0	0	none			not-er
GBP6	ZNF81	1	0	0	0	none			not-er
GBP6	ZNF813	1	0	0	0	none			not-er
GBP6	ZNF823	1	0	0	0	none			not-er
GBP6	ZNF829	1	0	0	0	none			not-er
GBP6	ZNF83	1	0	0	0	none			not-er
GBP6	ZNF835	1	0	0	0	none			not-er
GBP6	ZNF836	1	0	0	0	none			not-er
GBP6	ZNF84	1	0	0	0	none			not-er
GBP6	ZNF841	1	0	0	0	none			not-er
GBP6	ZNF875	1	0	0	0	none			not-er
GBP6	ZNF879	1	0	0	0	none			not-er
GBP6	ZNF883	1	0	0	0	none			not-er
GBP6	ZNF888	1	0	0	0	none			not-er
GBP6	ZNF891	1	0	0	0	none			not-er
GBP6	ZNF892	1	0	0	0	none			not-er
GBP6	ZNF91	1	0	0	0	none			not-er
GBP6	ZNF92	1	0	0	0	none			not-er
GBP6	ZSCAN12	1	0	0	0	none			not-er
GBP6	ZSCAN16	1	0	0	0	none			not-er
GBP6	ZSCAN2	1	0	0	0	none			not-er
GBP6	ZSCAN20	1	0	0	0	none			not-er
GBP6	ZSCAN21	1	0	0	0	none			not-er
GBP6	ZSCAN22	1	0	0	0	none			not-er
GBP6	ZSCAN29	1	0	0	0	none			not-er
GBP6	ZSCAN30	1	0	0	0	none			not-er
GBP6	ZSCAN31	1	0	0	0	none			not-er
GBP6	ZSCAN9	1	0	0	0	none			not-er
GCA	KCNH7	0	0	1	0	none	1.0	0.187	FN
GCC2	LOC101131768	0	0	1	0	none	0.9688	0.299	FN
GCC2	LOC129531666	0	0	1	0	none	0.9678	0.169	FN
GCC2	LOC129531667	0	0	1	0	none	0.972	0.295	FN
GGA1	GGA3	1	1	0	1	tier1			truthbar-FP
GGCT	GIMAP4	1	0	0	0	none			not-er
GGCT	GSTM2	1	0	0	0	none			not-er
GGCT	HIVEP1	1	0	0	0	none			not-er
GGCT	HPCAL1	1	0	0	0	none			not-er
GGCT	HPCAL4	1	0	0	0	none			not-er
GGCT	HRH1	1	0	0	0	none			not-er
GGCT	IL20RB	1	0	0	0	none			not-er
GGCT	IQUB	1	0	0	0	none			not-er
GGCT	ITSN1	1	0	0	0	none			not-er
GGCT	KCNIP1	1	0	0	0	none			not-er
GGCT	KLHL3	1	0	0	0	none			not-er
GGCT	KLHL33	1	0	0	0	none			not-er
GGCT	KRBOX4	1	0	0	0	none			not-er
GGCT	KRBOX5	1	0	0	0	none			not-er
GGCT	L2HGDH	1	0	0	0	none			not-er
GGCT	LIPA	1	0	0	0	none			not-er
GGCT	LOC101123988	1	0	0	0	none			not-er
GGCT	LOC101124557	1	0	0	0	none			not-er
GGCT	LOC101124732	1	0	0	0	none			not-er
GGCT	LOC101124778	1	0	0	0	none			not-er
GGCT	LOC101125309	1	0	0	0	none			not-er
GGCT	LOC101125458	1	0	0	0	none			not-er
GGCT	LOC101126025	1	0	0	0	none			not-er
GGCT	LOC101126065	1	0	0	0	none			not-er
GGCT	LOC101126097	1	0	0	0	none			not-er
GGCT	LOC101126415	1	0	0	0	none			not-er
GGCT	LOC101127631	1	0	0	0	none			not-er
GGCT	LOC101128106	1	0	0	0	none			not-er
GGCT	LOC101128351	1	0	0	0	none			not-er
GGCT	LOC101128712	1	0	0	0	none			not-er
GGCT	LOC101128844	1	0	0	0	none			not-er
GGCT	LOC101129171	1	0	0	0	none			not-er
GGCT	LOC101129219	1	0	0	0	none			not-er
GGCT	LOC101129578	1	0	0	0	none			not-er
GGCT	LOC101129789	1	0	0	0	none			not-er
GGCT	LOC101130023	1	0	0	0	none			not-er
GGCT	LOC101130137	1	0	0	0	none			not-er
GGCT	LOC101130401	1	0	0	0	none			not-er
GGCT	LOC101130426	1	0	0	0	none			not-er
GGCT	LOC101130507	1	0	0	0	none			not-er
GGCT	LOC101130677	1	0	0	0	none			not-er
GGCT	LOC101130783	1	0	0	0	none			not-er
GGCT	LOC101130877	1	0	0	0	none			not-er
GGCT	LOC101131689	1	0	0	0	none			not-er
GGCT	LOC101131768	1	0	0	0	none			not-er
GGCT	LOC101132881	1	0	0	0	none			not-er
GGCT	LOC101133546	1	0	0	0	none			not-er
GGCT	LOC101133657	1	0	0	0	none			not-er
GGCT	LOC101133668	1	0	0	0	none			not-er
GGCT	LOC101134045	1	0	0	0	none			not-er
GGCT	LOC101134145	1	0	0	0	none			not-er
GGCT	LOC101135415	1	0	0	0	none			not-er
GGCT	LOC101136006	1	0	0	0	none			not-er
GGCT	LOC101136009	1	0	0	0	none			not-er
GGCT	LOC101136127	1	0	0	0	none			not-er
GGCT	LOC101136422	1	0	0	0	none			not-er
GGCT	LOC101136640	1	0	0	0	none			not-er
GGCT	LOC101136692	1	0	0	0	none			not-er
GGCT	LOC101137042	1	0	0	0	none			not-er
GGCT	LOC101137060	1	0	0	0	none			not-er
GGCT	LOC101137462	1	0	0	0	none			not-er
GGCT	LOC101137734	1	0	0	0	none			not-er
GGCT	LOC101137832	1	0	0	0	none			not-er
GGCT	LOC101137955	1	0	0	0	none			not-er
GGCT	LOC101138337	1	0	0	0	none			not-er
GGCT	LOC101138952	1	0	0	0	none			not-er
GGCT	LOC101140579	1	0	0	0	none			not-er
GGCT	LOC101141027	1	0	0	0	none			not-er
GGCT	LOC101142525	1	0	0	0	none			not-er
GGCT	LOC101142646	1	0	0	0	none			not-er
GGCT	LOC101143448	1	0	0	0	none			not-er
GGCT	LOC101144119	1	0	0	0	none			not-er
GGCT	LOC101144471	1	0	0	0	none			not-er
GGCT	LOC101144634	1	0	0	0	none			not-er
GGCT	LOC101144838	1	0	0	0	none			not-er
GGCT	LOC101144919	1	0	0	0	none			not-er
GGCT	LOC101145348	1	0	0	0	none			not-er
