pair	label	qname	de_a	nmr_a	ms_a	s1_a	s2_a	cm_a	rl_a	ts_a	mapq_a	nintron_a	alnlen_a	de_b	nmr_b	ms_b	s1_b	s2_b	cm_b	rl_b	ts_b	mapq_b	nintron_b	alnlen_b
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/16450713/ccs	0.000699999975040555	0.00067	1475	1463	1482	479	0	+	30	5	1501	0.016699999570846558	0.01666	851	1363		383	0	+	0	0	1501
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/15401352/ccs	0.010300000198185444	0.01147	1258	1635	1663	481	0	+	44	7	1744	0.027000000700354576	0.0281	504	1472		394	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/63113503/ccs	0.002199999988079071	0.00221	1705	1735	1677	562	0	+	60	7	1810	0.01810000091791153	0.01809	907	1544		434	0	+	0	0	1714
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/153354760/ccs	0.0032999999821186066	0.00331	1652	1732	1666	555	0	+	60	7	1810	0.018799999728798866	0.0188	868	1543		425	0	+	0	0	1702
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/80151786/ccs	0.00139999995008111	0.00139	1391	1395	1416	452	0	+	20	5	1443	0.01730000041425228	0.01733	793	1296		359	0	+	0	0	1443
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/141494108/ccs	0.0006000000284984708	0.00056	1765	1735	1720	570	0	+	60	7	1791	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/55118241/ccs	0.0006000000284984708	0.00058	1705	1672	1704	550	0	+	30	7	1731	0.01730000041425228	0.01733	951	1572		444	0	+	0	0	1731
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/19071483/ccs	0.0012000000569969416	0.00121	1604	1600	1623	523	0	+	35	6	1656	0.016899999231100082	0.01693	926	1501		428	0	+	0	0	1654
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/13044570/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/157811367/ccs	0.0006000000284984708	0.00061	1612	1590	1613	524	0	+	35	6	1638	0.01590000092983246	0.01587	962	1500		428	0	+	0	0	1638
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/170723774/ccs	0.009100000374019146	0.00969	1325	1641	1685	492	0	+	37	7	1755	0.026200000196695328	0.02678	545	1514		390	0	+	0	0	1755
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/164694761/ccs	0.0010999999940395355	0.00172	1691	1687	1719	551	0	+	31	7	1746	0.018300000578165054	0.0189	911	1571		441	0	+	0	0	1746
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/460914/ccs	0.001500000013038516	0.00148	1301	1314	1329	431	0	+	24	4	1353	0.01769999973475933	0.01774	729	1215		342	0	+	0	0	1353
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/115736659/ccs	0.0	0.0	937	915	920	311	0	+	55	3	937	0.019200000911951065	0.01921	469	828		238	0	+	0	0	937
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/149227094/ccs	0.0012000000569969416	0.00116	1676	1666	1698	543	0	+	31	7	1728	0.017899999395012856	0.01794	922	1551		436	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/10945546/ccs	0.0017000000225380063	0.00167	1721	1722	1679	560	0	+	60	7	1799	0.017500000074505806	0.01753	931	1547		439	0	+	0	0	1711
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/112394869/ccs	0.0006000000284984708	0.00061	1604	1581	1604	520	0	+	35	6	1630	0.01600000075995922	0.016	949	1486		423	0	+	0	0	1625
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/102106154/ccs	0.0006000000284984708	0.00056	1755	1724	1720	567	0	+	55	7	1781	0.017799999564886093	0.01779	937	1572		444	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/84607949/ccs	0.021800000220537186	0.0241	799	1520	1559	403	0	+	60	6	1743	0.03720000013709068	0.03895	155	1372		321	0	+	0	0	1746
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/179243752/ccs	0.0017000000225380063	0.00167	1716	1726	1679	561	0	+	60	7	1794	0.017500000074505806	0.01752	932	1547		439	0	+	0	0	1712
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/73007896/ccs	0.0019000000320374966	0.00188	1515	1544	1556	499	0	+	41	6	1594	0.01759999990463257	0.01762	860	1442		406	0	+	0	0	1589
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/125764730/ccs	0.0	0.0	1026	1005	1010	340	0	+	51	3	1026	0.019500000402331352	0.01949	506	914		256	0	+	0	0	1026
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/109773391/ccs	0.0	0.0	260	256	255	88	0	+	7	0	260	0.019200000911951065	0.01923	235	230		65	0	+	0	0	260
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/169738658/ccs	0.000699999975040555	0.00073	1346	1334	1355	439	0	+	21	5	1372	0.01679999940097332	0.01676	774	1245		352	0	+	0	0	1372
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/103154600/ccs	0.0	0.0	699	679	680	232	0	+	54	2	699	0.015699999406933784	0.01574	413	642		189	0	+	0	0	699
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/89459550/ccs	0.006800000090152025	0.00686	1194	1396	1393	424	0	+	31	5	1457	0.02319999970495701	0.02334	570	1294		334	0	+	0	0	1457
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/152174687/ccs	0.03229999914765358	0.04433	414	683	715	197	0	+	48	3	970	0.050999999046325684	0.06289	117	619		134	0	+	0	0	970
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/72026862/ccs	0.004900000058114529	0.00487	1435	1561	1598	494	0	+	35	6	1644	0.020099999383091927	0.02013	780	1473		406	0	+	0	0	1639
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/52626452/ccs	0.023399999365210533	0.03116	791	1454	1465	399	0	+	60	7	1765	0.03999999910593033	0.04759	143	1266		312	0	+	0	0	1765
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/165349666/ccs	0.0	0.0	820	804	805	279	0	+	48	2	820	0.01590000092983246	0.01585	482	754		222	0	+	0	0	820
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/55445413/ccs	0.01590000092983246	0.01707	1010	1534	1605	433	0	+	42	7	1757	0.03240000084042549	0.03358	256	1427		359	0	+	0	0	1757
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/101190280/ccs	0.002899999963119626	0.00286	1613	1673	1714	536	0	+	30	7	1746	0.019999999552965164	0.02005	833	1551		434	0	+	0	0	1746
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/122947531/ccs	0.0017999999690800905	0.00176	1626	1649	1666	533	0	+	37	6	1704	0.01759999990463257	0.01761	924	1540		432	0	+	0	0	1704
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/44893808/ccs	0.0	0.0	909	894	901	307	0	+	49	2	909	0.019600000232458115	0.01957	452	809		233	0	+	0	0	920
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/125700629/ccs	0.0006000000284984708	0.00057	1717	1688	1720	554	0	+	30	7	1743	0.017799999564886093	0.01779	937	1572		444	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/6948416/ccs	0.0	0.0	870	852	851	292	0	+	60	2	870	0.018400000408291817	0.01839	454	775		225	0	+	0	0	870
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/90441251/ccs	0.00139999995008111	0.00138	1396	1404	1425	454	0	+	20	5	1448	0.01730000041425228	0.01733	793	1300		360	0	+	0	0	1443
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/153618342/ccs	0.0012000000569969416	0.00116	1676	1666	1698	543	0	+	31	7	1728	0.017899999395012856	0.01794	922	1551		436	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/175506630/ccs	0.0013000000035390258	0.00125	1544	1542	1554	501	0	+	40	6	1596	0.017500000074505806	0.01754	868	1436		407	0	+	0	0	1596
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/143786797/ccs	0.0010999999940395355	0.00115	1691	1679	1711	547	0	+	31	7	1743	0.018400000408291817	0.01836	911	1562		440	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/147391287/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/86640644/ccs	0.0006000000284984708	0.00057	1716	1688	1720	554	0	+	30	7	1742	0.01730000041425228	0.01727	957	1572		444	0	+	0	0	1737
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/168233739/ccs	0.0006000000284984708	0.0006	1646	1624	1647	534	0	+	34	6	1672	0.016699999570846558	0.01675	944	1526		433	0	+	0	0	1672
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/60555759/ccs	0.002300000051036477	0.0023	1638	1675	1707	537	0	+	32	7	1742	0.019500000402331352	0.01952	858	1555		429	0	+	0	0	1742
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/85919471/ccs	0.006099999882280827	0.00606	1383	1545	1573	493	0	+	39	6	1650	0.021800000220537186	0.02182	707	1447		401	0	+	0	0	1650
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/105709768/ccs	0.005200000014156103	0.0052	1328	1479	1501	462	0	+	26	5	1539	0.020600000396370888	0.02059	719	1389		377	0	+	0	0	1554
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/40109656/ccs	0.00139999995008111	0.0014	1373	1381	1402	447	0	+	20	5	1425	0.018200000748038292	0.01825	749	1277		353	0	+	0	0	1425
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/21758755/ccs	0.001500000013038516	0.0015	1285	1298	1313	426	0	+	24	4	1337	0.01720000058412552	0.0172	739	1204		338	0	+	0	0	1337
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/99090577/ccs	0.0017000000225380063	0.00172	1665	1679	1711	542	0	+	31	7	1743	0.01889999955892563	0.01893	885	1550		435	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/90441160/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/43453131/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/11798161/ccs	0.0010999999940395355	0.00115	1690	1683	1715	546	0	+	31	7	1743	0.018400000408291817	0.01836	910	1570		437	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/14222056/ccs	0.0010999999940395355	0.00115	1692	1682	1714	548	0	+	31	7	1744	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/166920823/ccs	0.0010999999940395355	0.00115	1692	1680	1722	552	0	+	28	7	1744	0.018300000578165054	0.01835	912	1570		441	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/159973726/ccs	0.0017000000225380063	0.00172	1665	1673	1705	544	0	+	31	7	1743	0.01889999955892563	0.01893	885	1560		439	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/21825805/ccs	0.0012000000569969416	0.00116	1676	1666	1698	543	0	+	31	7	1728	0.017899999395012856	0.01794	922	1551		436	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/167315908/ccs	0.0034000000450760126	0.00338	1615	1694	1691	543	0	+	52	7	1773	0.019099999219179153	0.01911	868	1534		431	0	+	0	0	1727
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/16254228/ccs	0.0010999999940395355	0.00115	1691	1682	1714	548	0	+	31	7	1743	0.018400000408291817	0.01836	911	1562		440	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/56230215/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/39714910/ccs	0.0010999999940395355	0.00115	1691	1682	1714	548	0	+	31	7	1743	0.018400000408291817	0.01836	911	1562		440	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/61998409/ccs	0.002300000051036477	0.00229	1233	1268	1283	412	0	+	25	4	1311	0.019099999219179153	0.01907	661	1154		327	0	+	0	0	1311
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/87687728/ccs	0.0015999999595806003	0.00162	1185	1203	1218	393	0	+	26	4	1237	0.01860000006854534	0.01859	639	1107		309	0	+	0	0	1237
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/33621267/ccs	0.0020000000949949026	0.00198	959	968	973	326	0	+	53	3	1012	0.020800000056624413	0.02075	465	878		245	0	+	0	0	1012
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/20318077/ccs	0.0006000000284984708	0.00058	1685	1662	1685	547	0	+	34	6	1711	0.016899999231100082	0.01695	957	1557		443	0	+	0	0	1711
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/140705928/ccs	0.0007999999797903001	0.00085	1156	1149	1160	382	0	+	43	4	1182	0.017799999564886093	0.01784	631	1056		299	0	+	0	0	1177
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/61932201/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/171444589/ccs	0.004800000227987766	0.00482	1451	1595	1621	502	0	+	38	6	1661	0.020999999716877937	0.02107	749	1492		403	0	+	0	0	1661
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/178193234/ccs	0.03099999949336052	0.03396	800	1403	1409	353	0	+	59	7	1796	0.04749999940395355	0.05063	284	1261		293	0	+	0	0	1758
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/155649212/ccs	0.0044999998062849045	0.0051	1555	1700	1682	534	0	+	57	7	1765	0.020800000056624413	0.02149	785	1528		419	0	+	0	0	1722
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/7604857/ccs	0.07649999856948853	0.08859	660	870	863	159	0	+	29	7	1761	0.0892999991774559	0.10165	486	741		115	0	+	0	0	1761
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/62194788/ccs	0.0006000000284984708	0.00058	1702	1672	1704	549	0	+	30	7	1728	0.017400000244379044	0.01736	948	1561		440	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/4065900/ccs	0.0020000000949949026	0.00203	1952	1905	1679	616	0	+	60	7	1972	0.017000000923871994	0.01701	1560	1547		439	0	+	0	0	1705
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/29687951/ccs	0.0006000000284984708	0.00057	1719	1692	1724	555	0	+	30	7	1745	0.017799999564886093	0.01777	939	1572		444	0	+	0	0	1745
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/67110278/ccs	0.0006000000284984708	0.00057	1714	1685	1717	553	0	+	30	7	1740	0.01730000041425228	0.01729	955	1572		444	0	+	0	0	1735
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/64291457/ccs	0.0006000000284984708	0.00058	1702	1672	1704	549	0	+	30	7	1728	0.017400000244379044	0.01736	948	1561		440	0	+	0	0	1728
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/54133862/ccs	0.0	0.0	1073	1041	1052	352	0	+	46	4	1073	0.017799999564886093	0.01776	576	960		272	0	+	0	0	1070
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/133171573/ccs	0.03350000083446503	0.03547	635	1166	1209	278	0	+	20	5	1466	0.0478999987244606	0.04993	294	1005		209	0	+	0	0	1442
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/122095294/ccs	0.0010999999940395355	0.00112	1736	1723	1714	562	0	+	59	7	1788	0.018300000578165054	0.01835	912	1562		440	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/156698083/ccs	0.0284000001847744	0.03299	787	1405	1444	366	0	+	42	7	1758	0.04490000009536743	0.04949	249	1288		286	0	+	0	0	1758
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/78972028/ccs	0.002899999963119626	0.00291	1585	1665	1685	531	0	+	34	6	1719	0.019099999219179153	0.01912	864	1531		427	0	+	0	0	1726
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/131008709/ccs	0.0015999999595806003	0.00155	1236	1250	1265	410	0	+	25	4	1288	0.017899999395012856	0.01786	690	1154		326	0	+	0	0	1288
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/89065159/ccs	0.003599999938160181	0.00362	1500	1601	1617	504	0	+	40	6	1657	0.019899999722838402	0.01992	798	1488		409	0	+	0	0	1657
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/141165044/ccs	0.0012000000569969416	0.0012	1611	1613	1636	527	0	+	35	6	1663	0.017400000244379044	0.01744	909	1501		428	0	+	0	0	1663
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/77793119/ccs	0.0017000000225380063	0.00172	1666	1682	1714	544	0	+	31	7	1745	0.01889999955892563	0.01891	886	1562		436	0	+	0	0	1745
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/61540692/ccs	0.0012000000569969416	0.00123	1579	1578	1601	516	0	+	36	6	1632	0.01720000058412552	0.01716	903	1472		419	0	+	0	0	1632
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/309/ccs	0.0006000000284984708	0.0006	1629	1606	1629	529	0	+	35	6	1655	0.016300000250339508	0.01632	952	1511		432	0	+	0	0	1654
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/174720593/ccs	0.00139999995008111	0.00137	1412	1419	1440	460	0	+	20	5	1464	0.017799999564886093	0.01776	788	1315		366	0	+	0	0	1464
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/72811633/ccs	0.0017000000225380063	0.00172	1665	1680	1712	542	0	+	31	7	1743	0.01889999955892563	0.01893	885	1548		434	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/128844611/ccs	0.0	0.0	996	970	975	330	0	+	52	3	996	0.019099999219179153	0.01908	502	880		249	0	+	0	0	996
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/177277341/ccs	0.0008999999845400453	0.00094	1034	1032	1037	346	0	+	49	3	1060	0.01979999989271164	0.01976	517	937		264	0	+	0	0	1063
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/104202677/ccs	0.002300000051036477	0.00231	1219	1248	1263	408	0	+	26	4	1297	0.01850000023841858	0.0185	673	1145		325	0	+	0	0	1297
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/100666112/ccs	0.023800000548362732	0.02798	627	1247	1262	307	0	+	34	4	1394	0.03929999843239784	0.04345	152	1102		250	0	+	0	0	1404
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/128322165/ccs	0.0010999999940395355	0.00115	1691	1682	1714	548	0	+	31	7	1743	0.018400000408291817	0.01836	911	1562		440	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/44303527/ccs	0.0032999999821186066	0.00334	1640	1709	1677	547	0	+	60	7	1798	0.019300000742077827	0.01926	853	1534		430	0	+	0	0	1713
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/65142803/ccs	0.0008999999845400453	0.00094	1034	1032	1037	346	0	+	49	3	1060	0.01979999989271164	0.01976	517	937		264	0	+	0	0	1063
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/172623350/ccs	0.0012000000569969416	0.00121	1604	1602	1625	523	0	+	35	6	1656	0.016899999231100082	0.01691	928	1505		425	0	+	0	0	1656
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/25365122/ccs	0.01209999993443489	0.01271	1165	1599	1624	477	0	+	34	6	1731	0.0272000003606081	0.02776	488	1480		383	0	+	0	0	1729
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/108463557/ccs	0.0008999999845400453	0.00093	1052	1041	1052	347	0	+	47	4	1078	0.019500000402331352	0.01948	532	952		269	0	+	0	0	1078
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/48105608/ccs	0.0006000000284984708	0.00057	1718	1688	1720	554	0	+	30	7	1744	0.017799999564886093	0.01778	938	1572		444	0	+	0	0	1744
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/14485876/ccs	0.013000000268220901	0.01416	1144	1633	1678	464	0	+	44	7	1766	0.029999999329447746	0.03114	364	1531		368	0	+	0	0	1766
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/140839616/ccs	0.0010999999940395355	0.00172	1690	1690	1722	550	0	+	31	7	1743	0.018300000578165054	0.01893	910	1570		439	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/6883350/ccs	0.00430000014603138	0.0043	1446	1538	1580	494	0	+	33	6	1629	0.02019999921321869	0.02026	770	1454		399	0	+	0	0	1629
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/178257996/ccs	0.00139999995008111	0.00141	1365	1369	1390	443	0	+	21	5	1417	0.018300000578165054	0.01835	741	1262		352	0	+	0	0	1417
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/144574764/ccs	0.002300000051036477	0.00229	1640	1687	1719	541	0	+	32	7	1747	0.019500000402331352	0.01946	860	1565		432	0	+	0	0	1747
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/25103007/ccs	0.0013000000035390258	0.00132	1464	1470	1489	479	0	+	30	5	1516	0.01720000058412552	0.01715	840	1366		385	0	+	0	0	1516
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/47908428/ccs	0.0	0.0	523	509	510	174	0	+	46	1	523	0.015300000086426735	0.0153	315	474		144	0	+	0	0	523
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/148767307/ccs	0.001500000013038516	0.00155	1241	1255	1270	410	0	+	25	4	1293	0.017799999564886093	0.01779	695	1152		325	0	+	0	0	1293
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/141887545/ccs	0.021700000390410423	0.02564	802	1503	1515	400	0	+	60	7	1755	0.03819999843835831	0.04217	103	1339		310	0	+	0	0	1755
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/134808446/ccs	0.0013000000035390258	0.00127	1526	1523	1551	496	0	+	26	6	1578	0.016499999910593033	0.01648	902	1428		405	0	+	0	0	1578
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/984365/ccs	0.0006000000284984708	0.00057	1717	1688	1720	554	0	+	30	7	1743	0.017799999564886093	0.01779	937	1572		444	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/77005187/ccs	0.0010999999940395355	0.00115	1691	1679	1711	547	0	+	31	7	1743	0.018400000408291817	0.01836	911	1562		440	0	+	0	0	1743
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/132188393/ccs	0.0034000000450760126	0.00628	1584	1667	1699	533	0	+	33	7	1751	0.020600000396370888	0.02342	804	1565		437	0	+	0	0	1751
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/14616993/ccs	0.0	0.0	880	864	863	297	0	+	60	2	880	0.017100000753998756	0.01714	485	787		230	0	+	0	0	875
EEF1A1~LOC109023808	artifact_retro	m64076_221110_210557/10551326/ccs	0.0020000000949949026	0.00202	1407	1426	1439	463	0	+	33	5	1486	0.018200000748038292	0.01817	783	1329		372	0	+	0	0	1486
